transcript_id	gene_id	transcript_biotype	gene_name
ENSRNOT00000051382	ENSRNOG00000024277	protein_coding	Card11
ENSRNOT00000095006	ENSRNOG00000071001	protein_coding	Trim56
ENSRNOT00000116576	ENSRNOG00000071001	protein_coding	Trim56
ENSRNOT00000097571	ENSRNOG00000071001	protein_coding	Trim56
ENSRNOT00000114235	ENSRNOG00000071001	protein_coding	Trim56
ENSRNOT00000077016	ENSRNOG00000048699	protein_coding	Vps37d
ENSRNOT00000071569	ENSRNOG00000048699	protein_coding	Vps37d
ENSRNOT00000033984	ENSRNOG00000001351	protein_coding	Trafd1
ENSRNOT00000091375	ENSRNOG00000001351	protein_coding	Trafd1
ENSRNOT00000108842	ENSRNOG00000071009	protein_coding	LOC679924
ENSRNOT00000103038	ENSRNOG00000063308	protein_coding	Prkrip1
ENSRNOT00000096497	ENSRNOG00000018910	protein_coding	Abhd11
ENSRNOT00000025560	ENSRNOG00000018910	protein_coding	Abhd11
ENSRNOT00000032928	ENSRNOG00000025626	protein_coding	AC123358.1
ENSRNOT00000033551	ENSRNOG00000022767	protein_coding	Elfn1
ENSRNOT00000027236	ENSRNOG00000020112	protein_coding	AABR07036567.1
ENSRNOT00000041654	ENSRNOG00000028981	protein_coding	Myl10
ENSRNOT00000100216	ENSRNOG00000028981	protein_coding	Myl10
ENSRNOT00000066952	ENSRNOG00000001294	protein_coding	Ift81
ENSRNOT00000115098	ENSRNOG00000001294	protein_coding	Ift81
ENSRNOT00000110153	ENSRNOG00000001294	protein_coding	Ift81
ENSRNOT00000119159	ENSRNOG00000001294	protein_coding	Ift81
ENSRNOT00000041798	ENSRNOG00000032705	protein_coding	Bcl7b
ENSRNOT00000117047	ENSRNOG00000032705	protein_coding	Bcl7b
ENSRNOT00000056780	ENSRNOG00000037500	protein_coding	Pus1
ENSRNOT00000106367	ENSRNOG00000037500	protein_coding	Pus1
ENSRNOT00000102180	ENSRNOG00000037500	protein_coding	Pus1
ENSRNOT00000056733	ENSRNOG00000037481	protein_coding	LOC100362927
ENSRNOT00000114472	ENSRNOG00000000909	protein_coding	Uspl1
ENSRNOT00000072129	ENSRNOG00000000909	protein_coding	Uspl1
ENSRNOT00000001210	ENSRNOG00000000909	protein_coding	Uspl1
ENSRNOT00000080774	ENSRNOG00000055583	protein_coding	Ttyh3
ENSRNOT00000079866	ENSRNOG00000055583	protein_coding	Ttyh3
ENSRNOT00000098150	ENSRNOG00000055583	protein_coding	Ttyh3
ENSRNOT00000049601	ENSRNOG00000029165	protein_coding	Stx1a
ENSRNOT00000097493	ENSRNOG00000029165	protein_coding	Stx1a
ENSRNOT00000110615	ENSRNOG00000001427	protein_coding	Orai2
ENSRNOT00000001938	ENSRNOG00000001427	protein_coding	Orai2
ENSRNOT00000001507	ENSRNOG00000001141	protein_coding	Srrm4
ENSRNOT00000111779	ENSRNOG00000001377	protein_coding	Ddx54
ENSRNOT00000001859	ENSRNOG00000001377	protein_coding	Ddx54
ENSRNOT00000001860	ENSRNOG00000001377	protein_coding	Ddx54
ENSRNOT00000112938	ENSRNOG00000001377	protein_coding	Ddx54
ENSRNOT00000096266	ENSRNOG00000001377	protein_coding	Ddx54
ENSRNOT00000046165	ENSRNOG00000034215	protein_coding	AABR07034928.1
ENSRNOT00000084789	ENSRNOG00000055795	protein_coding	AABR07035832.1
ENSRNOT00000001962	ENSRNOG00000001443	protein_coding	Rhbdd2
ENSRNOT00000046882	ENSRNOG00000032684	protein_coding	Ccdc60
ENSRNOT00000098883	ENSRNOG00000032684	protein_coding	Ccdc60
ENSRNOT00000001939	ENSRNOG00000001428	protein_coding	Alkbh4
ENSRNOT00000001682	ENSRNOG00000001250	protein_coding	Lfng
ENSRNOT00000101623	ENSRNOG00000001250	protein_coding	Lfng
ENSRNOT00000085436	ENSRNOG00000047745	protein_coding	Cyp3a73
ENSRNOT00000075138	ENSRNOG00000046252	protein_coding	Tbl2
ENSRNOT00000111280	ENSRNOG00000046252	protein_coding	Tbl2
ENSRNOT00000111106	ENSRNOG00000046252	protein_coding	Tbl2
ENSRNOT00000001562	ENSRNOG00000001178	protein_coding	Sppl3
ENSRNOT00000114295	ENSRNOG00000001429	protein_coding	Lrwd1
ENSRNOT00000001940	ENSRNOG00000001429	protein_coding	Lrwd1
ENSRNOT00000057242	ENSRNOG00000037720	protein_coding	Rita1
ENSRNOT00000001416	ENSRNOG00000001071	protein_coding	Higd2al1
ENSRNOT00000089775	ENSRNOG00000001103	protein_coding	Sdk1
ENSRNOT00000074230	ENSRNOG00000046171	protein_coding	AABR07035839.1
ENSRNOT00000071067	ENSRNOG00000046171	protein_coding	AABR07035839.1
ENSRNOT00000056735	ENSRNOG00000037483	protein_coding	Ep400
ENSRNOT00000118850	ENSRNOG00000037483	protein_coding	Ep400
ENSRNOT00000084214	ENSRNOG00000037483	protein_coding	Ep400
ENSRNOT00000095891	ENSRNOG00000037483	protein_coding	Ep400
ENSRNOT00000001941	ENSRNOG00000001430	protein_coding	Polr2j
ENSRNOT00000116070	ENSRNOG00000001430	protein_coding	Polr2j
ENSRNOT00000098210	ENSRNOG00000001430	protein_coding	Polr2j
ENSRNOT00000051244	ENSRNOG00000032560	protein_coding	Cyp3a2
ENSRNOT00000087257	ENSRNOG00000032560	protein_coding	Cyp3a2
ENSRNOT00000099867	ENSRNOG00000032560	protein_coding	Cyp3a2
ENSRNOT00000096275	ENSRNOG00000069792	protein_coding	LOC684427
ENSRNOT00000066810	ENSRNOG00000001130	protein_coding	Nos1
ENSRNOT00000001493	ENSRNOG00000001130	protein_coding	Nos1
ENSRNOT00000107669	ENSRNOG00000001130	protein_coding	Nos1
ENSRNOT00000037099	ENSRNOG00000028544	protein_coding	Dppa1-ps1
ENSRNOT00000072406	ENSRNOG00000050264	protein_coding	LOC120095889
ENSRNOT00000001918	ENSRNOG00000001415	protein_coding	Ap1s1
ENSRNOT00000110980	ENSRNOG00000001415	protein_coding	Ap1s1
ENSRNOT00000099813	ENSRNOG00000001415	protein_coding	Ap1s1
ENSRNOT00000119520	ENSRNOG00000001415	protein_coding	Ap1s1
ENSRNOT00000097877	ENSRNOG00000001439	protein_coding	Srrm3
ENSRNOT00000001957	ENSRNOG00000001439	protein_coding	Srrm3
ENSRNOT00000115141	ENSRNOG00000001439	protein_coding	Srrm3
ENSRNOT00000043110	ENSRNOG00000029560	protein_coding	AABR07072272.1
ENSRNOT00000080997	ENSRNOG00000059768	protein_coding	AABR07035428.3
ENSRNOT00000001716	ENSRNOG00000001273	protein_coding	Psmg3
ENSRNOT00000109636	ENSRNOG00000001352	protein_coding	Hectd4
ENSRNOT00000001826	ENSRNOG00000001352	protein_coding	Hectd4
ENSRNOT00000041808	ENSRNOG00000001416	protein_coding	Vgf
ENSRNOT00000060444	ENSRNOG00000001253	protein_coding	Eif3b
ENSRNOT00000099724	ENSRNOG00000001253	protein_coding	Eif3b
ENSRNOT00000050456	ENSRNOG00000029211	protein_coding	Mogat3
ENSRNOT00000089494	ENSRNOG00000056955	protein_coding	Bicdl1
ENSRNOT00000119377	ENSRNOG00000056955	protein_coding	Bicdl1
ENSRNOT00000086531	ENSRNOG00000056955	protein_coding	Bicdl1
ENSRNOT00000111361	ENSRNOG00000001417	protein_coding	Plod3
ENSRNOT00000001921	ENSRNOG00000001417	protein_coding	Plod3
ENSRNOT00000001696	ENSRNOG00000001258	protein_coding	Snx8
ENSRNOT00000110016	ENSRNOG00000001258	protein_coding	Snx8
ENSRNOT00000073072	ENSRNOG00000047653	protein_coding	Crybb1
ENSRNOT00000100533	ENSRNOG00000067532	protein_coding	Cyp3a23-3a1
ENSRNOT00000104663	ENSRNOG00000067532	protein_coding	Cyp3a23-3a1
ENSRNOT00000119539	ENSRNOG00000067532	protein_coding	Cyp3a23-3a1
ENSRNOT00000118926	ENSRNOG00000067532	protein_coding	Cyp3a23-3a1
ENSRNOT00000119935	ENSRNOG00000001448	protein_coding	Hip1
ENSRNOT00000030497	ENSRNOG00000001448	protein_coding	Hip1
ENSRNOT00000098638	ENSRNOG00000001448	protein_coding	Hip1
ENSRNOT00000104382	ENSRNOG00000001448	protein_coding	Hip1
ENSRNOT00000042366	ENSRNOG00000043267	protein_coding	Mrm2
ENSRNOT00000077293	ENSRNOG00000001418	protein_coding	Znhit1
ENSRNOT00000040015	ENSRNOG00000001418	protein_coding	Znhit1
ENSRNOT00000073763	ENSRNOG00000049770	protein_coding	Cryba4
ENSRNOT00000106644	ENSRNOG00000022014	protein_coding	Rab35
ENSRNOT00000113162	ENSRNOG00000022014	protein_coding	Rab35
ENSRNOT00000030031	ENSRNOG00000022014	protein_coding	Rab35
ENSRNOT00000103324	ENSRNOG00000022014	protein_coding	Rab35
ENSRNOT00000114049	ENSRNOG00000022014	protein_coding	Rab35
ENSRNOT00000001700	ENSRNOG00000001260	protein_coding	Nudt1
ENSRNOT00000001923	ENSRNOG00000001419	protein_coding	Cldn15
ENSRNOT00000085591	ENSRNOG00000037509	protein_coding	Chek2
ENSRNOT00000056800	ENSRNOG00000037509	protein_coding	Chek2
ENSRNOT00000001718	ENSRNOG00000001275	protein_coding	Tmem184a
ENSRNOT00000085936	ENSRNOG00000001275	protein_coding	Tmem184a
ENSRNOT00000083471	ENSRNOG00000001420	protein_coding	Fis1
ENSRNOT00000063901	ENSRNOG00000001420	protein_coding	Fis1
ENSRNOT00000107414	ENSRNOG00000001420	protein_coding	Fis1
ENSRNOT00000001924	ENSRNOG00000001420	protein_coding	Fis1
ENSRNOT00000116640	ENSRNOG00000001449	protein_coding	Pom121
ENSRNOT00000001968	ENSRNOG00000001449	protein_coding	Pom121
ENSRNOT00000001523	ENSRNOG00000001151	protein_coding	Sirt4
ENSRNOT00000084421	ENSRNOG00000001151	protein_coding	Sirt4
ENSRNOT00000001709	ENSRNOG00000001265	protein_coding	Mad1l1
ENSRNOT00000114435	ENSRNOG00000001265	protein_coding	Mad1l1
ENSRNOT00000001970	ENSRNOG00000001450	protein_coding	Nsun5
ENSRNOT00000001546	ENSRNOG00000001171	protein_coding	Coq5
ENSRNOT00000046412	ENSRNOG00000031346	protein_coding	Ift22
ENSRNOT00000098174	ENSRNOG00000031346	protein_coding	Ift22
ENSRNOT00000084192	ENSRNOG00000056017	protein_coding	Bcl7a
ENSRNOT00000031555	ENSRNOG00000023546	protein_coding	Hspb1
ENSRNOT00000001813	ENSRNOG00000001342	protein_coding	Cfap251
ENSRNOT00000078925	ENSRNOG00000022533	protein_coding	Micall2
ENSRNOT00000036744	ENSRNOG00000022533	protein_coding	Micall2
ENSRNOT00000001963	ENSRNOG00000001444	protein_coding	Ccl26
ENSRNOT00000056694	ENSRNOG00000037456	protein_coding	P2rx2
ENSRNOT00000085661	ENSRNOG00000037456	protein_coding	P2rx2
ENSRNOT00000056693	ENSRNOG00000037456	protein_coding	P2rx2
ENSRNOT00000077378	ENSRNOG00000031162	protein_coding	Ccl24
ENSRNOT00000045157	ENSRNOG00000031162	protein_coding	Ccl24
ENSRNOT00000001891	ENSRNOG00000001397	protein_coding	Rbm19
ENSRNOT00000032780	ENSRNOG00000001469	protein_coding	Eln
ENSRNOT00000040069	ENSRNOG00000001469	protein_coding	Eln
ENSRNOT00000109651	ENSRNOG00000001469	protein_coding	Eln
ENSRNOT00000047634	ENSRNOG00000032917	protein_coding	Zfand2a
ENSRNOT00000083814	ENSRNOG00000032917	protein_coding	Zfand2a
ENSRNOT00000001954	ENSRNOG00000001436	protein_coding	Ywhag
ENSRNOT00000084730	ENSRNOG00000001436	protein_coding	Ywhag
ENSRNOT00000001331	ENSRNOG00000001006	protein_coding	Nptx2
ENSRNOT00000107010	ENSRNOG00000001123	protein_coding	Spring1
ENSRNOT00000001485	ENSRNOG00000001123	protein_coding	Spring1
ENSRNOT00000001950	ENSRNOG00000001432	protein_coding	Dtx2
ENSRNOT00000110093	ENSRNOG00000001432	protein_coding	Dtx2
ENSRNOT00000085911	ENSRNOG00000001432	protein_coding	Dtx2
ENSRNOT00000001688	ENSRNOG00000001252	protein_coding	Chst12
ENSRNOT00000103516	ENSRNOG00000001252	protein_coding	Chst12
ENSRNOT00000117203	ENSRNOG00000001252	protein_coding	Chst12
ENSRNOT00000107847	ENSRNOG00000001252	protein_coding	Chst12
ENSRNOT00000092401	ENSRNOG00000000968	protein_coding	Rnf6
ENSRNOT00000001282	ENSRNOG00000000968	protein_coding	Rnf6
ENSRNOT00000011552	ENSRNOG00000008706	protein_coding	Tbx3
ENSRNOT00000084018	ENSRNOG00000008706	protein_coding	Tbx3
ENSRNOT00000001730	ENSRNOG00000001284	protein_coding	Uncx
ENSRNOT00000110138	ENSRNOG00000001284	protein_coding	Uncx
ENSRNOT00000120071	ENSRNOG00000001120	protein_coding	Med13l
ENSRNOT00000081780	ENSRNOG00000001120	protein_coding	Med13l
ENSRNOT00000042331	ENSRNOG00000001120	protein_coding	Med13l
ENSRNOT00000078445	ENSRNOG00000001120	protein_coding	Med13l
ENSRNOT00000094282	ENSRNOG00000001457	protein_coding	Rfc2
ENSRNOT00000001989	ENSRNOG00000001457	protein_coding	Rfc2
ENSRNOT00000001952	ENSRNOG00000001434	protein_coding	Zp3
ENSRNOT00000075646	ENSRNOG00000001139	protein_coding	Suds3
ENSRNOT00000117681	ENSRNOG00000001139	protein_coding	Suds3
ENSRNOT00000060370	ENSRNOG00000047880	protein_coding	Ints1
ENSRNOT00000001727	ENSRNOG00000047880	protein_coding	Ints1
ENSRNOT00000081084	ENSRNOG00000001454	protein_coding	Eif4h
ENSRNOT00000113874	ENSRNOG00000001454	protein_coding	Eif4h
ENSRNOT00000050059	ENSRNOG00000001454	protein_coding	Eif4h
ENSRNOT00000083890	ENSRNOG00000059344	protein_coding	Tpcn1
ENSRNOT00000079639	ENSRNOG00000059344	protein_coding	Tpcn1
ENSRNOT00000068621	ENSRNOG00000037480	protein_coding	Ddx51
ENSRNOT00000088306	ENSRNOG00000037480	protein_coding	Ddx51
ENSRNOT00000001975	ENSRNOG00000001453	protein_coding	Baz1b
ENSRNOT00000100108	ENSRNOG00000001453	protein_coding	Baz1b
ENSRNOT00000056725	ENSRNOG00000037478	protein_coding	Noc4l
ENSRNOT00000042117	ENSRNOG00000001312	protein_coding	Pdgfa
ENSRNOT00000091476	ENSRNOG00000001312	protein_coding	Pdgfa
ENSRNOT00000001775	ENSRNOG00000001312	protein_coding	Pdgfa
ENSRNOT00000081208	ENSRNOG00000059673	protein_coding	AABR07072283.2
ENSRNOT00000031901	ENSRNOG00000000999	protein_coding	Smurf1
ENSRNOT00000084577	ENSRNOG00000000999	protein_coding	Smurf1
ENSRNOT00000082989	ENSRNOG00000000999	protein_coding	Smurf1
ENSRNOT00000112221	ENSRNOG00000000999	protein_coding	Smurf1
ENSRNOT00000001958	ENSRNOG00000001440	protein_coding	Mdh2
ENSRNOT00000112030	ENSRNOG00000001440	protein_coding	Mdh2
ENSRNOT00000110618	ENSRNOG00000067286	protein_coding	Castor2
ENSRNOT00000076716	ENSRNOG00000051294	protein_coding	Zar1l
ENSRNOT00000038736	ENSRNOG00000001383	protein_coding	Slc8b1
ENSRNOT00000095087	ENSRNOG00000001383	protein_coding	Slc8b1
ENSRNOT00000095422	ENSRNOG00000001383	protein_coding	Slc8b1
ENSRNOT00000094097	ENSRNOG00000001383	protein_coding	Slc8b1
ENSRNOT00000094252	ENSRNOG00000001383	protein_coding	Slc8b1
ENSRNOT00000043992	ENSRNOG00000030354	protein_coding	LOC498152
ENSRNOT00000096550	ENSRNOG00000062811	protein_coding	LOC688858
ENSRNOT00000080068	ENSRNOG00000001422	protein_coding	Col26a1
ENSRNOT00000084431	ENSRNOG00000028259	protein_coding	Mcemp1
ENSRNOT00000031653	ENSRNOG00000028259	protein_coding	Mcemp1
ENSRNOT00000101865	ENSRNOG00000028733	protein_coding	Prkar1b
ENSRNOT00000031896	ENSRNOG00000028733	protein_coding	Prkar1b
ENSRNOT00000117175	ENSRNOG00000028733	protein_coding	Prkar1b
ENSRNOT00000100560	ENSRNOG00000028733	protein_coding	Prkar1b
ENSRNOT00000033200	ENSRNOG00000021611	protein_coding	Clip2
ENSRNOT00000091328	ENSRNOG00000021611	protein_coding	Clip2
ENSRNOT00000092276	ENSRNOG00000039819	protein_coding	AABR07035338.1
ENSRNOT00000061105	ENSRNOG00000039819	protein_coding	AABR07035338.1
ENSRNOT00000111016	ENSRNOG00000001003	protein_coding	Trappc5
ENSRNOT00000001327	ENSRNOG00000001003	protein_coding	Trappc5
ENSRNOT00000112152	ENSRNOG00000001424	protein_coding	Cux1
ENSRNOT00000059486	ENSRNOG00000001424	protein_coding	Cux1
ENSRNOT00000097976	ENSRNOG00000001424	protein_coding	Cux1
ENSRNOT00000044841	ENSRNOG00000001424	protein_coding	Cux1
ENSRNOT00000049512	ENSRNOG00000000973	protein_coding	Tex45
ENSRNOT00000074788	ENSRNOG00000050672	protein_coding	Ervfrd-1
ENSRNOT00000035545	ENSRNOG00000021312	protein_coding	Dnaaf5
ENSRNOT00000038293	ENSRNOG00000022698	protein_coding	Vsig10
ENSRNOT00000079177	ENSRNOG00000022698	protein_coding	Vsig10
ENSRNOT00000001285	ENSRNOG00000000969	protein_coding	Cyp3a18
ENSRNOT00000107940	ENSRNOG00000000969	protein_coding	Cyp3a18
ENSRNOT00000078078	ENSRNOG00000054013	protein_coding	Clec4g
ENSRNOT00000001996	ENSRNOG00000001470	protein_coding	Limk1
ENSRNOT00000118532	ENSRNOG00000001470	protein_coding	Limk1
ENSRNOT00000084427	ENSRNOG00000001470	protein_coding	Limk1
ENSRNOT00000092186	ENSRNOG00000054033	protein_coding	Adap1
ENSRNOT00000089590	ENSRNOG00000054033	protein_coding	Adap1
ENSRNOT00000100857	ENSRNOG00000054033	protein_coding	Adap1
ENSRNOT00000103520	ENSRNOG00000001136	protein_coding	Pebp1
ENSRNOT00000115592	ENSRNOG00000001136	protein_coding	Pebp1
ENSRNOT00000001500	ENSRNOG00000001136	protein_coding	Pebp1
ENSRNOT00000061727	ENSRNOG00000040128	protein_coding	Cd209a
ENSRNOT00000104589	ENSRNOG00000040128	protein_coding	Cd209a
ENSRNOT00000101226	ENSRNOG00000040128	protein_coding	Cd209a
ENSRNOT00000046343	ENSRNOG00000023366	protein_coding	Styxl1
ENSRNOT00000116883	ENSRNOG00000023366	protein_coding	Styxl1
ENSRNOT00000102480	ENSRNOG00000023366	protein_coding	Styxl1
ENSRNOT00000032250	ENSRNOG00000022483	protein_coding	Trim50
ENSRNOT00000076813	ENSRNOG00000000978	protein_coding	Cyp3a73
ENSRNOT00000112373	ENSRNOG00000000978	protein_coding	Cyp3a73
ENSRNOT00000108375	ENSRNOG00000000978	protein_coding	Cyp3a73
ENSRNOT00000075671	ENSRNOG00000000978	protein_coding	Cyp3a73
ENSRNOT00000001745	ENSRNOG00000001293	protein_coding	Get4
ENSRNOT00000108209	ENSRNOG00000001293	protein_coding	Get4
ENSRNOT00000001503	ENSRNOG00000001138	protein_coding	Taok3
ENSRNOT00000031997	ENSRNOG00000028803	protein_coding	Cd209e
ENSRNOT00000001971	ENSRNOG00000001451	protein_coding	Fkbp6
ENSRNOT00000094090	ENSRNOG00000001451	protein_coding	Fkbp6
ENSRNOT00000098264	ENSRNOG00000001451	protein_coding	Fkbp6
ENSRNOT00000001960	ENSRNOG00000001441	protein_coding	Tmem120a
ENSRNOT00000115876	ENSRNOG00000001441	protein_coding	Tmem120a
ENSRNOT00000001344	ENSRNOG00000001017	protein_coding	Cd209d
ENSRNOT00000108377	ENSRNOG00000001017	protein_coding	Cd209d
ENSRNOT00000001734	ENSRNOG00000001289	protein_coding	LOC498154
ENSRNOT00000103595	ENSRNOG00000001289	protein_coding	LOC498154
ENSRNOT00000101891	ENSRNOG00000001289	protein_coding	LOC498154
ENSRNOT00000043393	ENSRNOG00000031721	protein_coding	Dnajc30
ENSRNOT00000103994	ENSRNOG00000028630	protein_coding	Ksr2
ENSRNOT00000105197	ENSRNOG00000028630	protein_coding	Ksr2
ENSRNOT00000046190	ENSRNOG00000028630	protein_coding	Ksr2
ENSRNOT00000071074	ENSRNOG00000028630	protein_coding	Ksr2
ENSRNOT00000001732	ENSRNOG00000001287	protein_coding	Gper1
ENSRNOT00000033038	ENSRNOG00000022426	protein_coding	LOC102546864
ENSRNOT00000044449	ENSRNOG00000033700	protein_coding	Bud23
ENSRNOT00000114014	ENSRNOG00000033700	protein_coding	Bud23
ENSRNOT00000101964	ENSRNOG00000001442	protein_coding	Por
ENSRNOT00000001961	ENSRNOG00000001442	protein_coding	Por
ENSRNOT00000100114	ENSRNOG00000001442	protein_coding	Por
ENSRNOT00000095799	ENSRNOG00000001288	protein_coding	Gpr146
ENSRNOT00000106521	ENSRNOG00000001288	protein_coding	Gpr146
ENSRNOT00000001733	ENSRNOG00000001288	protein_coding	Gpr146
ENSRNOT00000112550	ENSRNOG00000029881	protein_coding	Clec4m
ENSRNOT00000061749	ENSRNOG00000029881	protein_coding	Clec4m
ENSRNOT00000109537	ENSRNOG00000029881	protein_coding	Clec4m
ENSRNOT00000113925	ENSRNOG00000029881	protein_coding	Clec4m
ENSRNOT00000043984	ENSRNOG00000030813	protein_coding	AABR07036498.1
ENSRNOT00000001486	ENSRNOG00000001124	protein_coding	Rnft2
ENSRNOT00000114794	ENSRNOG00000001474	protein_coding	Tmem270
ENSRNOT00000033499	ENSRNOG00000001474	protein_coding	Tmem270
ENSRNOT00000028927	ENSRNOG00000028651	protein_coding	Znf846
ENSRNOT00000080364	ENSRNOG00000028651	protein_coding	Znf846
ENSRNOT00000064900	ENSRNOG00000001129	protein_coding	Fbxo21
ENSRNOT00000075775	ENSRNOG00000066613	protein_coding	RGD1564571
ENSRNOT00000079510	ENSRNOG00000001126	protein_coding	Fbxw8
ENSRNOT00000095969	ENSRNOG00000001198	protein_coding	Fam222a
ENSRNOT00000001588	ENSRNOG00000001198	protein_coding	Fam222a
ENSRNOT00000001943	ENSRNOG00000001431	protein_coding	Rasa4
ENSRNOT00000114942	ENSRNOG00000001431	protein_coding	Rasa4
ENSRNOT00000064405	ENSRNOG00000001431	protein_coding	Rasa4
ENSRNOT00000091003	ENSRNOG00000051770	protein_coding	Cyp2w1
ENSRNOT00000001600	ENSRNOG00000028814	protein_coding	Oasl2
ENSRNOT00000099991	ENSRNOG00000000957	protein_coding	Rpl21
ENSRNOT00000001265	ENSRNOG00000000957	protein_coding	Rpl21
ENSRNOT00000072986	ENSRNOG00000049220	protein_coding	AABR07035501.1
ENSRNOT00000001490	ENSRNOG00000001128	protein_coding	Tesc
ENSRNOT00000104891	ENSRNOG00000001128	protein_coding	Tesc
ENSRNOT00000094481	ENSRNOG00000001128	protein_coding	Tesc
ENSRNOT00000114089	ENSRNOG00000001128	protein_coding	Tesc
ENSRNOT00000001518	ENSRNOG00000001148	protein_coding	Rplp0
ENSRNOT00000060192	ENSRNOG00000039296	protein_coding	Foxl3
ENSRNOT00000001260	ENSRNOG00000000952	protein_coding	Gsx1
ENSRNOT00000072509	ENSRNOG00000050052	protein_coding	Cox19
ENSRNOT00000118930	ENSRNOG00000050052	protein_coding	Cox19
ENSRNOT00000100968	ENSRNOG00000028090	protein_coding	Arhgef18
ENSRNOT00000066281	ENSRNOG00000028090	protein_coding	Arhgef18
ENSRNOT00000110862	ENSRNOG00000028090	protein_coding	Arhgef18
ENSRNOT00000001525	ENSRNOG00000001153	protein_coding	Pla2g1b
ENSRNOT00000079221	ENSRNOG00000001317	protein_coding	Zfp68
ENSRNOT00000097091	ENSRNOG00000001317	protein_coding	Zfp68
ENSRNOT00000001784	ENSRNOG00000001317	protein_coding	Zfp68
ENSRNOT00000098717	ENSRNOG00000001058	protein_coding	Timm44
ENSRNOT00000001409	ENSRNOG00000001058	protein_coding	Timm44
ENSRNOT00000096445	ENSRNOG00000001058	protein_coding	Timm44
ENSRNOT00000083569	ENSRNOG00000053974	protein_coding	Tmem233
ENSRNOT00000099782	ENSRNOG00000053974	protein_coding	Tmem233
ENSRNOT00000106959	ENSRNOG00000053974	protein_coding	Tmem233
ENSRNOT00000039275	ENSRNOG00000022392	protein_coding	Hspb8
ENSRNOT00000001783	ENSRNOG00000001314	protein_coding	Fam20c
ENSRNOT00000103199	ENSRNOG00000001314	protein_coding	Fam20c
ENSRNOT00000105395	ENSRNOG00000001149	protein_coding	Pxn
ENSRNOT00000064115	ENSRNOG00000001149	protein_coding	Pxn
ENSRNOT00000112063	ENSRNOG00000001149	protein_coding	Pxn
ENSRNOT00000113962	ENSRNOG00000001149	protein_coding	Pxn
ENSRNOT00000081134	ENSRNOG00000001149	protein_coding	Pxn
ENSRNOT00000047466	ENSRNOG00000001149	protein_coding	Pxn
ENSRNOT00000095285	ENSRNOG00000028100	protein_coding	Pex11g
ENSRNOT00000037564	ENSRNOG00000028100	protein_coding	Pex11g
ENSRNOT00000110489	ENSRNOG00000028100	protein_coding	Pex11g
ENSRNOT00000078075	ENSRNOG00000054170	protein_coding	Spn-ps6
ENSRNOT00000046381	ENSRNOG00000025155	protein_coding	Lmtk2
ENSRNOT00000092637	ENSRNOG00000025155	protein_coding	Lmtk2
ENSRNOT00000029485	ENSRNOG00000028323	protein_coding	Dhrsx
ENSRNOT00000098484	ENSRNOG00000028323	protein_coding	Dhrsx
ENSRNOT00000001415	ENSRNOG00000001069	protein_coding	Elavl1
ENSRNOT00000092982	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000077189	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000098927	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000002020	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000109966	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000107220	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000104703	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000099403	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000040356	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000099547	ENSRNOG00000001479	protein_coding	Gtf2i
ENSRNOT00000084052	ENSRNOG00000054096	protein_coding	Uba3-ps2
ENSRNOT00000001791	ENSRNOG00000001324	protein_coding	Asmt
ENSRNOT00000118860	ENSRNOG00000001324	protein_coding	Asmt
ENSRNOT00000067752	ENSRNOG00000028592	protein_coding	Pabpc4-ps1
