pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
GO_REGULATION_OF_TRANSPORTER_ACTIVITY	0.0102459016393443	0.127631688441375	0.423254337853729	1.40271255489244	9	191	CCL2 STK39 RASGRF1 PTK2B CAV1 CACNA2D1 ANK3 STAC PPARG NDFIP1 PLCG2 MYO5A FMR1 PTEN CACNB2 AHNAK CFTR MINK1 NEDD4L NEDD4 STIM2 RIPK1 MEF2C BCL2 DLG1 SGK1 ATP7A ANK2 APP CALM1 JPH1 PDE4D AKAP6 PRNP SLMAP AHCYL1 ATPSCKMT KCNE3 DYSF PKD2 UBQLN1 WNK1 NEFL
GO_CELL_JUNCTION_ORGANIZATION	0.0050761421319797	0.0951993017166133	0.418693457665292	1.40230161818544	4	253	CDH6 CDH1 THBS1 PTK2B ITGB4 CAV1 TLN2 PHLDB2 TNS1 PKP1 GJC1 FMN1 OPHN1 NECTIN1 CADM1 HEG1 DLG5 VCL COL16A1 F2R PERP PEAK1 PRKCA PLEC PTEN PTK2 ACTG1 KIFC3 DLC1 GPM6B GRHL2 FLNA SLK ROCK2 ARHGAP6 DST MYO9A F2RL1 MACF1 NECTIN3 CTNNB1 BCL2 TGFBR1 CDH17 RAP1A DLG1 VMP1 MYO1C ANK2 CBFB ACE CLDN1 SNAI2 TBCD ITGA6 PARD6G ITGA5 FAM107A GREM1 MTDH PRKCI RASSF8
GO_EAR_DEVELOPMENT	0.00207253886010363	0.0704383019030397	0.456515185384778	1.50729590495551	1	163	SPARC FOXG1 RIPOR2 NOTCH1 WNT5A SOX2 JAG1 NTN1 PRRX1 ABR ADAM10 FZD6 FGFR1 COL11A1 ROR2 FAT4 FZD2 BMPER SIX1 RDH10 GSDME CEBPA SOX9 EYA1 FGF10 GATA2 BCL2 ATP8B1 MAPK3 MYCL SHROOM2 RBPJ INSIG2 SLC4A7
GO_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	0.05	0.27728813559322	0.538522900762431	1.43701115119278	37	32	THBS1 PHLDB2 JAG1 PLET1 RASA1 PTEN DLC1 PIK3R1 ARHGAP6 CASK NEXMIF FAM107A SEMA3E MAP4K4 NF2 ACER2 LRP1 NF1
GO_NCRNA_TRANSCRIPTION	0.0108695652173913	0.131198055893074	-0.437296323715367	-1.83890793395071	0	97	POLR2J TAF8 TP53 POLR2I POLR2D USPL1 ELL INTS3 NOP53 POLR2H DDX11 TBP INTS11 POLR2C RPRD1A INTS9 TAF6 TCOF1 NPM3 GTF2F1 PIH1D1 GTF3C5 INTS13 GTF2F2 POLR2G INTS7 POLR1B GTF3C6 ZC3H8 SRRT NCBP1 INTS5 POLR2L NABP2 SNAPC2 INTS1 INTS6 SMARCB1 POLR2E SNAPC3 GTF3C1 POLR2A PHAX SNAPC4 INTS4 SIRT7 TAF5 POLR2B GTF2A1 POLR2F
GO_SPROUTING_ANGIOGENESIS	0.00436681222707424	0.0888213258048754	0.500158692673306	1.59179841469942	3	101	LOXL2 ANXA1 ADGRA2 THBS1 PTK2B NOTCH1 ADAMTS9 FLT1 CCBE1 FGF2 FLT4 BMPER VEGFC RHOJ FGF1 ITGB1 EFNB2 GATA2 EPN2 PLK2 E2F8 CREB3L1 ITGA5 GREM1 SPRED1 GLUL SEMA3E FGFBP1 NRP1 SYNJ2BP FBXW7 AKT3 MAP3K3 OTULIN JCAD CARD10 VEGFD ROBO1 CDC42 JMJD6 ANGPT1 SEMA5A PDCD10 HDAC9 RNF213
GO_LYMPHOCYTE_ACTIVATION	0.011	0.131198055893074	0.371527048248989	1.27107412853144	10	473	ANXA1 CCL2 LEPR LMO1 PTPN22 HAVCR2 PAK3 SYK RIPOR2 INHBA PTK2B CAV1 VCAM1 SH3KBP1 ULBP3 DOCK11 MYH9 NDFIP1 MSN CD44 PLCG2 DLG5 RIPK3 VTCN1 RUNX3 CYLD HPRT1 CD38 CD276 VAMP7 TNFRSF21 GSN PAK1 CD47 P2RX7 TCF7 EFNB1 NLRC3 LGALS3 ATP11C KLF6 DNAJB9 ITGB1 PIK3R1 CGAS NEDD4 FGF10 EFNB2 CASP3 RUNX2 CDK6 F2RL1 MEF2C CTNNB1 PRKDC BCL2 CDH17 DLG1 TNFSF13 ATP7A CBFB PDE5A SOCS6 RIPK2 PPP3CB PRKCB RBPJ PURA ATM ZFP36L2 APBB1IP NKAP ADAM8 NCKAP1L FAM49B LIG4 GPAM TFRC HELLS PRNP FZD7 IL18R1 AP1G1 TNFAIP3
GO_PROTEIN_TRIMERIZATION	0.00420168067226891	0.0888213258048754	-0.494994227603799	-1.63451451400128	0	33	LCN2 ARG1 MIF CLYBL ASIC1 BRK1 WIZ TRIM21 NUP62 SLC1A5 ALOX5AP HTRA2 STEAP4 NUP54
GO_PROTEOGLYCAN_METABOLIC_PROCESS	0.00113895216400911	0.0574801489705572	0.592212923189937	1.82537825571816	0	75	CHST15 CSGALNACT1 HS6ST2 VCAN SULF1 ARSB CHST7 GLCE COL11A1 NDST3 CANT1 ACAN EXT1 DSE UST IMPAD1 CTNNB1 CSGALNACT2 XYLT1 CHST11 DSEL
GO_LEUKOCYTE_PROLIFERATION	0.00407747196738023	0.0873774092544747	0.441566061788275	1.46611074353523	3	197	IL33 ANXA1 LMO1 IL5RA PTPN22 HAVCR2 SYK KITLG VCAM1 NDFIP1 MSN CSF1 DLG5 RIPK3 VTCN1 HPRT1 CD38 CD276 TNFRSF21 P2RX7 EFNB1 LGALS3 FGF10 CASP3 F2RL1 MEF2C CTNNB1 BCL2 DLG1 PDE5A RIPK2 PPP3CB ACE PURA ATM NCKAP1L GPAM GREM1 TFRC HELLS PRNP TNFAIP3 SOX11 GPNMB CLCF1
GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	0.00272108843537415	0.0763148688046647	0.670441138932269	1.70436875420615	1	24	STK39 PTK2B CAV1 ANK3 PTEN NEDD4L KCNE3 VIP KCNAB1 RGS4 OXSR1 CAB39
GO_MESENCHYMAL_CELL_DIFFERENTIATION	0.00102880658436214	0.0574801489705572	0.52752418737044	1.74440456382535	0	176	S100A4 LOXL2 PDPN SEMA3A DAB2 NOTCH1 WNT5A SEMA3C PHLDB2 KITLG JAG1 HAS2 SEMA3B FGFR1 RTN4 DLG5 FOXF2 NRG1 PTEN RDH10 AMER1 EFNB1 HIF1A OLFM1 SOX9 FAM172A FGF10 COL1A1 MEF2C CTNNB1 BCL2 TGFBR1 MAPK3 ACVR1 WWTR1 RFLNB RBPJ SNAI2 SEMA6D TIAM1 FOXA2 GREM1 USF3 SOX11 TGFB2 MCRIP1 SEMA3E PPP2CA NRP1 MSX1 GSK3B MAPK1 FOXA1 DDX5 BMP2 PDCD6 ZEB2 HDAC2 PDCD4
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.00101112234580384	0.0574801489705572	0.458609679853494	1.54415150495276	0	283	RASGRF1 RIPOR2 NGF NOTCH1 KITLG PSD4 RAP1GAP TIMP2 SRGAP3 ARHGAP32 TIAM2 ABR AMOT ARHGAP42 OPHN1 FGD3 ARAP3 RHOB KALRN OCRL HEG1 ARHGEF10L CSF1 ARHGAP31 F2R PLCE1 NRG1 RASA1 RALGPS2 RHOU CDON MET DLC1 COL3A1 PSD3 ADGRG1 RHOJ ARHGAP5 TRIO ITGB1 FGD1 ARHGAP6 FGF10 ARHGEF19 MYO9A RALGAPA1 F2RL1 ARHGEF40 SIPA1L1 PREX2 CUL3 LPAR1 SQSTM1 RALGAPA2 ARHGDIA ARFGEF1 TIAM1 SIPA1L3 ARRB1 IQSEC2 ITSN2 ARHGEF12 GDI2 NGEF RASA2 ARHGAP22 ARAP2 RHOT1 TNFAIP1 FARP1 SSX2IP MYO9B TGFB2 CYTH1 RHOQ MAP4K4 FBXO8 NRP1 RHOBTB1 CRK CGNL1 ARHGAP44 KANK2
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE	0.0013351134846462	0.0574801489705572	0.735908859721233	1.94630717973101	0	31	IL33 ANXA1 HAVCR2 IL18RAP IL1RL1 IL1R1
GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.00132802124833997	0.0574801489705572	0.710669224099512	1.86206512454001	0	29	IGFBP3 IGFBP5 IGFBP6 GHR PLCB1 IRS1 IGF2R PIK3R1
GO_MUSCLE_CONTRACTION	0.00609137055837563	0.102021726387209	0.412517925478998	1.38161832681928	5	253	CAV1 CACNA2D1 SULF1 STAC MYLK GJC1 NPNT ASPH TACR1 ARHGAP42 SLC8A1 ADRA1D VIM VCL F2R CD38 PLCE1 CERT1 ATP2B4 CACNB2 TMOD3 CALD1 TMOD2 RPS6KB1 FLNA ROCK2 NEDD4L MAP2K6 DTNA DOCK4 SSPN DLG1 TNNC1 SMAD5 ANK2 SORBS3 PDE5A ATP2B1 CCN2 CALM1 ANXA6 SGCD PDE4D
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	0.00441988950276243	0.0888213258048754	0.492529716886098	1.54393893058117	3	91	JAM2 STK39 THBS1 RIPOR2 PTK2B WNT5A KITLG IL1R1 CXCL12 ADAM10 CSF1 VEGFC LGALS3 S100A14 PLA2G7 MOSPD2 F2RL1 C3AR1 MAPK3 ANO6 APP ADAM8 NCKAP1L
GO_CALCIUM_ION_IMPORT	0.0479616306954437	0.273715910992137	0.477787637904672	1.40319765654172	39	55	CCL2 CACNA2D1 CXCL12 SLC8A1 ATP2B4 CACNB2 LGALS3 MICU2 CASK CTNNB1 MCUR1 MCU ZMPSTE24 PRNP CACNA1I DYSF SLC30A1 PKD2
GO_BEHAVIORAL_RESPONSE_TO_PAIN	0.0299212598425197	0.214718081820424	0.787754372732157	1.5761167835004	18	8	THBS1 TSPO CAPN2 SCN9A
GO_REGULATION_OF_HEART_MORPHOGENESIS	0.0157068062827225	0.157807584924467	0.568975303077636	1.5327464607411	11	33	NOTCH1 SEMA3C JAG1 SIX1 SOX9 EYA1 CTNNB1 TGFBR1 ACVR1 RBPJ TGFB2 BMP2 MKS1 TGFBR2 ROBO1 ENG
GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	0.00564971751412429	0.099743933666626	-0.488109763290933	-1.76319204849547	0	50	ATP5MF UCK1 PPARGC1A ATP5F1E ATP5ME ATP5F1D ATP5F1B IMPDH1 ATP5MC3 FLCN SPHK2 PINK1 ATP5F1A ATP5PB STAT3 ATP5PD ATP5F1C CYC1 CAD NME7 NME6 STOML2 DMAC2L
GO_RESPONSE_TO_PAIN	0.0257142857142857	0.201124644280023	0.627239453595011	1.54096883855136	17	20	THBS1 TACR1 TSPO CAPN2 GCH1 SCN9A TRPA1
GO_CELLULAR_HORMONE_METABOLIC_PROCESS	0.047244094488189	0.271584223453476	-0.336690611488939	-1.3331082115407	5	74	AKR1B1 ADM HSD17B11 ALDH1A3 DHRS3 PPARGC1A EGR1 RETSAT
GO_BONE_REMODELING	0.00114810562571757	0.0574801489705572	0.577931653674341	1.77142033176035	0	73	LEPR SYK PTK2B HTR1B UBASH3B LGR4 CD38 PRKCA TMEM64 P2RX7 LRRK1 S1PR1 NOX4 CTNNB1 RAB3D ATP6AP1 TNFRSF11A ADAM8 SYT7 P3H4 GREM1 TFRC TNFAIP3 SPP1 SIGLEC15 MITF
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	0.00133155792276964	0.0574801489705572	0.684725706744596	1.80640673553116	0	30	IL33 CCL2 RIPOR2 PADI2 ABR MMP28 CXCL12 PLCB1 CCN3
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	0.0285132382892057	0.210916312770794	0.394051711582032	1.30805245519498	27	199	CCK SYK PTK2B CAV1 PDGFC KITLG EREG AREG CD44 ENPP2 GHR EPHA7 NRG1 LRRK1 BDNF TGFA MVP FGF10 RAP2C NOX4 RAP2B SH3BP5 PDGFA ACVR1 RIPK2 IBTK LRP8 ACE APP CNOT7 ITGA5 GREM1 PRNP CLCF1 PPP2CA ARL2BP NRP1 PDCL3 NF2 NCAPG2 PAK2 HDAC2 CHMP6 DLG3
GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	0.00824175824175824	0.114590791644616	0.655050312086121	1.6503774242628	5	23	PTPN22 HAVCR2 AP1G1
GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	0.0266666666666667	0.204310688310633	0.579335647604011	1.50105479171419	19	27	DPYSL3 RIPOR2 DOCK11 FMR1 RALA TGFBR1 FNBP1L PALM RHOQ NRP1
GO_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	0.00428571428571429	0.0888213258048754	0.724114783275693	1.77896704387265	2	20	IL33 HAVCR2 INHBA IL1RL1 PRNP
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT	0.00615384615384615	0.102037422037422	0.42926747621553	1.42210741902627	5	192	CCL2 CCK STK39 CAV1 CACNA2D1 ANK3 STAC P2RY1 MYLK ERFE PLCG2 CXCL12 F2R VAMP7 CACNB2 ATP8A1 P2RX7 LGALS3 CFTR FLNA MAP2K6 STIM2 TSPO CASK DLG1 ANK2 ANO6 ATP2B1 CALM1 TNFRSF11A ANXA2
GO_ATP_BIOSYNTHETIC_PROCESS	0.00448430493273543	0.0896495666389632	-0.551345834531178	-1.84859109121018	0	36	ATP5MF PPARGC1A ATP5F1E ATP5ME ATP5F1D ATP5F1B ATP5MC3 FLCN SPHK2 PINK1 ATP5F1A ATP5PB STAT3 ATP5PD ATP5F1C CYC1
GO_CANONICAL_WNT_SIGNALING_PATHWAY	0.00404858299595142	0.0873774092544747	0.4168392247817	1.40158046143804	3	281	WNT7B ADGRA2 BICC1 DAB2 IGFBP6 CAV1 NOTCH1 WNT5A SOX2 DKK2 MCC FZD4 LGR6 DKK3 FZD6 LGR4 STK3 USP34 ROR2 CYLD PSME4 FZD2 PTEN LRRK2 TMEM64 XIAP TCF7 LRRK1 AMER1 SOX9 FGF10 RYK COL1A1 CTNNB1 ZNRF3 CUL3 MLLT3 WWTR1 NID1 CDK14 RBPJ SDC1 DDX3X TBX18 SNAI2 WLS PSMD12 GREM1 FZD7 FZD1 CSNK1G3 CSNK1G1 MED12 PSMD10 CDH2 G3BP1 PSMA4 LATS1 VPS35 MITF SMURF2 WNK1 GSK3B BMP2 TMEM131L EMD CSNK1D TNKS AMFR MKS1 INVS NKX2-5 APC USP47 ASPM OTULIN UBE2B PSMD7 UBR5
GO_MYELOID_LEUKOCYTE_ACTIVATION	0.026026026026026	0.201973923361294	0.358618177773358	1.22606727898889	25	466	IL33 CTSC HAVCR2 SYK THBS1 IL18RAP PLAU PADI2 WNT5A IL1RL1 TIMP2 ARSB PKP1 PGRMC1 IQGAP2 ABR AGA FUCA2 CD53 CD44 GLIPR1 CKAP4 ADAM10 CSF1 ANXA3 VCL PRDX4 TMEM30A CANT1 ACTR2 MAGT1 VAMP7 LRRK2 GSN CD47 ATP8A1 CTSH GAB2 LGALS3 CEBPA IGF2R MVP MOSPD2 ATP6AP2 VAT1 F2RL1 RAP2C RAP2B GATA2 ITGAV RAP1A CAT ATP6V0A1 IFNGR1 PGM1 HUWE1 C3AR1 RAB3D ATP11B CREG1 RAB10 LAMP2 ANO6 RBPJ ACLY APP AP2A2 DDX3X PLD1 FRK ATM GSDMD ANXA2 AGL SCAMP1 ADAM8 SLC44A2 MFHAS1 S100A13 NCKAP1L SNAP29 PSMD12 ADGRE5 GDI2 FER MGST1 OSTF1 S100A11 XRCC6 CNN2 HSP90AA1
GO_POSITIVE_REGULATION_OF_CELL_DIVISION	0.0247933884297521	0.1965847341086	0.490198646702622	1.4567365639894	20	60	MACC1 PDGFC EREG BTC CENPV FGF2 CDC14C VEGFC TGFA FGF1 CAT PDGFA CUL3
GO_EMBRYONIC_ORGAN_MORPHOGENESIS	0.0315361139369278	0.222224331948947	0.381941017106509	1.27432558609643	30	230	FOXG1 RIPOR2 FBN1 NOTCH1 WNT5A NTN1 PRRX1 ABR FZD6 FGFR1 COL11A1 SATB2 EFEMP1 ROR2 HOXB7 DLX2 FOXF2 TBX3 FZD2 SIX1 RDH10 SHOX2 TCF7 GRHL2 HIF1A SOX9 EYA1 FGF10 RUNX2 MEF2C GATA2 CTNNB1 TGFBR1 MICAL2 DLG1 MAPK3 MMP16 ACVR1 RARB INSIG2 CHST11 TMED2 SOX11 FLVCR1 MED12 MYO7A MTHFD1L HOXB5 PKD2 PAX6 SETD2 MSX1 HOXD9 MAPK1 ARL13B
GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	0.00902708124373119	0.120386243285303	0.392492445682887	1.33287695395135	8	358	GPR149 ANXA1 WNT7B SEMA3A INHBA NOTCH1 WNT5A KRT8 KITLG SULF1 EREG KRT19 CCND1 PPARG FZD4 NDP LGR4 STK3 ROR2 ID4 PRDX4 FOXF2 TBX3 PTEN PTK2 SRD5A1 NRIP1 CDX2 BRIP1 RDH10 HMGCS1 TCF7 MAP2K1 RHOBTB3 ADGRG1 GRHL2 HIF1A CEBPA FLNA SOX9 ATRX PLEKHA1 NUPR1 PCYT1B FGF10 CASP3 UBE3A GATA2 CTNNB1 BCL2 TGFBR1 FST DLG1 PLCD1 MAPK3 PTPRN NR2F2 RBPJ SDC1 E2F8 ATM BRCA2 ARRB1 NSDHL TMED2 MGST1 SIRT1 TNC RXRA SPP1 BIRC2 SCX AR WDR77 TGFB2 BPTF ARID4B GAS2 PKD2 SETD2 FEM1B VASH2 ST14 MAPK1 FOXA1
GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT	0.00948366701791359	0.1236277230383	0.445857369178885	1.45661647298995	8	135	PTK2B CAV1 CACNA2D1 UBASH3B PLCG2 SLC8A1 MYO5A PLCH1 ITPR2 PLCB1 FGF2 F2R PLCE1 ATP2B4 P2RX7 PLCL1 MICU2 BCL2 MCUR1 PLCD1 MCU ERO1A ANK2 IBTK ATP2B1 CCN2 CALM1 JPH1 PDE4D AKAP6 CEMIP PRNP
GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	0.0130653266331658	0.143715520573457	0.379456885772464	1.29046759845134	12	382	IL33 CTSC DAB2 PTK2B CAV1 WNT5A MID2 ULK2 RNF144B AKT2 SESN3 NDFIP1 PIP4K2A MSN MAPK9 WWP1 FMR1 FYCO1 UBQLN2 ABCA2 PTEN PTK2 LRRK2 CUL4B RNF139 P2RX7 BNIP3 AMER1 IRS1 PNPT1 PFKFB4 HIF1A PIK3CB CEBPA RNFT1 ROCK2 NEDD4L NEDD4 IKBKG SOX9 NUPR1 SCOC RNF128 OPTN PTTG1IP TMTC3 ANKIB1 DHX36 ABCD1 MAPK3 CPT1A RIPK2 PRXL2C CNOT6L APP LARP1 PLK2 CNOT7 GNAI3 NSF ATM RIDA ZFP36L2 PACSIN3 NRDC ENTPD5 ADAM8 COP1 ZYG11B TRIM65 IDE MTDH TOB1 SIRT1 TNFAIP3 ARIH1 HACE1 GCLC HSP90AA1 GGA1 SH3BP4 PSMD10 METTL16 VPS35 SMURF2 RNF217 UBQLN1 SPTLC1 LPCAT1 GSK3B SH3GLB1 SNX1 C9orf72 TNRC6C CSNK1D TNRC6A CCDC22 RNF152 ATG5 SNF8 PRKAA1 ADAM9
GO_GLIOGENESIS	0.00101936799184506	0.0574801489705572	0.463731876078697	1.54563072607035	0	225	IL33 TENM4 ADGRG6 ANXA1 FOXG1 CCL2 LEPR APCDD1 PTK2B GAP43 NOTCH1 SOX2 AREG P2RY1 PPARG AKT2 MATN2 VIM RTN4 CSF1 ROR2 ZNF365 ID4 DLX2 NRG1 NDN TNFRSF21 ABCA2 PTEN GSN DLX1 MAP2K1 BNIP3 ADGRG1 SOX9 FGF10 CDK6 TSPO CTNNB1 IFNGR1 MAPK3 UFL1 LPAR1 APP PRDM8 B4GALT6 TIAM1 PRKCI GPC1 SOX11 NAB1 CLCF1 MED12 CDH2 TGFB2 PAFAH1B1 PAX6 IL34 NF2 DUSP10 MAPK1 BMP2
GO_NEPHRON_EPITHELIUM_DEVELOPMENT	0.00442477876106195	0.0888213258048754	0.516291425467121	1.61165901593677	3	87	WNT7B NOTCH1 JAG1 NPNT FMN1 LGR4 FGF2 HOXB7 FAT4 SIX1 KIF26B MYO1E FGF1 SOX9 EYA1 MEF2C CTNNB1 BCL2 DLG1 WWTR1 PBX1 MAGED1 IRX2 GREM1 CD34 IRX1 PKD2 BMP2 PKD1 MYC
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.00716845878136201	0.109255131768968	0.539555274240472	1.58166233522204	5	54	SEMA3A THBS1 NOTCH1 DNAJA4 ADAMTS9 MCC PPARG FGF2 PTEN MEF2C MECP2 NR2F2 PTPRR PTPRM SPRED1 SYNJ2BP DUSP10 EVL PTPRG TACSTD2 JUP CARD10
GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	0.0245398773006135	0.196069031639501	0.400723898325221	1.32934399347154	23	187	PTK2B CARMIL1 IQGAP2 FMN1 SYNPO BAIAP2L1 CDC42EP5 ARHGEF10L NIN ACTR2 MAP1B NES GSN SH3PXD2B PAK1 STMN2 PDXP CD47 MET P2RX7 NAV3 FLNA ROCK2 JMY PLXNA3 F2RL1 NOX4 CDC42EP1 PPM1E KATNBL1 TGFBR1 DLG1 NCKAP1 CFL2 MYO1C SORBS3 MECP2 LPAR1 SCIN NPM1 CCN2 CDC42EP2 NCKAP1L SLAIN2 FER CEP295 DRG1 CLIP1 SPIRE1 NRP1 NF2 NUMA1
GO_LYMPHANGIOGENESIS	0.0115440115440115	0.135545475258394	0.709267093208931	1.6426909310843	7	15	PDPN CCBE1 FLT4 VEGFC PPP3CB
GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	0.00106044538706257	0.0574801489705572	0.519488113212191	1.69490926847247	0	132	SPARC ANXA1 SMOC2 ADGRA2 THBS1 PTK2B NOTCH1 DNAJA4 WNT5A ADAMTS9 PPARG CCBE1 RHOB FGFR1 SASH1 ANXA3 FGF2 FLT4 ETS1 PRKCA BMPER PTK2 MET VEGFC RHOJ FGF1 HIF1A ROCK2 MEF2C GATA2 MECP2 NR2F2 PLK2 PTPRM SPRED1 SIRT1 GLUL AMOTL1 NUS1 SP1 FGFBP1 NRP1 SYNJ2BP PDCD6 ALOX12 FBXW7 AKT3 MAP3K3 NF1 MAP2K3 ADAM17 JCAD
GO_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	0.00505050505050505	0.0951993017166133	-0.603567831350449	-2.09112630510717	0	41	CHCHD10 ATP5MF ATP5F1E ATP5ME NDUFA13 ATP5F1D MICOS13 ATP5F1B ATP5MC3 OXA1L TIMM13 PINK1 ATP5F1A ATP5PB IMMT ATP5PD ROMO1 ATP5F1C CHCHD3 TMEM11 TIMM10
GO_REGULATION_OF_SYNAPSE_ASSEMBLY	0.00112107623318386	0.0574801489705572	0.565590257804138	1.75491413761657	0	79	LRRN1 GAP43 WNT5A NTN1 ADGRL3 FLRT2 NECTIN1 EPHA7 EEF2K DLG5 GPC6 SIX1 PTK2 VSTM5 BDNF GPC4 TPBG MEF2C APP IL1RAP
GO_BONE_MINERALIZATION	0.00879120879120879	0.120094590744719	0.46842731250182	1.47942440672102	7	95	PTK2B DDR2 LOX ENPP1 SLC8A1 LGR4 ROR2 FAM20C ECM1 P2RX7 GPM6B HIF1A SOX9 S1PR1 MEF2C ANKH ANO6 ACVR1 RFLNB ATP2B1 ZMPSTE24 GREM1 KLF10 PHEX GPNMB
GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.00307692307692308	0.0776934685564127	0.456498757693539	1.51194168577831	2	183	FSTL1 THBS1 DAB2 INHBA CAV1 FBN1 NOTCH1 WNT5A SULF1 PMEPA1 CD109 NREP LOX NPNT DKK3 CCN3 BMPER CAV2 DLX1 XIAP TTK FGF10 TGFBR1 FST SPTBN1 SNX25 ACVR1 WWTR1 ONECUT2 RBPJ CHST11 GLG1 GREM1 LTBP1 TOB1 FZD1 SIRT1 CDKN2B SOX11 PRDM16 TGFB2 SMURF2 GDF15 TRIM33 MSX1 NUMA1 BMP2
GO_OVULATION_CYCLE_PROCESS	0.00128369704749679	0.0574801489705572	0.649582420054037	1.770878610576	0	36	GPR149 INHBA EREG FZD4 NRIP1 PAM MAP2K6 PLEKHA1 CASP3 PTPRN ARRB1 SIRT1 TGFB2 GAS2
GO_POSITIVE_REGULATION_OF_CELL_ADHESION	0.00101317122593718	0.0574801489705572	0.461251964283575	1.55538298941568	0	300	ANXA1 PDPN CCL2 SMOC2 HAVCR2 MEGF10 PAK3 SYK PTK2B CAV1 WNT5A ANK3 SOX2 VCAM1 MYO10 HAS2 CARMIL1 NPNT FMN1 CD44 CXCL12 CCDC80 CSF1 VTCN1 RUNX3 COL16A1 CYLD ETS1 CD276 PRKCA KIF26B PAK1 CD47 ADGRG1 IRAK1 EFNB1 FLNA PIK3R1 EFNB2 CDK6 ITGAV EDIL3 CBFB RIPK2 NID1 DENND6A ATM ITGA6 APBB1IP NKAP ADAM8 ITGA5 FOXA2 NCKAP1L FAM49B GPAM TFRC IFT74 NDNF TGFB2 DYSF EPB41L4B MAP4K4 NRP1 GSK3B DUSP10 CRK FOXA1 PAK2
GO_CEREBRAL_CORTEX_DEVELOPMENT	0.0164835164835165	0.161077670120164	0.456095257666838	1.4446982249055	14	97	FOXG1 SEMA3A RTN4 PLCB1 FAT4 SRD5A1 CDON PEX13 COL3A1 BNIP3 ADGRG1 HIF1A FLNA CTNNB1 PHACTR1 TACC1 LRP8 FBXO45 CDH2 PAFAH1B1 PAX6 NRP1 NEFL GSK3B CRK TRAPPC9 LRP1 NF1 ASPM LAMB1 ROBO1 PTPRS NRP2 TRA2B
GO_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	0.0159066808059385	0.158158392753564	0.440692063637559	1.43404905491752	14	128	ADGRG6 THBS1 PTK2B PDE3B ADGRL3 ADRA1D LGR4 ADCY7 ADCY3 PRKCA PRKAR2B ATP2B4 ADGRG1 ADCY9 CGAS SOX9 ADCY6 ADGRG2 LPAR1 PRKAR2A PDE4D KSR1 ADGRE5 AKAP6 RIMS2 RAPGEF4 ADGRL1 PEX5L
GO_REGULATION_OF_ENDOCRINE_PROCESS	0.00937081659973226	0.122613251124829	0.618953075837161	1.58854084028214	6	26	INHBA FGFR1 F2R C1QTNF1 F2RL1 RAB11FIP3 APLN
GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	0.00889453621346887	0.120094590744719	0.561277366428174	1.55076001024387	6	38	CAV1 CACNA2D1 GJC1 SLC8A1 CACNB2 FLNA ANK2 CALM1 PDE4D NUP155
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	0.010183299389002	0.127272255789228	0.421891444970186	1.40141389789225	9	196	THBS1 DAB2 CAV1 FBN1 COL4A2 WNT5A PMEPA1 CD109 NREP LOX APPL2 NPNT USP9X ANKRD1 DKK3 RUNX3 CAV2 PTK2 DLX1 COL3A1 FUT8 ROCK2 SOX9 COL1A1 NOX4 MEF2C TGFBR1 ZFYVE9 SNX25 SMAD5 ACVR1 ONECUT2 CLDN1 CHST11 GLG1 ZFP36L2 LTBP1 SIRT1 CDKN2B SOX11 PRDM16 SCX CFLAR TGFB2 SMURF2 GDF15 TRIM33 CRK HDAC2 LTBP2 SOX5 ADAM9 CREB1 MTMR4 TGFBR2 LEMD3 ADAM17 ITGA3 EP300 NLK PML HSPA5 CBL
