Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm
C14orf45	18.9958	1.10247	0.553038	1.99348	0.0462091	0.0693275	14	15	22	21	11.77	12.17	27.41	24.62
C14orf49	30.7084	0.557209	0.451175	1.23502	0.216824	0.278115	34	26	22	39	28.59	21.1	27.41	45.73
C14orf50	1.52112	0.455392	1.64047	0.277599	0.78132	NA	2	1	1	2	1.68	0.81	1.25	2.35
C14orf64	3.38381	-1.33863	1.27182	-1.05253	0.292557	0.361022	7	5	1	2	5.89	4.06	1.25	2.35
C14orf68	3.89463	-1.0502	1.19796	-0.876656	0.380673	0.452312	4	9	3	1	3.36	7.3	3.74	1.17
C14orf70	1.93395	1.62706	1.55916	1.04354	0.296696	NA	1	1	3	2	0.84	0.81	3.74	2.35
C14orf73	30.1186	-4.14064	0.719315	-5.75636	8.59458e-09	2.53063e-08	59	80	1	4	49.61	64.93	1.25	4.69
C14orf79	56.1864	-0.0874307	0.324636	-0.269319	0.787684	0.826004	73	67	47	43	61.39	54.38	58.57	50.42
C14orf80	157.644	-1.00405	0.208432	-4.81716	1.45615e-06	3.66354e-06	251	259	72	102	211.07	210.2	89.72	119.6
C14orf86	4.05944	2.85915	1.29606	2.20603	0.0273818	0.0427742	1	1	7	5	0.84	0.81	8.72	5.86
C14orf93	59.2093	-1.46507	0.337049	-4.34675	1.38167e-05	3.18607e-05	100	111	23	29	84.09	90.08	28.66	34
C15orf17	445.669	0.803486	0.120566	6.6643	2.65922e-11	9.08288e-11	384	402	458	480	322.9	326.25	570.71	562.81
C15orf2	1.83265	0.836056	1.54252	0.542006	0.587814	NA	2	1	2	2	1.68	0.81	2.49	2.35
C15orf21	1.42356	-0.371254	1.68941	-0.219753	0.826063	NA	1	3	1	1	0.84	2.43	1.25	1.17
C15orf23	99.7622	-1.89198	0.274204	-6.89989	5.20432e-12	1.83806e-11	192	189	29	41	161.45	153.39	36.14	48.07
C15orf24	283.209	-0.138393	0.150362	-0.920395	0.357366	0.428244	350	369	203	244	294.31	299.47	252.96	286.09
C15orf26	9.20233	-1.96131	0.870822	-2.25226	0.0243061	0.0382592	14	22	2	4	11.77	17.85	2.49	4.69
C15orf27	140.981	4.63475	0.333849	13.8828	8.05868e-44	7.29229e-43	11	15	218	231	9.25	12.17	271.65	270.85
C15orf28	6.23063	-0.347114	0.929805	-0.373319	0.708911	0.75942	7	10	5	4	5.89	8.12	6.23	4.69
C15orf29	31.5874	0.663695	0.430117	1.54306	0.122817	0.168368	29	30	35	29	24.39	24.35	43.61	34
C15orf33	4.34582	0.667739	1.08882	0.61327	0.539698	0.608582	4	4	3	6	3.36	3.25	3.74	7.04
C15orf34	3.59777	-1.43354	1.2475	-1.14913	0.250503	0.315643	6	7	2	1	5.05	5.68	2.49	1.17
C15orf37	41.8968	0.316144	0.387072	0.816758	0.414067	0.486749	55	35	36	41	46.25	28.4	44.86	48.07
C15orf38	129.695	0.997699	0.222385	4.48635	7.24532e-06	1.71561e-05	115	94	142	144	96.7	76.29	176.95	168.84
C15orf39	375.963	-3.18592	0.173044	-18.4111	1.07109e-75	1.63848e-74	814	827	54	69	684.49	671.17	67.29	80.9
C15orf40	32.1256	-0.722318	0.43109	-1.67556	0.0938238	0.131857	48	49	20	20	40.36	39.77	24.92	23.45
C15orf41	36.2801	-0.737186	0.407591	-1.80864	0.0705064	0.101878	55	55	20	25	46.25	44.64	24.92	29.31
C15orf42	161.121	-7.23831	0.766834	-9.43922	3.75551e-21	1.92392e-20	379	397	1	2	318.7	322.19	1.25	2.35
C15orf44	155.239	-1.48985	0.213447	-6.97995	2.95287e-12	1.05759e-11	272	283	58	77	228.72	229.67	72.27	90.28
C15orf48	1.73508	0.131116	1.57496	0.0832509	0.933652	NA	1	3	2	1	0.84	2.43	2.49	1.17
C15orf5	1.22066	-0.0247955	1.75776	-0.0141064	0.988745	NA	1	2	1	1	0.84	1.62	1.25	1.17
C15orf51	3.96245	0.17305	1.12267	0.154142	0.877498	0.901228	4	5	3	4	3.36	4.06	3.74	4.69
C15orf52	139.639	0.156108	0.207757	0.751394	0.452415	0.522861	154	166	112	132	129.5	134.72	139.56	154.77
C15orf54	1.22066	-0.0247955	1.75776	-0.0141064	0.988745	NA	1	2	1	1	0.84	1.62	1.25	1.17
C15orf55	2.15524	1.15318	1.49059	0.773638	0.439145	0.510793	1	2	4	1	0.84	1.62	4.98	1.17
C15orf56	3.67607	2.11031	1.26808	1.66418	0.0960758	0.134741	1	2	7	3	0.84	1.62	8.72	3.52
C15orf57	58.9442	0.523343	0.315185	1.66043	0.0968282	0.135677	56	61	59	56	47.09	49.51	73.52	65.66
C15orf58	21.2398	1.06877	0.529588	2.01812	0.043579	0.0656792	17	16	19	29	14.3	12.99	23.68	34
C15orf59	274.632	4.78752	0.251158	19.0618	5.24507e-81	8.55298e-80	28	18	420	458	23.55	14.61	523.36	537.01
C15orf60	1.3293	0.949875	1.72791	0.549726	0.582507	NA	1	1	2	1	0.84	0.81	2.49	1.17
C15orf61	104.609	0.625554	0.238618	2.62157	0.00875263	0.0149101	99	100	106	104	83.25	81.16	132.09	121.94
C15orf62	35.0539	1.54912	0.423874	3.65468	0.000257505	0.000528442	20	23	37	50	16.82	18.67	46.11	58.63
C15orf63	234.345	-0.156152	0.162186	-0.962792	0.335652	0.40647	300	298	176	191	252.27	241.85	219.31	223.95
C16orf11	436.221	6.82192	0.351948	19.3833	1.06749e-83	1.78552e-82	11	7	660	774	9.25	5.68	822.43	907.53
C16orf13	514.55	0.129112	0.115654	1.11636	0.264267	0.330708	601	589	409	482	505.38	478.01	509.66	565.15
C16orf3	9.64532	0.176805	0.767528	0.230357	0.817815	0.852151	7	15	8	9	5.89	12.17	9.97	10.55
C16orf42	336.544	0.0837476	0.139616	0.599843	0.548611	0.6167	404	387	263	311	339.72	314.08	327.72	364.65
C16orf45	1051.95	3.00447	0.0986934	30.4425	1.50758e-203	7.68955e-202	283	281	1454	1646	237.97	228.05	1811.83	1929.96
C16orf46	30.7119	1.42841	0.452482	3.15684	0.00159491	0.00300002	18	22	42	32	15.14	17.85	52.34	37.52
C16orf48	164.026	-0.0914634	0.192145	-0.476011	0.634066	0.694292	195	215	126	137	163.97	174.49	157.01	160.63
C16orf5	1260.17	3.02606	0.0922109	32.8167	3.39992e-236	2.13054e-234	321	346	1742	1978	269.93	280.8	2170.71	2319.24
C16orf52	110.239	1.28681	0.245299	5.24591	1.55513e-07	4.20306e-07	78	77	109	151	65.59	62.49	135.83	177.05
C16orf53	548.736	0.57159	0.111718	5.11638	3.11458e-07	8.24385e-07	550	518	526	560	462.49	420.39	655.45	656.61
C16orf54	10.2789	-1.64106	0.796536	-2.06025	0.0393746	0.0598257	18	20	5	3	15.14	16.23	6.23	3.52
C16orf55	61.9963	-0.738213	0.315767	-2.33784	0.0193955	0.0311243	92	96	33	44	77.36	77.91	41.12	51.59
C16orf57	291.797	-0.50497	0.152227	-3.31721	0.000909225	0.00175755	389	441	179	221	327.11	357.9	223.05	259.13
C16orf58	628.4	-0.103401	0.103234	-1.00161	0.316533	0.387192	779	797	485	518	655.06	646.82	604.36	607.36
C16orf59	99.8983	-3.06411	0.321026	-9.54472	1.36474e-21	7.10135e-21	201	232	17	18	169.02	188.28	21.18	21.11
C16orf61	75.4532	-0.605515	0.287743	-2.10436	0.0353469	0.0541514	97	124	48	51	81.57	100.63	59.81	59.8
C16orf62	230.862	0.755465	0.165081	4.57633	4.73194e-06	1.13938e-05	193	223	236	244	162.29	180.98	294.08	286.09
C16orf63	92.6528	-0.91328	0.262893	-3.47396	0.000512833	0.00101951	148	145	57	49	124.45	117.68	71.03	57.45
C16orf68	82.3712	-0.390725	0.276424	-1.4135	0.157509	0.209642	125	101	55	63	105.11	81.97	68.54	73.87
C16orf7	313.834	1.52883	0.146111	10.4635	1.27049e-25	7.44062e-25	186	205	372	400	156.41	166.37	463.55	469.01
C16orf70	166.516	0.137132	0.190448	0.720053	0.471492	0.541095	192	192	135	154	161.45	155.82	168.22	180.57
C16orf71	10.7821	1.02359	0.723741	1.4143	0.157274	0.209372	8	9	13	11	6.73	7.3	16.2	12.9
C16orf72	248.665	-0.131666	0.158387	-0.831295	0.405807	0.477968	298	332	188	205	250.59	269.44	234.27	240.37
C16orf73	17.8795	-4.05515	0.899555	-4.50795	6.54563e-06	1.55792e-05	47	35	1	2	39.52	28.4	1.25	2.35
C16orf74	20.3522	-2.47177	0.631277	-3.91552	9.0211e-05	0.000193312	39	45	5	5	32.79	36.52	6.23	5.86
C16orf75	105.947	-3.74598	0.355432	-10.5392	5.69705e-26	3.37362e-25	238	240	10	14	200.13	194.78	12.46	16.42
C16orf79	91.4297	1.76879	0.26938	6.56614	5.16368e-11	1.739e-10	54	46	117	117	45.41	37.33	145.79	137.18
C16orf80	219.864	-0.00471591	0.167369	-0.0281768	0.977521	0.981886	266	267	183	180	223.68	216.69	228.04	211.05
C16orf81	18.6385	3.10726	0.679984	4.56961	4.88626e-06	1.17493e-05	4	5	20	36	3.36	4.06	24.92	42.21
C16orf86	65.454	2.21263	0.332428	6.65598	2.81417e-11	9.59902e-11	23	33	79	100	19.34	26.78	98.44	117.25
C16orf87	31.3648	-0.972168	0.444901	-2.18514	0.0288789	0.0449369	46	55	15	20	38.68	44.64	18.69	23.45
C16orf88	130.681	-1.5407	0.239884	-6.42267	1.33901e-10	4.39144e-10	229	242	65	45	192.57	196.4	81	52.76
C16orf89	55.6061	2.46033	0.362622	6.78482	1.16233e-11	4.03446e-11	22	19	76	80	18.5	15.42	94.7	93.8
C16orf90	1.22799	-0.0342266	1.75579	-0.0194936	0.984447	NA	2	1	1	1	1.68	0.81	1.25	1.17
C16orf91	65.675	-0.420383	0.302667	-1.38893	0.164855	0.21842	95	87	43	50	79.89	70.61	53.58	58.63
C16orf92	1.3293	0.949875	1.72791	0.549726	0.582507	NA	1	1	2	1	0.84	0.81	2.49	1.17
C16orf93	26.0163	-1.52432	0.508148	-2.99975	0.00270202	0.00492466	40	54	11	11	33.64	43.82	13.71	12.9
C17orf100	33.1371	0.367026	0.417952	0.878153	0.379861	0.45153	36	34	27	35	30.27	27.59	33.64	41.04
C17orf101	220.257	-0.713277	0.178471	-3.9966	6.42597e-05	0.000139888	331	332	115	162	278.34	269.44	143.3	189.95
C17orf102	14.9064	4.84499	1.02913	4.70786	2.5033e-06	6.18023e-06	1	1	23	25	0.84	0.81	28.66	29.31
C17orf103	140.28	0.605714	0.216089	2.80307	0.00506183	0.00892253	146	123	123	158	122.77	99.82	153.27	185.26
C17orf104	8.78117	-0.909455	0.811093	-1.12127	0.262172	0.328644	13	15	4	6	10.93	12.17	4.98	7.04
C17orf105	1.3109	0.933074	1.73243	0.538592	0.590168	NA	1	1	1	2	0.84	0.81	1.25	2.35
C17orf106	60.1152	-0.668217	0.321074	-2.08119	0.0374161	0.0570922	87	92	32	45	73.16	74.66	39.88	52.76
C17orf107	58.6474	4.02552	0.449693	8.95171	3.5003e-19	1.67392e-18	9	7	92	91	7.57	5.68	114.64	106.7
C17orf108	120.743	3.46875	0.288174	12.037	2.27151e-33	1.62611e-32	23	25	193	173	19.34	20.29	240.5	202.85
C17orf28	791.266	3.47868	0.117918	29.5008	2.81564e-191	1.32448e-189	157	158	1138	1268	132.02	128.23	1418.06	1486.75
C17orf37	205.585	0.506337	0.173212	2.92322	0.00346435	0.00623376	205	206	203	196	172.38	167.18	252.96	229.81
C17orf39	142.773	0.301217	0.206938	1.45559	0.145505	0.196071	141	169	127	134	118.57	137.16	158.25	157.12
C17orf42	27.9736	-0.921875	0.472169	-1.95243	0.0508876	0.0757893	43	46	12	20	36.16	37.33	14.95	23.45
C17orf44	4.78868	-0.327477	1.04109	-0.314552	0.753102	0.797846	6	7	3	4	5.05	5.68	3.74	4.69
C17orf46	2.57598	-0.776996	1.38003	-0.563029	0.573415	0.639046	5	3	2	1	4.2	2.43	2.49	1.17
C17orf47	2.16286	-0.398074	1.46	-0.272653	0.78512	0.824176	4	2	2	1	3.36	1.62	2.49	1.17
C17orf48	18.4521	-0.340054	0.559799	-0.607457	0.543548	0.612097	26	24	11	16	21.86	19.48	13.71	18.76
C17orf49	209.013	0.239222	0.178441	1.34062	0.180043	0.236278	203	262	177	198	170.7	212.63	220.56	232.16
C17orf50	2.74883	1.59863	1.36446	1.17162	0.241348	0.30549	2	1	4	3	1.68	0.81	4.98	3.52
C17orf51	389.698	2.32382	0.143155	16.2329	2.95282e-59	3.54136e-58	141	173	535	540	118.57	140.4	666.66	633.16
C17orf53	54.1452	-2.96883	0.42415	-6.99948	2.56915e-12	9.2298e-12	115	118	9	11	96.7	95.77	11.21	12.9
C17orf55	16.9077	-3.57215	0.830095	-4.30331	1.68269e-05	3.84783e-05	38	38	2	2	31.95	30.84	2.49	2.35
C17orf56	166.56	-0.276875	0.198266	-1.39649	0.162568	0.215733	225	217	106	144	189.2	176.11	132.09	168.84
C17orf57	6.88761	-1.75091	0.967111	-1.81045	0.0702261	0.101545	15	11	2	3	12.61	8.93	2.49	3.52
C17orf58	76.7048	-0.61664	0.282386	-2.18368	0.0289861	0.0450758	107	118	52	48	89.98	95.77	64.8	56.28
C17orf59	111.963	0.971809	0.233456	4.1627	3.14504e-05	7.02072e-05	88	95	113	133	74	77.1	140.81	155.94
C17orf60	2.56131	-0.768466	1.38114	-0.556399	0.577938	0.642536	3	5	2	1	2.52	4.06	2.49	1.17
C17orf61	84.8594	-0.642906	0.275748	-2.3315	0.0197272	0.0315959	120	131	44	66	100.91	106.32	54.83	77.39
C17orf62	367.342	-0.328051	0.132003	-2.48518	0.0129485	0.0214193	492	498	265	274	413.72	404.16	330.22	321.27
C17orf63	279.672	0.304483	0.148734	2.04717	0.0406416	0.0615535	298	308	242	270	250.59	249.96	301.56	316.58
C17orf64	1.22066	-0.0247955	1.75776	-0.0141064	0.988745	NA	1	2	1	1	0.84	1.62	1.25	1.17
C17orf65	52.1309	-1.36772	0.357015	-3.831	0.000127625	0.000269731	97	85	23	25	81.57	68.98	28.66	29.31
C17orf66	1.73135	0.101028	1.57608	0.0641004	0.94889	NA	3	1	1	2	2.52	0.81	1.25	2.35
C17orf67	2.9707	-1.08999	1.32105	-0.825094	0.409318	0.481665	6	4	1	2	5.05	3.25	1.25	2.35
C17orf68	248.044	0.931457	0.158487	5.87718	4.17303e-09	1.25398e-08	203	210	259	280	170.7	170.43	322.74	328.3
C17orf69	63.9532	1.61621	0.318545	5.07372	3.9012e-07	1.02624e-06	32	44	76	84	26.91	35.71	94.7	98.49
C17orf70	433.458	-0.57352	0.125577	-4.56709	4.94532e-06	1.18831e-05	642	613	271	306	539.86	497.49	337.69	358.79
C17orf71	130.584	-0.986713	0.223326	-4.41826	9.95006e-06	2.32437e-05	195	226	67	78	163.97	183.41	83.49	91.46
C17orf72	19.6175	1.0394	0.556287	1.86845	0.0616992	0.0903651	11	20	19	25	9.25	16.23	23.68	29.31
C17orf73	1.22799	-0.0342266	1.75579	-0.0194936	0.984447	NA	2	1	1	1	1.68	0.81	1.25	1.17
C17orf74	1.83667	-0.891115	1.56925	-0.567861	0.570129	NA	2	4	1	1	1.68	3.25	1.25	1.17
C17orf75	58.7817	0.253079	0.316422	0.799814	0.423818	0.496152	59	71	49	57	49.61	57.62	61.06	66.83
C17orf76	59.1548	1.28417	0.324317	3.9596	7.50757e-05	0.000162266	46	37	67	72	38.68	30.03	83.49	84.42
C17orf77	1.43822	-0.386641	1.68634	-0.229278	0.818653	NA	3	1	1	1	2.52	0.81	1.25	1.17
C17orf78	1.71668	0.115806	1.57865	0.0733574	0.941522	NA	1	3	1	2	0.84	2.43	1.25	2.35
C17orf79	276.929	0.791297	0.152084	5.20304	1.96056e-07	5.25673e-07	245	246	267	315	206.02	199.65	332.71	369.34
C17orf80	126.756	-0.310597	0.220451	-1.40892	0.158859	0.211211	160	180	97	90	134.54	146.08	120.87	105.53
C17orf81	260.139	0.0862836	0.155271	0.555696	0.578418	0.642989	307	304	205	239	258.16	246.72	255.45	280.23
C17orf82	4.3227	-2.39935	1.26619	-1.89494	0.0581009	0.0854803	9	9	1	1	7.57	7.3	1.25	1.17
C17orf85	163.351	-0.443162	0.203733	-2.17521	0.0296146	0.0459798	252	203	112	117	211.91	164.75	139.56	137.18
C17orf86	75.9106	-0.721805	0.288476	-2.50213	0.0123449	0.0204981	118	111	40	55	99.23	90.08	49.84	64.49
C17orf87	1.93395	1.62706	1.55916	1.04354	0.296696	NA	1	1	3	2	0.84	0.81	3.74	2.35
C17orf88	1.62243	1.3203	1.63162	0.809196	0.418402	NA	1	1	2	2	0.84	0.81	2.49	2.35
C17orf89	141.618	-0.110732	0.212771	-0.52043	0.602764	0.665429	185	171	97	129	155.57	138.78	120.87	151.25
C17orf90	154.389	-0.685469	0.207785	-3.29893	0.000970533	0.00186988	203	259	93	103	170.7	210.2	115.89	120.77
C17orf91	46.0318	-0.318939	0.361933	-0.88121	0.378204	0.450018	58	66	28	40	48.77	53.56	34.89	46.9
C17orf95	86.4064	-1.48318	0.284126	-5.22013	1.78797e-07	4.80644e-07	163	145	40	35	137.07	117.68	49.84	41.04
C17orf96	234.173	-0.783617	0.166493	-4.7066	2.51878e-06	6.2167e-06	342	376	133	152	287.59	305.15	165.73	178.22
C17orf97	32.7379	0.750416	0.422949	1.77425	0.0760222	0.109076	26	33	35	33	21.86	26.78	43.61	38.69
C17orf98	1.22066	-0.0247955	1.75776	-0.0141064	0.988745	NA	1	2	1	1	0.84	1.62	1.25	1.17
C17orf99	6.36629	-3.01808	1.17476	-2.5691	0.0101964	0.0171927	11	17	1	1	9.25	13.8	1.25	1.17
C18orf1	337.037	2.79689	0.158123	17.6881	5.18141e-70	7.30811e-69	96	109	470	506	80.73	88.46	585.67	593.29
C18orf10	353.86	-0.143593	0.134725	-1.06582	0.286504	0.354763	429	471	263	294	360.74	382.25	327.72	344.72
C18orf16	3.01623	1.77996	1.32915	1.33917	0.180516	0.236704	1	2	3	5	0.84	1.62	3.74	5.86
C18orf18	35.8784	0.388183	0.412492	0.941067	0.34667	0.417795	39	36	40	27	32.79	29.22	49.84	31.66
C18orf19	116.6	-1.69499	0.247745	-6.84167	7.82739e-12	2.74459e-11	210	222	40	51	176.59	180.17	49.84	59.8
C18orf2	4.33003	-2.401	1.26717	-1.89478	0.0581221	0.0855043	10	8	1	1	8.41	6.49	1.25	1.17
C18orf21	40.0412	-0.410045	0.388616	-1.05514	0.291362	0.359839	48	63	25	32	40.36	51.13	31.15	37.52
C18orf22	151.706	-0.481416	0.205711	-2.34025	0.0192707	0.0309439	208	220	113	96	174.91	178.55	140.81	112.56
C18orf25	153.182	0.209216	0.197359	1.06008	0.28911	0.357466	170	174	131	141	142.95	141.21	163.24	165.32
C18orf32	142.468	2.2404	0.226328	9.8989	4.20877e-23	2.29054e-22	64	56	197	192	53.82	45.45	245.48	225.12
C18orf34	1.64082	1.32959	1.64061	0.810427	0.417695	NA	1	1	3	1	0.84	0.81	3.74	1.17
C18orf45	46.1466	-0.551846	0.360846	-1.52931	0.126187	0.17245	67	66	27	35	56.34	53.56	33.64	41.04
C18orf54	22.6358	-1.3403	0.534706	-2.50661	0.0121895	0.0202651	34	45	11	10	28.59	36.52	13.71	11.73
C18orf55	112.116	-0.121076	0.230994	-0.524153	0.600172	0.663012	138	145	82	96	116.04	117.68	102.18	112.56
C18orf56	24.7635	-0.190716	0.499961	-0.381462	0.702861	0.754321	27	37	24	14	22.7	30.03	29.91	16.42
C18orf8	81.9811	0.413984	0.267969	1.5449	0.122372	0.167823	87	83	77	78	73.16	67.36	95.95	91.46
C19orf10	634.155	-1.8954	0.115379	-16.4277	1.21225e-60	1.48328e-59	1202	1219	201	244	1010.76	989.3	250.47	286.09
C19orf12	242.087	1.28953	0.162714	7.92514	2.27894e-15	9.33168e-15	171	169	275	294	143.79	137.16	342.68	344.72
C19orf18	1.71668	0.115806	1.57865	0.0733574	0.941522	NA	1	3	1	2	0.84	2.43	1.25	2.35
C19orf2	230.844	-0.450335	0.16516	-2.72666	0.00639782	0.0111266	306	340	155	168	257.31	275.93	193.15	196.98
C19orf20	134.645	1.02647	0.223156	4.59977	4.22953e-06	1.02431e-05	122	92	146	153	102.59	74.66	181.93	179.39
C19orf21	111.399	-6.71308	0.776753	-8.64249	5.49998e-18	2.51505e-17	264	271	2	1	222	219.94	2.49	1.17
C19orf22	416.82	-0.437114	0.127849	-3.41899	0.000628542	0.0012372	554	608	268	319	465.86	493.43	333.96	374.03
C19orf23	21.6462	0.632904	0.528735	1.19701	0.231301	0.294301	21	20	15	29	17.66	16.23	18.69	34
C19orf24	221.506	-1.02788	0.176814	-5.81332	6.12444e-09	1.82011e-08	381	338	119	122	320.38	274.31	148.29	143.05
C19orf25	251.545	0.714707	0.157625	4.53423	5.78134e-06	1.38182e-05	232	229	243	275	195.09	185.85	302.8	322.44
C19orf26	128.427	2.07502	0.232122	8.93935	3.91449e-19	1.86793e-18	56	63	165	179	47.09	51.13	205.61	209.88
C19orf28	1211.41	-1.80442	0.0864162	-20.8806	8.04022e-97	1.58332e-95	2237	2325	416	477	1881.09	1886.9	518.38	559.29
C19orf29	447.908	-0.08918	0.120588	-0.739543	0.459577	0.529778	546	572	359	359	459.13	464.22	447.35	420.93
C19orf30	28.1904	5.77033	0.96433	5.98377	2.18031e-09	6.65203e-09	1	1	44	48	0.84	0.81	54.83	56.28
C19orf34	1.43089	-0.380266	1.67543	-0.226967	0.82045	NA	2	2	1	1	1.68	1.62	1.25	1.17
C19orf35	8.89598	0.87557	0.810153	1.08075	0.27981	0.34748	6	9	13	6	5.05	7.3	16.2	7.04
C19orf36	52.8756	1.15413	0.342778	3.36698	0.000759949	0.00148107	45	34	57	64	37.84	27.59	71.03	75.04
C19orf38	5.06644	1.2443	1.0446	1.19118	0.233584	0.296928	5	2	5	7	4.2	1.62	6.23	8.21
C19orf39	14.8322	-1.76501	0.685463	-2.57492	0.0100263	0.0169368	26	30	3	8	21.86	24.35	3.74	9.38
C19orf40	9.28926	-2.28175	0.91351	-2.49778	0.0124974	0.0207258	13	25	1	4	10.93	20.29	1.25	4.69
C19orf42	127.579	-0.285933	0.227057	-1.2593	0.207921	0.268742	160	180	78	113	134.54	146.08	97.2	132.49
C19orf43	866.109	0.0286769	0.0934384	0.306907	0.758914	0.802888	1016	1061	664	786	854.35	861.07	827.41	921.6
C19orf44	61.697	0.0802907	0.311144	0.25805	0.796369	0.833716	79	66	50	55	66.43	53.56	62.31	64.49
C19orf45	7.73779	2.04531	0.908921	2.25026	0.0244321	0.0384369	2	5	8	13	1.68	4.06	9.97	15.24
C19orf46	37.5154	0.600925	0.393435	1.52738	0.126666	0.172983	38	34	35	40	31.95	27.59	43.61	46.9
C19orf47	135.188	0.053162	0.212709	0.249928	0.802643	0.839183	169	152	108	120	142.11	123.36	134.58	140.7
C19orf48	605.791	-3.53469	0.147061	-24.0355	1.18229e-127	3.23121e-126	1338	1363	74	85	1125.12	1106.17	92.21	99.66
C19orf50	497.632	-0.62993	0.117352	-5.36786	7.96752e-08	2.20016e-07	712	752	327	319	598.72	610.3	407.48	374.03
C19orf51	26.861	-3.47951	0.656487	-5.30019	1.15684e-07	3.1602e-07	58	62	2	5	48.77	50.32	2.49	5.86
C19orf52	139.932	-0.148828	0.21313	-0.698295	0.484993	0.554919	190	166	99	121	159.77	134.72	123.36	141.87
C19orf53	440.927	-0.390785	0.122333	-3.19443	0.00140105	0.00264873	584	628	298	334	491.08	509.67	371.34	391.62
C19orf54	123.661	-2.10128	0.251269	-8.36268	6.13086e-17	2.67326e-16	236	250	41	36	198.45	202.89	51.09	42.21
C19orf55	58.0146	-1.10372	0.334562	-3.299	0.000970294	0.00186962	98	94	25	36	82.41	76.29	31.15	42.21
C19orf56	330.882	-0.480144	0.142139	-3.37799	0.000730168	0.00142525	435	499	230	227	365.79	404.97	286.6	266.16
C19orf57	37.6567	-0.303634	0.400638	-0.757878	0.448524	0.519254	47	54	22	34	39.52	43.82	27.41	39.87
C19orf59	2.35842	-0.593193	1.41385	-0.419559	0.674807	0.72885	3	4	2	1	2.52	3.25	2.49	1.17
C19orf6	1695.5	0.0815766	0.0727978	1.12059	0.262462	0.328939	1992	1997	1343	1546	1675.07	1620.7	1673.52	1812.71
C19orf60	367.858	1.20105	0.135217	8.88242	6.54241e-19	3.10335e-18	260	280	393	457	218.63	227.24	489.72	535.84
C19orf61	289.297	0.00030717	0.147853	0.00207754	0.998342	0.998684	359	341	230	249	301.88	276.74	286.6	291.96
C19orf62	564.267	0.270934	0.108839	2.48932	0.0127989	0.0211933	623	615	486	536	523.88	499.11	605.61	628.47
C19orf63	713.996	0.641186	0.102854	6.23392	4.54901e-10	1.44727e-09	697	653	668	774	586.1	529.95	832.4	907.53
C19orf66	168.914	0.908363	0.190767	4.76164	1.92022e-06	4.7831e-06	145	139	176	189	121.93	112.81	219.31	221.61
C19orf69	1.3109	0.933074	1.73243	0.538592	0.590168	NA	1	1	1	2	0.84	0.81	1.25	2.35
C19orf70	236.328	0.580432	0.165912	3.49844	0.000467991	0.000935022	236	222	244	224	198.45	180.17	304.05	262.64
C19orf71	93.046	-0.354315	0.254932	-1.38984	0.164577	0.218118	119	134	69	66	100.07	108.75	85.98	77.39
C19orf73	18.3834	1.25117	0.573035	2.1834	0.0290063	0.0451032	16	10	21	22	13.45	8.12	26.17	25.8
C19orf76	44.2498	-1.30683	0.382564	-3.41597	0.00063555	0.00125015	72	81	20	22	60.54	65.74	24.92	25.8
C19orf77	34.0383	-1.72451	0.451472	-3.81975	0.000133587	0.000281721	61	66	11	15	51.29	53.56	13.71	17.59
C1D	15.438	0.402599	0.610657	0.659289	0.50971	0.578934	18	14	17	12	15.14	11.36	21.18	14.07
C1GALT1	57.73	-1.34184	0.339041	-3.95776	7.56553e-05	0.000163418	95	106	23	31	79.89	86.03	28.66	36.35
C1GALT1C1	47.816	-0.737887	0.364476	-2.02452	0.0429171	0.0647595	65	80	34	25	54.66	64.93	42.37	29.31
C1QA	137.887	8.01835	0.888715	9.02241	1.83988e-19	8.90799e-19	1	1	191	266	0.84	0.81	238.01	311.89
C1QB	219.223	8.66898	0.874268	9.9157	3.55745e-23	1.9427e-22	1	1	342	383	0.84	0.81	426.17	449.07
C1QBP	607.479	-1.4378	0.111029	-12.9497	2.35733e-38	1.89906e-37	1057	1092	263	279	888.83	886.23	327.72	327.13
C1QC	230.216	8.73744	0.87337	10.0043	1.45947e-23	8.06041e-23	1	1	350	412	0.84	0.81	436.14	483.08
C1QL1	220.921	0.850111	0.170813	4.97686	6.46235e-07	1.66969e-06	173	209	222	249	145.48	169.62	276.63	291.96
C1QL2	67.9154	6.54408	0.793232	8.24988	1.58549e-16	6.82004e-16	1	2	105	118	0.84	1.62	130.84	138.36
C1QL3	150.305	5.84319	0.445649	13.1116	2.82427e-39	2.33418e-38	6	6	212	279	5.05	4.87	264.17	327.13
C1QL4	12.059	-2.70285	0.836956	-3.22939	0.00124056	0.0023616	26	25	3	2	21.86	20.29	3.74	2.35
C1QTNF1	128.051	0.374527	0.218122	1.71706	0.0859686	0.121803	127	143	124	115	106.79	116.05	154.52	134.84
C1QTNF2	18.2002	0.459366	0.556275	0.825789	0.408924	0.481252	19	18	16	19	15.98	14.61	19.94	22.28
C1QTNF3	49.2603	1.11335	0.363259	3.0649	0.0021774	0.00401774	45	30	48	64	37.84	24.35	59.81	75.04
C1QTNF4	471.845	6.0288	0.266936	22.5852	6.06177e-113	1.41436e-111	16	18	729	811	13.45	14.61	908.41	950.91
