PC1	PC2	PC3	PC4
EPB41L1	-0.0115492366642862	-0.000780932168372229	0.00201854389608372	-0.0006924057831723
CD44	0.0115446496391708	-0.002770077034576	0.00150014521007479	0.0103458025264193
EFNA4	0.0110384653853325	-0.0305818203379864	0.00862244376380406	0.0053967742619575
IFI30	0.0115259821464022	-0.00488198860141137	-0.00392753416877796	0.0103514703081441
TSPYL2	-0.0115239121549547	-0.00141893659969865	0.00623182028386444	0.0213165118482939
SEPW1	-0.0115366686188786	-0.00048459440544971	-0.00214318800666702	-0.00198041784389577
GABRA2	-0.0115023511320814	0.00154003955405509	-0.00888679089515521	-0.00773910530900094
KRT23	0.0115261223957467	0.000407484488850695	0.00189999328946723	-0.00471201630036837
GATS	-0.0115160961346681	-0.00218831929406515	-0.00185978994394629	-0.0101771819603268
IFI16	0.0115055323383271	0.005301223506695	0.000545834941080903	0.000440126419506388
ZDHHC12	0.0115044430909668	0.00051815229778241	-0.00556313235312047	0.0059966028116503
RPLP0	0.0115045231353182	-0.000431228617639015	0.00155688394336148	-0.000579408175756964
TOLLIP	-0.0115006524552387	-0.000938978649635109	0.00219858312974324	0.0114451955902449
EPHA4	-0.0114689249596155	-0.00527070210351779	0.00702067737694703	-0.00596931775056716
PDIA6	0.0114349089203777	-0.0112976036071182	9.51159362417817e-05	0.015686786684177
CCND1	0.011463629276027	-0.0076300615632761	-0.000300625309954966	-0.00991413480427443
MAPKBP1	-0.0114325042750681	-0.00182220600506223	0.0112606403580638	-0.00981049918737668
B4GALT6	-0.0114602262240579	-0.00462372840224148	-0.00468747973663083	-0.00466884439164355
FSTL1	0.0114751949136932	-0.00293320777073534	0.000773285697671448	0.0226198854837875
WDR17	-0.0113957002044221	-0.00891930834846761	0.00946475153392523	0.00255178482350062
EDN3	-0.0114623804894866	-0.0015258574254393	-0.000494655666311832	-0.000592678163753085
COL5A3	-0.0114216569980009	0.00793780379149033	0.00456648262902357	0.00601908320608567
KLF9	-0.0114407700944445	0.000277252504977084	-0.00725225820109744	0.0101696878384279
MRGPRX3	0.0112840788065356	0.0183645218454024	0.00201747433565465	-0.00486591046497917
ABCD2	-0.0112632333740867	0.00594412068084633	0.0207790109602548	-0.000907923016489464
SPC25	0.0114359879377018	0.000475140624418727	-0.00686865973843715	-0.00333934759166638
ACP5	0.0113705345619549	0.0119315025487456	0.0036560810481386	-0.00201311296508076
EPHA2	0.0114404840497072	0.000434851678101221	0.000778951527272786	-0.0061504796797304
KIF26B	-0.0112719724245716	0.00122850526005824	-0.0203651546338524	0.00465027894824034
SLC25A24	0.0114269996474997	0.00244191852107665	0.00323614207774066	-0.000803857376946107
LOC401097	-0.0113998792608688	0.00458647043721735	-0.00762468240646967	0.00312208820280819
NAV3	-0.0114296792086119	0.00116682352177812	-0.00260496839589755	-0.00623330255824336
GALNTL4	-0.0114192237968935	-0.000439737291912904	-0.00549169352187036	-0.00620387258387004
C2CD4C	-0.01142092614457	-0.00225144086138665	0.00397385154995848	-0.00744167572258575
CENPK	0.011347173297491	0.00053044225496255	-0.0139588601594422	-0.00241723521477775
TMEM179	-0.0112393276540077	0.00719841701454152	0.0197031607918347	0.000450414619186988
ORM1	0.0111554991399111	-0.0225993429793185	0.00249521807336518	0.00501284230153366
UCP2	0.0114178721385054	0.000422982987362632	-0.000892358716755418	-0.0100653440098539
ZBTB47	-0.0114146926881072	-0.000141304280444139	-0.001683665618494	-0.0211635181762945
CD5	0.0113542095950587	-0.00652530682389312	0.00957337026396454	-0.000726022203743594
WNT5A	0.0112935086102909	-0.0147365910125276	-0.0038952857387017	0.00521618539057592
SEMA7A	-0.0114080631413141	-0.000302490236218275	0.000570574426352103	-0.0157884898320893
A1CF	0.0114001381284478	0.000416309240066227	0.00133897409351322	0.00196659841967594
TCF3	0.0113519241403364	-0.00967735130174425	-0.000421637016314851	0.0174101570120107
CHAF1A	0.0113675818079572	-0.00784824166038022	-0.00107107507512037	0.00639392901796907
IGFBP4	0.0113677669801007	-0.00780784437620108	-0.000786546534598903	-0.0234201230949225
EVI5L	-0.0113940233419401	-0.00250186489250772	-0.0016615692199783	-0.000709244505476353
KCTD17	-0.0113884245019722	-0.00307215407516952	-0.00250930910959549	0.00482110300968111
NPFFR1	-0.0113873834309097	-0.00252038505218783	-0.000503913088529288	0.00228998146657091
ENPP4	-0.0113833188458643	0.00249109407022138	-0.00317752598724227	-0.000681396391638084
LOC151534	0.0113801266176905	0.000568082841962332	0.00412727856725632	0.00223648346027365
CDKN2D	-0.0113749036303843	-0.00425710099992626	0.00270556619016675	0.00476843367967771
ARAP2	-0.0113394111618055	-0.00246469152738289	0.00986915107597433	-0.00356147973696687
WDR34	0.01134201858813	-0.00826854933374226	0.00170226910763152	0.00656308365890823
CDC25C	0.0110360866252455	0.0236799513187496	0.0111379067258134	0.0034150325834796
SLC31A2	-0.0113289371130842	-0.00854308907920815	0.0037001293722087	0.0103662145853192
ASCL1	-0.0112792788605039	-0.00777001328617604	0.0120214937810179	-0.00258220772102188
FBXO5	0.0112384309599332	0.0159116565082051	-0.00114210539875093	-0.00464366665908369
FGL1	0.0113042792942736	-0.0102444093302755	0.00431051110208152	0.0010271063172756
GABRE	0.0113259795992089	-0.0067796147959544	0.00449835992587772	-0.00177015050739244
BEST1	-0.0113354072211034	-0.00597889652078348	-0.00213181027098096	0.00345434696589373
TTC7B	-0.0113441329697537	0.000225314788482294	-0.00511684917369158	-0.0104145503434895
TGFB1	0.0113473640629895	0.0020684877129062	-0.00190252625250816	0.0209846504146491
ERAP2	0.011271074335123	0.000876714463246175	0.0138390570845832	-0.00347077130542767
PAQR8	-0.0112660753983289	-0.002925123514394	0.0133524622133163	0.00099063103528093
TRIM17	-0.0113324491975242	-0.00386343415171104	-0.00219792156161829	0.00899301833813663
CAMK2G	-0.0113317283286964	0.000390238308563333	-0.00477668059338746	0.0224501037226904
ODC1	0.0113364935124878	0.00265098450678682	0.00093500283655025	-0.0046636254782983
ZEB2	-0.0113168933453122	-0.000599120292921004	0.00715028928730624	0.00473047987766448
CAMK4	-0.0113069055075842	0.00319764226413559	0.00761414274596497	0.00467201852977776
HTR1E	-0.0112729493667507	0.00399874246679438	-0.0112824205396868	0.00317105538875521
PLCL1	-0.0112850436232013	-0.00306693273426985	-0.010047797525669	0.0115487796978877
TMEM45B	0.0113152139218381	0.00447722966202269	-0.00278789154922163	0.00479571194027462
ROM1	-0.0113066074080184	0.00413392254121984	0.00554251529394689	-0.0103555095830533
LMO4	-0.01129447620758	5.99635690037145e-05	0.00795168528976683	0.000865294571146749
KCTD16	-0.0112762593560771	-0.00123784201697866	0.0102219723186286	0.000747930518975925
HDAC11	-0.0113085329160018	0.00144347898013727	-0.00183513814554998	-0.0048570211806736
CRIP1	0.011280321502249	-0.00608552164406986	0.00522477999737557	0.00371020178340995
EXPH5	-0.0112125420329103	-0.011782002666629	-0.00798579477679217	0.00699745592115367
DOCK4	-0.0112637944047995	-0.00239300873116332	-0.00984809630660847	0.00187585193171688
BTBD9	-0.0112955771825992	-0.00359068976235858	-0.000501535349949528	-0.000611968699076649
SLC9A6	-0.0112998836269722	-0.000241859467783263	-0.000822992860180023	-0.00754099264714621
STRA6	0.0112503973521351	0.00612010516902417	-0.00865682161644101	-0.00364031275625868
ALDH3B1	0.011275363455331	-0.00468503187726273	-0.00484242942530972	-0.00887002688711351
GPR155	-0.011259192113408	0.00726101014878564	-0.00473538019848555	-0.0075741144234071
ZNF204P	-0.0111692696346358	0.0153963681675095	0.00305425796206409	0.0112165424614038
SLC7A3	0.0111952988892922	0.0130254934362817	0.00512893328636697	-0.000945686577096003
CKMT1A	-0.011182677045281	0.0106959948680421	0.00958419255181911	-0.00253800876910095
SH3TC2	-0.0112625759352314	-0.00548046842491575	-1.82581607410685e-05	0.00623913881726801
TOP1MT	0.0112616774290184	-0.00424794817376874	0.00279024176197623	0.0103445122530365
CLSTN3	-0.0112675831346382	-6.25498678842277e-05	0.0023104287761591	0.0115149555458405
PLEKHG4B	0.0112399880169509	0.00443801856688048	0.00294435961813893	-0.00352376763318683
SMARCD3	-0.0112499419085103	-0.00109929584402002	-0.0024561585938473	0.00468500026302665
PALM2	-0.0112220704197827	-0.000794127155361492	0.00833774367338001	-0.000319430537024237
TNFRSF8	0.0112475453464955	0.000703239709721062	-0.00266146806223961	0.00609876087402022
KHDRBS2	-0.0112502711849659	-0.000732920169361599	-0.000487463560446715	0.000690527315618566
TCF4	-0.0112300892346942	0.000979056302122937	-0.0065925985560083	0.0102505119452618
PHACTR1	-0.0112070982454565	-0.00841838526374202	-0.00283203638797586	-0.000478011405381688
FBXO41	-0.0112431735575445	-0.00141364650052614	0.00191075720810305	-0.00878013465612292
LOC84740	0.0112265506469716	-0.00608919155361055	0.000237921101077223	0.00505248690040531
SLC24A3	-0.0112091431852555	-0.00688823709175942	0.00534369022619533	-0.00482842743622476
UBE2T	0.0111896054666849	-0.00871229939700484	0.00568892492247861	-0.00588537929507789
FGR	-0.0112219346390694	0.000890152431771473	0.0067359151274181	0.00187706858964612
ZSCAN10	0.0111889440016409	0.00769459483920844	0.00624137157342897	-0.00359079669640003
MACC1	0.0112293711591959	0.00044118818036334	-0.00118342135403071	-0.0047714740310773
CCDC136	-0.0112266015197251	-0.00176120784592835	-0.000785670114387449	-0.00618028824414877
TMCC3	-0.0111530305346297	-0.00257472002051798	0.0131040079605366	0.00101180135192496
GART	0.0111727726143218	-0.00964649090843908	-0.000456151808531659	0.00069735740819095
SNURF	-0.0112104409874334	-0.00255169441696577	0.00382150220915001	-0.000521979087351514
REEP4	0.011213991456745	-0.000548628995783856	0.00163807147544055	-0.00471901533472596
RHOU	-0.0111984411808127	-0.0040340751398543	0.00348582315563922	0.00623936369186082
CDH8	-0.0111753710140084	0.00674097214747079	-0.0045361904826303	0.00179643347884774
NUP160	0.0112063060115892	0.000697579166093067	-0.00120603051315202	-0.00489800509347605
KIAA1467	-0.0111971313836185	-0.00241445294063883	0.00257242605993223	0.000885812422081215
SLC35F2	0.0111994655112691	-0.000314328242167185	-0.00168338188742818	0.000653663519195188
SLC35F3	-0.0111885052108224	-0.00205137164630113	-0.000912846653429794	0.0103233992095067
MAP3K12	-0.0111775424079633	-0.0046240886175016	-0.0013025941206712	0.00490874406596308
PID1	-0.0111828763271679	0.00244237099872923	-0.000955496792976679	-0.0103082435203446
C14orf73	0.0108757950698654	-0.0226399698387219	0.0094637127014725	0.00252765497446924
PPIB	0.011176184147702	-0.000173407132424091	0.000460373342461378	-0.00608870235842421
ORC6L	0.0111568824781156	0.00505922129161193	0.003239115672165	0.00754841051989474
OSBPL1A	-0.0111688928767213	0.00101956954924478	0.00291349320373314	0.000647327277680421
GRASP	-0.0111611246084892	-0.00285708076727897	-0.00394123879823085	0.00617978487190184
TMEM108	-0.0110300593413371	0.00395245948596409	0.0177235861036667	-0.00340451781868417
BBOX1	-0.011149823549117	-0.00567064014129634	-0.000533236800277664	-0.000381233454096491
PAWR	0.0111218127358554	-0.00772753657946834	0.00535145542880151	0.0036443284414216
TDRD6	-0.0108477689320247	0.0131015420600395	0.0232898064021254	-0.00430758442674638
C10orf105	-0.0110310231597814	-0.00425731658078023	0.0168400226548179	-0.00738202610096796
HOXC9	0.0111110247541677	0.000513693302985324	-0.0104695673302709	-0.00506060672034448
SERPINA4	0.0111261328416567	0.000493565654621539	-0.00780117822147887	0.000653413974362143
POSTN	0.0108585037334289	-0.0226204075250939	0.00688357434925472	-0.00250288851625766
PIP5K1B	-0.0111070457397013	-0.000303630493330641	0.00904648340865191	-0.00451486796696127
MAGEH1	-0.0111334237555819	0.00316647547024196	0.00174572549729191	-0.00078159493834525
STEAP2	-0.0110394750800077	-0.00776001582052206	-0.0128705142865827	-0.0085327257485394
LOC283174	-0.0111015433864335	-0.00190485896718811	0.00921111402686739	0.0117906932283719
PDP1	-0.011094040736264	-0.00596654504640385	0.00779487752829341	-0.0115037185845373
FAM81A	-0.011091340619566	-0.00651887924865768	-0.00735583998990051	-0.000315984216713466
VGLL3	0.0108911447423337	0.0183006356031296	0.0127362414019916	-0.00145261435521338
KIFAP3	-0.0110799054148608	-0.00560068728600877	0.00900258340279632	0.00488910721016949
C7orf58	0.0111216682279036	-0.00197999611250123	0.00355533484238302	0.00755037486186444
ABHD8	-0.0111228742835665	-0.00247471698529258	-0.00189239822496191	-0.0181095338353469
PRPH2	-0.0110741079895255	-0.000343767103912136	-0.0113227528544923	-0.00489806738009763
KIF22	0.0111198244432964	0.00372384173889876	0.000204814398713553	-0.010560025700592
RASGRP1	-0.0111135955517985	0.00202452328938556	-0.00376037578921984	0.0115058506203901
ISL2	0.0108495401593932	-0.0225471182865922	-0.00306753511633259	-0.000220957035748532
C9orf24	-0.0111037268136647	0.00357579121565356	0.00314563599592525	0.00200717427520575
PPFIA3	-0.0111119868603615	-0.000867683323123522	0.000500306918132761	0.0116194986086232
PDIA4	0.0111101205995111	0.00206170635285856	0.000115997268471412	0.0115210999364371
HLA-DRB5	-0.0110991771592746	-0.00290518218385328	0.0042927334725388	0.00231540430615932
LIN28B	0.0110539926099247	-0.00293324885866356	0.0112885234587675	-0.00471791334150385
ULK2	-0.0110991625046677	0.000738870311424102	0.00500937291200824	-0.0116098899084744
KDELC2	0.0110188388064343	0.0130734499317325	-0.00113860562689602	-0.00339341900734918
VAMP1	-0.0110962646663619	0.00175854810018658	0.00446710374588552	-0.0211341722885202
MFI2	0.0110513401699731	-0.009369367964154	-0.00407956027376638	0.0103159392789274
CYP2W1	0.0110815330033729	-0.00644174197352007	-0.000434046797971772	0.000844619754591179
SYNJ1	-0.0110841012006475	-0.000445264102344014	0.00664513406814908	-0.0114073919370553
USP46	-0.0110878178626324	-0.00503377440593657	0.00172575651030265	-0.00186849863766509
VWDE	0.0109306693169671	0.0174562220913028	0.00186063729393161	-0.0035994079836762
PRRX2	0.0110706141330966	0.00607009427920372	-0.000918060186275611	-0.00235636517095907
PARK2	-0.0110143304804403	-0.00193798551546479	0.012890209211441	-0.00576136519987688
TMEM229A	-0.0110604160529848	0.00299579076161249	0.00675529271473254	0.00213031075439009
TMEM48	0.0110557410040149	-0.00504987501702311	-0.00384414429467807	0.0102610797790715
KIF20B	0.0109800330164322	-0.0131599106320321	-0.00194465137862329	0.00513756058062078
PKNOX2	-0.0110561015314297	-1.01754988178968e-05	-0.00555491622946389	-0.00476517048599054
F2RL1	0.011000311064232	0.0112633079461141	-0.00112442007993202	0.00166473050418149
ABCC4	0.0110554585667939	0.00377532740587212	0.00285533281532875	0.00476091000028296
ST8SIA1	-0.011042579049472	0.00122136284232593	-0.00632657286844913	0.0046854013672648
SYT16	-0.0110044327835114	-0.00126772223755657	-0.0113313533624642	0.00326113356662135
UNC5B	-0.0110454868624946	-0.00188590704606227	0.00400909006710406	0.00225538123087977
SERINC1	-0.0110354978619012	-0.000430143843358056	-0.00425779069843847	0.0224196562300985
ADRA1B	-0.0110387721299337	-0.00136242122226362	-0.00261245280774637	0.000628540198030808
CD200	-0.0110283049588752	-0.00476406292080189	-0.00184960145579545	-0.000531922397215841
MYO19	0.0110255896149555	0.000843147908269753	0.00460887576192091	-0.00461429832464876
KLHL34	-0.0110240965936191	-0.00399597755369768	-0.000642501024135023	-0.000490344345118465
NFIA	-0.0109923141241822	0.00311424607654173	0.00916430522998423	0.000700660642935413
LRRC33	0.010926608684335	0.0136626316520995	0.00397834854450717	-0.0108079566915221
KCNK15	0.0109862881634082	-0.00894137922175468	0.00172990478488228	-0.00322062219989757
BMPR1B	-0.0109740334403051	-0.00236272894301359	-0.0109656773030951	-0.00457549995787621
RAB33A	-0.0109146089947365	0.00115071499894274	-0.0163436034645494	0.0017967281366428
BLK	0.0109597274389345	0.0112604295324614	-0.000524762971150059	0.00268889852472791
GLT1D1	-0.0110230783050832	0.000417286032091604	-0.00261218849449277	-0.00340925590441532
NUP107	0.0108637119816121	-0.0165810992907216	0.0056694906516298	-0.00886414493650577
POU2AF1	0.0108904308217374	0.014770920273478	0.00631732936839821	0.0041874402938733
KCNMA1	-0.0110171518592818	-0.00226348683332878	-0.00235622978281023	-0.0115486803937315
FLJ45983	0.0110092683301779	0.000652239143931352	-0.0054599475992595	0.00463320136893894
CTXN3	-0.0110127113031732	-0.0038831752584701	-0.000516787272195092	-0.00168286047169293
PABPC1L2B	-0.010998175170058	-0.00589949660612564	-0.000535460414345441	-0.000538973535466449
XRCC2	0.0109768468942898	0.00772549514325489	0.00310848949229105	-0.00178524302964208
OPRL1	-0.0110032771101054	0.00173128922889121	-0.00362033686920091	-0.000728859960337229
GPR179	-0.0109614041070209	-0.00437075645321904	0.00944458120266068	0.000702942655852412
ZSCAN18	-0.0109940026036723	0.00196728929058639	-0.00467156973030746	-0.00611980744415363
IL1RN	0.0110043888560077	0.000444529246550484	-0.000491421244231334	-0.00339592738691573
LEPRE1	0.0109817407613961	-0.00599843313419932	0.000553736051170522	-0.00604725328112755
COL2A1	0.0109203632528837	-0.0117813342135688	0.00314596527312095	-0.00308201661556298
SLC48A1	-0.0109945925194214	0.000322574280068652	0.00162159379846646	0.0157211585915375
PVT1	0.0109504947941674	0.00875363155827724	0.00267641669460655	-0.00309940682668118
VASH2	0.0109357202786028	0.00872714700030255	0.006364348066003	0.00336856114282215
LYSMD2	-0.0109792368666509	-0.00329403111583608	0.00414143716118471	0.007599001811234
