Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
CSAG1	39.5	-4.92401	0.701195	-6.51198	7.41687e-11	2.25625e-10	61	93	1	3	61	93	1	3	5.83	6.42	1.33	2.06
CSDA	923.5	-2.92318	0.120184	-24.3143	1.38359e-130	6.41384e-129	1657	1608	220	209	1657	1608	220	209	10.69	10.65	7.79	7.72
CSDAP1	125.25	-3.08001	0.288688	-10.6346	2.05718e-26	1.24156e-25	221	228	18	34	221	228	18	34	7.76	7.81	4.28	5.13
CSDC2	336.25	6.18929	0.361384	16.6786	1.87508e-62	2.88195e-61	8	9	624	704	8	9	624	704	3.28	3.41	9.26	9.44
CSDE1	2457	-1.40878	0.091463	-15.4025	1.57571e-53	2.01223e-52	3403	3738	1296	1391	3403	3738	1296	1391	11.73	11.87	10.34	10.44
CSE1L	624	-2.05165	0.12855	-15.9572	2.53842e-57	3.51135e-56	1004	1008	228	256	1004	1008	228	256	9.97	9.97	7.84	8.01
CSF1	185.75	-0.432354	0.197873	-2.18497	0.0288911	0.0419654	205	222	140	176	205	222	140	176	7.68	7.79	7.14	7.46
CSF1R	110.5	5.93007	0.565929	9.79972	1.12896e-22	6.03238e-22	3	3	190	246	3	3	190	246	2.19	2.19	7.52	7.89
CSF2	1.75	-0.944492	1.32794	-0.705073	0.480765	NA	3	2	1	1	3	2	1	1	1.13	0.85	0.46	0.46
CSF2RB	29	-2.11327	0.498469	-4.22066	2.43586e-05	5.03208e-05	40	55	9	12	40	55	9	12	5.26	5.7	3.33	3.68
CSF3	5	0.781854	0.973914	0.800964	0.423153	0.482159	3	4	9	4	3	4	9	4	1.82	2.07	2.91	2.07
CSF3R	40.25	0.158391	0.403641	0.3924	0.694763	0.740553	27	49	39	46	27	49	39	46	4.79	5.6	5.29	5.51
CSGALNACT1	133.5	0.182933	0.220476	0.829714	0.406701	0.465343	126	124	134	150	126	124	134	150	6.98	6.96	7.07	7.23
CSGALNACT2	53	-0.35063	0.348765	-1.0053	0.314751	0.370528	64	55	37	56	64	55	37	56	5.99	5.78	5.23	5.8
CSK	668.75	-1.47445	0.12136	-12.1485	5.84043e-34	4.54896e-33	1000	968	337	370	1000	968	337	370	9.96	9.92	8.4	8.54
CSMD1	107.25	2.65225	0.283929	9.3193	1.17109e-20	5.78055e-20	27	31	182	189	27	31	182	189	4.82	5	7.48	7.53
CSMD2	90.5	2.45486	0.299683	8.1735	2.99578e-16	1.22749e-15	29	26	150	157	29	26	150	157	4.91	4.76	7.2	7.26
CSMD3	26.5	3.27877	0.599238	5.36266	8.20073e-08	2.04852e-07	3	6	52	45	3	6	52	45	2.11	2.8	5.58	5.38
CSN1S1	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
CSNK1A1	519.25	-0.57745	0.131455	-4.3927	1.11954e-05	2.38192e-05	635	609	387	446	635	609	387	446	9.31	9.25	8.6	8.8
CSNK1A1L	20.75	-0.793481	0.531726	-1.49137	0.135865	0.175146	24	29	12	18	24	29	12	18	4.56	4.81	3.67	4.18
CSNK1A1P	15	-0.558721	0.611294	-0.913632	0.36091	0.417788	18	18	9	15	18	18	9	15	4.13	4.13	3.28	3.9
CSNK1D	679	-0.830341	0.124779	-6.65436	2.84536e-11	8.89517e-11	886	853	444	533	886	853	444	533	9.79	9.73	8.8	9.06
CSNK1E	1146	-0.366603	0.10264	-3.57175	0.00035461	0.000658246	1262	1320	952	1050	1262	1320	952	1050	10.3	10.37	9.9	10.04
CSNK1G1	112.75	-1.56895	0.253634	-6.18268	6.30229e-10	1.81803e-09	154	184	54	59	154	184	54	59	7.25	7.51	5.78	5.9
CSNK1G2	880	-0.716762	0.110146	-6.50731	7.65076e-11	2.32535e-10	1080	1109	630	701	1080	1109	630	701	10.08	10.11	9.3	9.45
CSNK1G3	99.25	-0.917397	0.254953	-3.59767	0.000321081	0.000598781	127	133	67	70	127	133	67	70	6.98	7.04	6.08	6.14
CSNK2A1	272	-1.35569	0.169831	-7.98139	1.44689e-15	5.72104e-15	398	385	141	164	398	385	141	164	8.63	8.58	7.15	7.36
CSNK2A1P	102.75	-1.75924	0.265691	-6.61633	3.68237e-11	1.1421e-10	155	163	51	42	155	163	51	42	7.26	7.33	5.7	5.43
CSNK2A2	206.5	-1.46429	0.195533	-7.48695	7.04908e-14	2.54618e-13	286	321	98	121	286	321	98	121	8.15	8.32	6.63	6.93
CSNK2B	783	-1.56958	0.131525	-11.933	7.9686e-33	5.95698e-32	1169	1175	338	450	1169	1175	338	450	10.19	10.19	8.41	8.82
CSPG4	952.75	-2.26259	0.112284	-20.1476	2.8239e-90	7.24452e-89	1609	1546	323	333	1609	1546	323	333	10.65	10.59	8.34	8.39
CSPG5	282.75	3.21375	0.202283	15.8615	1.17027e-56	1.59081e-55	55	54	473	549	55	54	473	549	5.81	5.79	8.87	9.09
CSPP1	66.25	-0.948719	0.309288	-3.06656	0.00216537	0.0036546	82	93	43	47	82	93	43	47	6.34	6.52	5.45	5.57
CSRNP1	225.25	-0.558972	0.176557	-3.16587	0.00154618	0.00265967	269	268	173	191	269	268	173	191	8.07	8.06	7.44	7.58
CSRNP2	268.5	0.344429	0.166098	2.07363	0.0381132	0.054316	219	254	305	296	219	254	305	296	7.78	7.99	8.25	8.21
CSRNP3	106.5	7.02843	0.773788	7.40644	1.29731e-13	4.62988e-13	1	1	203	221	1	1	203	221	1.44	1.44	7.6	7.72
CSRP1	1846.75	1.58822	0.0964337	16.4691	6.11848e-61	9.15971e-60	882	960	2652	2893	882	960	2652	2893	9.79	9.91	11.37	11.5
CSRP2	54.75	-1.48542	0.350368	-4.23561	2.27933e-05	4.72055e-05	79	83	24	33	79	83	24	33	6.28	6.34	4.64	5.07
CSRP2BP	118.75	0.419395	0.236873	1.7705	0.0766436	0.103576	91	112	130	142	91	112	130	142	6.52	6.81	7.02	7.14
CSRP3	1.5	7.73855e-07	1.35779	5.69946e-07	1	NA	1	2	1	2	1	2	1	2	0.35	0.74	0.35	0.74
CST1	4.5	-2.45734	1.10897	-2.11249	0.0346445	0.0497003	8	8	1	1	8	8	1	1	2.64	2.64	0.89	0.89
CST2	17.5	-4.49383	0.895723	-4.448	8.66731e-06	1.861e-05	29	39	1	1	29	39	1	1	4.67	5.07	1.15	1.15
CST3	4305.5	1.56952	0.0881601	17.8029	6.71058e-71	1.19868e-69	2194	2143	6023	6862	2194	2143	6023	6862	11.1	11.07	12.55	12.74
CST4	1.75	-0.301927	1.31473	-0.229473	0.818502	NA	2	2	1	2	2	2	1	2	0.88	0.88	0.49	0.88
CST5	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	2	1	1	1	2	1	1	1	0.57	0.19	0.19	0.19
CST6	3.25	1.94058	1.18477	1.58667	0.112587	0.147191	1	1	4	7	1	1	4	7	0.76	0.76	1.76	2.32
CST7	4	1.24518e-06	1.0332	1.20517e-06	0.999999	0.999999	5	3	4	4	5	3	4	4	2.2	1.74	1.99	1.99
CST8	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	2	1	1	1	2	1	1	1	0.57	0.19	0.19	0.19
CSTA	4	-1.75571	1.09715	-1.56961	0.116506	0.151901	5	8	1	2	5	8	1	2	2.12	2.61	0.9	1.32
CSTB	756.5	-2.12505	0.130353	-16.2999	9.88759e-60	1.44032e-58	1141	1322	260	303	1141	1322	260	303	10.15	10.36	8.03	8.25
CSTF1	225.75	-1.91851	0.197974	-9.68666	3.43589e-22	1.79976e-21	340	375	79	109	340	375	79	109	8.4	8.54	6.33	6.78
CSTF2	140.5	-1.85427	0.231073	-8.01951	1.06166e-15	4.23171e-15	227	214	58	63	227	214	58	63	7.81	7.73	5.88	6
CSTF2T	299	-0.377347	0.163599	-2.30651	0.0210822	0.0313091	323	353	235	285	323	353	235	285	8.33	8.46	7.88	8.16
CSTF3	117.5	-1.25804	0.24084	-5.22199	1.77013e-07	4.31819e-07	162	170	65	73	162	170	65	73	7.33	7.4	6.04	6.2
CT45A5	3	-1.81527	1.20153	-1.46848	0.141973	0.182003	6	4	1	1	6	4	1	1	2.12	1.73	0.74	0.74
CT47B1	3.25	1.94058	1.18477	1.58667	0.112587	0.147191	1	1	4	7	1	1	4	7	0.76	0.76	1.76	2.32
CT62	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
CTAG2	2.75	-1.11951	1.19437	-0.929124	0.352825	0.409772	5	3	2	1	5	3	2	1	1.92	1.47	1.16	0.75
CTAGE1	2.75	-1.67764	1.22066	-1.34069	0.18002	0.224875	4	5	1	1	4	5	1	1	1.68	1.89	0.71	0.71
CTAGE5	69.5	-1.77797	0.329428	-5.39098	7.00728e-08	1.75904e-07	91	125	35	27	91	125	35	27	6.49	6.93	5.16	4.81
CTBP1	1751.75	0.184113	0.0987592	1.86426	0.0622852	0.085678	1643	1637	1725	2002	1643	1637	1725	2002	10.68	10.68	10.75	10.97
CTBP2	190.5	-0.203981	0.188656	-1.08122	0.279597	0.3333	194	214	177	177	194	214	177	177	7.6	7.74	7.47	7.47
CTBS	34.25	-1.7335	0.439078	-3.93923	8.17451e-05	0.000161588	55	51	15	16	55	51	15	16	5.73	5.62	3.99	4.07
CTCF	464.25	-0.955898	0.146066	-6.54404	5.98798e-11	1.83124e-10	605	621	275	356	605	621	275	356	9.24	9.28	8.11	8.48
CTCFL	60.75	-6.25466	0.799099	-6.53158	6.50786e-11	1.98706e-10	117	124	1	1	117	124	1	1	6.78	6.86	1.35	1.35
CTDP1	247	-0.914463	0.1707	-5.35678	8.47194e-08	2.11322e-07	331	315	171	171	331	315	171	171	8.37	8.29	7.42	7.42
CTDSP1	518.25	-1.71932	0.133202	-12.9059	4.1689e-38	3.64616e-37	774	817	239	243	774	817	239	243	9.59	9.67	7.91	7.93
CTDSP2	883.25	-0.46483	0.105884	-4.38997	1.13365e-05	2.41007e-05	1015	1034	740	744	1015	1034	740	744	9.99	10.01	9.53	9.54
CTDSPL	253	-0.79246	0.168268	-4.70928	2.4859e-06	5.58374e-06	323	319	180	190	323	319	180	190	8.33	8.31	7.5	7.57
CTDSPL2	118.5	-1.74765	0.254309	-6.86775	6.52203e-12	2.1079e-11	168	198	47	61	168	198	47	61	7.38	7.61	5.59	5.95
CTF1	17.5	0.480595	0.56461	0.850981	0.39478	0.453594	15	14	18	23	15	14	18	23	3.93	3.85	4.16	4.48
CTGF	613	-2.43278	0.136323	-17.8406	3.42056e-71	6.15452e-70	1014	1056	173	209	1014	1056	173	209	9.98	10.04	7.45	7.72
CTH	24.75	-1.16464	0.509826	-2.28173	0.022505	0.0332536	25	44	16	14	25	44	16	14	4.63	5.39	4.05	3.88
CTHRC1	36	-3.47092	0.535199	-6.36824	1.91205e-10	5.66724e-10	70	63	5	6	70	63	5	6	6.04	5.89	2.64	2.83
CTLA4	5.5	-2.76118	1.07412	-2.42743	0.0152062	0.0230499	13	7	1	1	13	7	1	1	3.27	2.56	0.92	0.92
CTNNA1	1424.5	-1.02651	0.10523	-9.75481	1.75929e-22	9.31982e-22	1893	1930	855	1020	1893	1930	855	1020	10.88	10.91	9.74	10
CTNNA2	311.5	4.7026	0.253939	18.3889	1.61202e-75	3.18554e-74	23	22	571	630	23	22	571	630	4.61	4.55	9.14	9.28
CTNNA3	24	4.1989	0.738394	5.34914	8.83755e-08	2.20283e-07	2	2	41	51	2	2	41	51	1.69	1.69	5.22	5.51
CTNNAL1	142.5	-3.72767	0.299826	-12.3611	4.24382e-35	3.42097e-34	265	266	13	26	265	266	13	26	8.02	8.03	3.86	4.76
CTNNB1	2735.75	-1.19553	0.091471	-13.0699	4.88981e-39	4.41282e-38	3699	3920	1559	1765	3699	3920	1559	1765	11.85	11.93	10.61	10.79
CTNNBIP1	410	0.525381	0.138779	3.78568	0.000153287	0.000295022	335	337	467	501	335	337	467	501	8.39	8.4	8.87	8.97
CTNNBL1	244	-1.57912	0.178974	-8.82107	1.13372e-18	5.17368e-18	350	382	126	118	350	382	126	118	8.44	8.57	6.99	6.89
CTNND1	796.25	-1.49005	0.127006	-11.7314	8.79394e-32	6.33303e-31	1125	1225	370	465	1125	1225	370	465	10.13	10.25	8.54	8.86
CTNND2	1048.75	4.54463	0.15079	30.09	6.55447e-199	6.78643e-197	94	77	1896	2128	94	77	1896	2128	6.58	6.3	10.88	11.05
CTNS	124.25	-1.44302	0.237978	-6.06133	1.35e-09	3.80859e-09	190	174	63	70	190	174	63	70	7.56	7.43	6	6.15
CTPS	326.75	-2.89381	0.177822	-16.2575	1.97533e-59	2.8606e-58	579	574	75	79	579	574	75	79	9.17	9.15	6.25	6.33
CTPS2	111	-1.59008	0.257344	-6.17545	6.59734e-10	1.90061e-09	150	184	52	58	150	184	52	58	7.22	7.5	5.73	5.88
CTR9	208.25	-1.23304	0.188433	-6.54261	6.04551e-11	1.8485e-10	291	294	114	134	291	294	114	134	8.18	8.19	6.84	7.07
CTRB1	1.5	0.686356	1.36716	0.499682	0.617299	NA	1	1	1	3	1	1	1	3	0.31	0.31	0.31	0.99
CTRL	17.75	-0.117408	0.561659	-0.209034	0.834422	0.863848	20	17	20	14	20	17	20	14	4.3	4.09	4.3	3.85
CTSA	796	-1.2731	0.113808	-11.1859	4.78126e-29	3.1639e-28	1116	1137	444	487	1116	1137	444	487	10.12	10.15	8.8	8.93
CTSB	2840	-0.752051	0.0867769	-8.66646	4.45782e-18	1.98917e-17	3525	3604	2010	2221	3525	3604	2010	2221	11.78	11.81	10.97	11.12
CTSC	381.75	-3.86437	0.197686	-19.5012	1.07299e-84	2.5311e-83	667	763	51	46	667	763	51	46	9.37	9.56	5.71	5.57
CTSD	4157.75	-0.686929	0.0804467	-8.53892	1.35485e-17	5.90687e-17	5091	5169	3067	3304	5091	5169	3067	3304	12.31	12.33	11.58	11.69
CTSE	2.25	-1.34791	1.27461	-1.04017	0.298263	NA	2	5	1	1	2	5	1	1	0.98	1.74	0.57	0.57
CTSF	609.75	1.97669	0.135227	14.6153	2.24358e-48	2.53886e-47	223	270	929	1017	223	270	929	1017	7.81	8.08	9.85	9.98
CTSG	2.25	-1.35434	1.26849	-1.04976	0.293827	NA	3	4	1	1	3	4	1	1	1.32	1.56	0.61	0.61
CTSH	233.25	-1.45239	0.180501	-8.04478	8.63982e-16	3.45813e-15	327	357	125	124	327	357	125	124	8.35	8.47	6.98	6.96
CTSK	33	-0.930914	0.425502	-2.18661	0.0287708	0.0418153	45	42	23	22	45	42	23	22	5.46	5.37	4.56	4.5
CTSL1	518.5	-1.70474	0.132502	-12.8641	7.16785e-38	6.2125e-37	780	808	244	242	780	808	244	242	9.6	9.65	7.94	7.93
CTSL2	53	-5.35615	0.674581	-7.29149	3.06535e-13	1.07033e-12	98	110	2	2	98	110	2	2	6.52	6.69	1.78	1.78
CTSO	31.25	0.386166	0.433461	0.890807	0.373033	0.430495	28	26	31	40	28	26	31	40	4.82	4.72	4.95	5.3
CTSS	54.5	-1.44348	0.3466	-4.16098	3.16891e-05	6.48292e-05	82	78	31	27	82	78	31	27	6.33	6.26	4.99	4.8
CTSW	3.5	-0.705043	1.10408	-0.636983	0.524136	0.581063	4	5	1	4	4	5	1	4	1.88	2.09	0.9	1.88
CTSZ	686.5	-0.766624	0.118954	-6.4446	1.15906e-10	3.48787e-10	851	879	479	537	851	879	479	537	9.73	9.78	8.91	9.07
CTTN	1394.75	-0.960304	0.0988367	-9.71595	2.57835e-22	1.35715e-21	1819	1867	896	997	1819	1867	896	997	10.83	10.86	9.81	9.96
CTTNBP2	103.5	1.59929	0.270854	5.90116	3.60951e-09	9.91138e-09	40	62	157	155	40	62	157	155	5.36	5.97	7.28	7.26
CTTNBP2NL	117.25	-0.140712	0.23509	-0.598543	0.549478	0.60601	117	129	104	119	117	129	104	119	6.87	7.01	6.7	6.89
CTU1	127.25	-0.852457	0.230359	-3.70013	0.000215491	0.00040829	177	151	90	91	177	151	90	91	7.46	7.23	6.5	6.52
CTU2	161	-1.04104	0.227813	-4.5691	4.89828e-06	1.07346e-05	218	216	81	129	218	216	81	129	7.76	7.75	6.36	7.01
CTXN1	896.5	2.26537	0.125283	18.0792	4.64473e-73	8.67301e-72	294	322	1361	1609	294	322	1361	1609	8.21	8.34	10.41	10.65
CTXN2	9.75	3.63716	0.968989	3.43361	0.000595596	0.00107918	1	1	17	20	1	1	17	20	1.06	1.06	3.82	4.03
CTXN3	14.5	4.22214	0.916011	4.12662	3.68134e-05	7.49223e-05	1	1	25	31	1	1	25	31	1.12	1.12	4.43	4.71
CUBN	16.75	-0.80492	0.600544	-1.3393	0.180473	0.225238	22	21	7	17	22	21	7	17	4.4	4.34	3	4.07
CUEDC1	169.25	0.0636496	0.19897	0.319895	0.749048	0.78763	159	172	165	181	159	172	165	181	7.31	7.43	7.37	7.5
CUEDC2	345.25	0.353979	0.148573	2.38251	0.0171949	0.0258874	318	288	384	391	318	288	384	391	8.31	8.17	8.58	8.61
CUL1	401	-0.74487	0.140694	-5.2941	1.19603e-07	2.95099e-07	509	496	288	311	509	496	288	311	8.99	8.95	8.17	8.28
CUL2	128	-0.428873	0.229264	-1.8706	0.0614008	0.0845489	144	150	97	121	144	150	97	121	7.17	7.22	6.61	6.92
CUL3	334	-0.491524	0.152154	-3.23038	0.00123624	0.00215287	373	408	265	290	373	408	265	290	8.54	8.67	8.05	8.18
CUL4A	422.25	-1.98855	0.148484	-13.3891	7.00431e-41	6.61811e-40	652	698	160	179	652	698	160	179	9.34	9.44	7.33	7.49
CUL4B	212.25	-0.875833	0.184757	-4.74012	2.13597e-06	4.82028e-06	265	285	139	160	265	285	139	160	8.05	8.15	7.13	7.33
CUL5	140	-0.507251	0.223728	-2.26718	0.023379	0.0344656	154	175	102	129	154	175	102	129	7.26	7.45	6.68	7.01
CUL7	568.75	-1.23956	0.132881	-9.32779	1.08097e-20	5.34489e-20	770	829	308	368	770	829	308	368	9.59	9.69	8.27	8.53
CUL9	451.25	-0.0239274	0.136624	-0.175133	0.860975	0.88587	456	454	417	478	456	454	417	478	8.83	8.83	8.7	8.9
CUTA	669.25	-0.891235	0.129928	-6.85931	6.91936e-12	2.23464e-11	798	942	436	501	798	942	436	501	9.64	9.88	8.77	8.97
CUTC	62.25	-1.42322	0.332199	-4.28104	1.8602e-05	3.88416e-05	88	94	27	40	88	94	27	40	6.44	6.53	4.81	5.34
CUX1	579.75	0.262817	0.121369	2.16543	0.0303549	0.0439329	535	519	623	642	535	519	623	642	9.06	9.02	9.28	9.33
CUX2	118	4.1009	0.348252	11.6531	2.21153e-31	1.57559e-30	10	15	213	234	10	15	213	234	3.52	4.02	7.7	7.83
CUZD1	2.75	-0.209681	1.18766	-0.176506	0.859897	0.884923	5	1	3	2	5	1	3	2	1.92	0.75	1.47	1.16
CWC15	120	-0.847836	0.242116	-3.50136	0.000462898	0.000848867	135	174	89	82	135	174	89	82	7.07	7.43	6.48	6.37
CWC22	72.5	-1.40154	0.309814	-4.52102	6.15423e-06	1.33819e-05	91	120	40	39	91	120	40	39	6.49	6.88	5.35	5.32
CWC25	94	-0.747387	0.261975	-2.85255	0.00433695	0.00705924	116	120	64	76	116	120	64	76	6.85	6.9	6.01	6.26
CWC27	88.5	-1.15833	0.27371	-4.23058	2.33091e-05	4.82161e-05	116	129	58	51	116	129	58	51	6.85	6.99	5.87	5.7
CWF19L1	96	-0.589501	0.266017	-2.21587	0.0267001	0.0390255	99	132	73	80	99	132	73	80	6.63	7.03	6.2	6.33
CWF19L2	47.5	-0.829923	0.368672	-2.25046	0.0244198	0.0359264	50	72	32	36	50	72	32	36	5.64	6.14	5.03	5.19
CX3CL1	447.25	1.77792	0.142493	12.4751	1.02111e-35	8.41567e-35	205	198	664	722	205	198	664	722	7.69	7.64	9.37	9.49
CX3CR1	90	-1.11829	0.275397	-4.05946	4.91853e-05	9.90292e-05	109	138	55	58	109	138	55	58	6.76	7.09	5.8	5.87
CXADR	42	-1.46783	0.39261	-3.73414	0.000188356	0.000358804	66	58	21	23	66	58	21	23	6	5.83	4.45	4.57
CXADRP2	2	-1.16026	1.29929	-0.881746	0.377914	NA	2	4	1	1	2	4	1	1	0.93	1.47	0.52	0.52
CXADRP3	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	1	2	1	1	1	2	1	1	0.19	0.57	0.19	0.19
CXCL1	19.5	-2.78882	0.643478	-4.26701	1.98111e-05	4.12416e-05	39	30	6	3	39	30	6	3	5.14	4.79	2.77	2.08
CXCL10	1.5	-0.686355	1.36716	-0.499681	0.6173	NA	1	3	1	1	1	3	1	1	0.31	0.99	0.31	0.31
CXCL11	1.5	7.73855e-07	1.35779	5.69946e-07	1	NA	1	2	1	2	1	2	1	2	0.35	0.74	0.35	0.74
CXCL12	90	-1.17442	0.270304	-4.34336	1.40318e-05	2.95775e-05	123	127	52	58	123	127	52	58	6.93	6.97	5.72	5.87
CXCL13	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	1	2	1	1	1	2	0.19	0.19	0.19	0.57
CXCL14	112.25	2.81283	0.29063	9.65257	4.79408e-22	2.49457e-21	26	29	174	220	26	29	174	220	4.76	4.91	7.42	7.75
CXCL16	134.25	-1.56416	0.235467	-6.63996	3.13778e-11	9.77928e-11	189	213	60	75	189	213	60	75	7.55	7.72	5.93	6.24
CXCL17	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	1	2	1	1	1	2	1	1	0.19	0.57	0.19	0.19
CXCL2	6	-0.661666	0.893869	-0.739211	0.459779	0.517682	8	7	5	4	8	7	5	4	2.88	2.74	2.39	2.17
CXCL3	13.5	-4.11838	0.924223	-4.00438	6.21798e-05	0.000124151	28	24	1	1	28	24	1	1	4.56	4.36	1.11	1.11
CXCL5	3.5	1.09329	1.11248	0.976226	0.328953	0.385179	3	1	4	6	3	1	4	6	1.61	0.88	1.87	2.26
CXCL6	2	1.08703e-06	1.27766	8.50798e-07	0.999999	NA	2	2	3	1	2	2	3	1	0.97	0.97	1.27	0.58
CXCL9	2.5	0.460156	1.20915	0.38004	0.703916	0.747585	1	3	3	3	1	3	3	3	0.73	1.43	1.43	1.43
CXCR1	2.25	1.34791	1.27461	1.04017	0.298262	NA	1	1	2	5	1	1	2	5	0.57	0.57	0.98	1.74
CXCR2	2.25	0.764319	1.25041	0.608582	0.542801	NA	2	1	2	4	2	1	2	4	1.04	0.66	1.04	1.57
CXCR2P1	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	2	1	1	1	2	1	1	1	0.57	0.19	0.19	0.19
CXCR3	3.5	-1.08945	1.11986	-0.966508	0.33379	0.390234	3	7	3	1	3	7	3	1	1.6	2.4	1.6	0.86
CXCR4	214.5	-3.49142	0.242489	-14.3564	9.71467e-47	1.05513e-45	356	433	29	40	356	433	29	40	8.46	8.74	4.93	5.36
CXCR5	3	-1.26798	1.17379	-1.06852	0.285285	0.339075	6	3	1	2	6	3	1	2	2.14	1.51	0.78	1.19
CXCR6	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	1	2	1	1	1	2	1	1	0.19	0.57	0.19	0.19
CXCR7	91.25	-0.950685	0.268809	-3.53594	0.000406331	0.000749187	121	120	69	55	121	120	69	55	6.91	6.9	6.12	5.8
CXXC1	546.75	-0.297353	0.127005	-2.34126	0.0192185	0.0286892	613	593	463	518	613	593	463	518	9.26	9.21	8.86	9.02
CXXC4	6.75	0.292178	0.855393	0.341494	0.732732	0.772164	8	4	7	8	8	4	7	8	2.93	2.21	2.78	2.93
CXXC5	683.75	1.13922	0.136038	8.37402	5.5683e-17	2.35407e-16	428	425	823	1059	428	425	823	1059	8.74	8.73	9.68	10.04
CXorf1	6	2.89994	1.05341	2.58631	0.00970094	0.0150805	1	1	9	13	1	1	9	13	0.95	0.95	2.89	3.32
CXorf21	1.75	0.301929	1.31473	0.229474	0.8185	NA	1	2	2	2	1	2	2	2	0.49	0.88	0.88	0.88
CXorf23	39.75	0.0535103	0.384363	0.139218	0.889278	0.908508	39	39	44	37	39	39	44	37	5.29	5.29	5.45	5.22
CXorf26	51.5	-1.29803	0.352081	-3.68402	0.000229582	0.0004338	71	76	30	29	71	76	30	29	6.12	6.22	4.94	4.9
CXorf27	1.5	-0.686355	1.36716	-0.499681	0.6173	NA	1	3	1	1	1	3	1	1	0.31	0.99	0.31	0.31
CXorf36	37.5	5.58211	0.82775	5.75141	8.85029e-09	2.36486e-08	1	1	74	74	1	1	74	74	1.27	1.27	6.08	6.08
CXorf38	81.25	-1.43766	0.290723	-4.94222	7.72389e-07	1.79532e-06	108	130	43	44	108	130	43	44	6.74	7	5.45	5.49
CXorf40A	43	-0.198398	0.371203	-0.534464	0.593021	0.646976	42	50	39	41	42	50	39	41	5.39	5.63	5.29	5.36
CXorf40B	81.5	-0.532044	0.287303	-1.85173	0.0640643	0.0879295	97	96	54	79	97	96	54	79	6.59	6.58	5.77	6.3
CXorf42	5.25	-0.617192	0.955086	-0.645364	0.518691	0.575913	4	9	5	3	4	9	5	3	2.1	2.93	2.31	1.84
CXorf48	3	-1.26008	1.18475	-1.05239	0.292622	0.347056	7	2	1	2	7	2	1	2	2.28	1.16	0.74	1.16
CXorf56	58.25	-0.763764	0.327756	-2.32982	0.0198159	0.0295274	66	81	43	43	66	81	43	43	6.04	6.32	5.44	5.44
CXorf57	19.5	0.0712063	0.563159	0.12644	0.899383	0.917152	21	17	12	28	21	17	12	28	4.37	4.1	3.67	4.75
CXorf61	3.75	-2.17094	1.14892	-1.81767	0.0691146	0.0942551	6	7	1	1	6	7	1	1	2.24	2.4	0.83	0.83
CXorf64	1.5	0.686356	1.36716	0.499682	0.617299	NA	1	1	3	1	1	1	3	1	0.31	0.31	0.99	0.31
CXorf65	4	-2.27156	1.13546	-1.91865	0.0550288	0.0764014	6	8	1	1	6	8	1	1	2.27	2.58	0.85	0.85
CYB561	359.75	-0.986982	0.148392	-6.65083	2.91452e-11	9.10479e-11	460	497	235	247	460	497	235	247	8.84	8.95	7.88	7.95
CYB561D1	143.75	0.356154	0.217728	1.63575	0.101893	0.134408	120	132	147	176	120	132	147	176	6.91	7.05	7.2	7.45
CYB561D2	83.25	-1.31276	0.282082	-4.65167	3.29262e-06	7.32441e-06	118	120	50	45	118	120	50	45	6.87	6.89	5.66	5.52
CYB5A	122.5	-0.779187	0.237059	-3.28657	0.00101416	0.00178463	155	155	78	102	155	155	78	102	7.27	7.27	6.3	6.68
CYB5B	482	-1.2605	0.137534	-9.16439	4.98277e-20	2.40394e-19	636	725	286	281	636	725	286	281	9.31	9.5	8.16	8.14
CYB5D1	139.25	-0.263436	0.221457	-1.18955	0.234223	0.283908	137	167	120	133	137	167	120	133	7.1	7.38	6.91	7.06
CYB5D2	157.5	0.311153	0.204363	1.52253	0.127875	0.165575	141	140	168	181	141	140	168	181	7.14	7.13	7.39	7.5
CYB5R1	166	-0.365282	0.20078	-1.81929	0.0688675	0.0940145	179	195	140	150	179	195	140	150	7.48	7.6	7.13	7.23
CYB5R2	44.25	0.535662	0.369575	1.44922	0.147277	0.187966	40	32	50	55	40	32	50	55	5.33	5.03	5.63	5.76
CYB5R3	1664	-0.988889	0.0958735	-10.3144	6.06526e-25	3.48073e-24	2179	2248	1053	1176	2179	2248	1053	1176	11.09	11.13	10.04	10.2
CYB5R4	25.25	-0.534385	0.480617	-1.11163	0.266298	0.319162	29	31	24	17	29	31	24	17	4.84	4.93	4.59	4.14
CYB5RL	42.25	-1.89903	0.407896	-4.64503	3.40034e-06	7.5553e-06	75	59	17	18	75	59	17	18	6.18	5.84	4.17	4.24
