Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
APBA3	145.771	-0.27787	0.215285	-1.29071	0.196805	0.277285	216	170	107	111	181.63	137.97	133.33	130.15	7.5	7.11	7.06	7.03
APBB1	2009.83	4.72356	0.098637	47.8883	0	0	174	181	3050	3365	146.32	146.89	3800.61	3945.52	7.2	7.21	11.89	11.94
APBB1IP	71.1123	-1.12805	0.305912	-3.68751	0.000226462	0.000508171	127	109	33	41	106.79	88.46	41.12	48.07	6.72	6.46	5.38	5.6
APBB2	297.552	1.96886	0.156587	12.5736	2.94867e-36	2.45683e-35	155	138	373	412	130.34	112	464.8	483.08	7.03	6.82	8.85	8.91
APBB3	227.995	1.41438	0.170632	8.28907	1.14135e-16	5.40336e-16	158	143	263	286	132.86	116.05	327.72	335.34	7.06	6.87	8.35	8.38
APC	506.673	2.27512	0.123944	18.3561	2.94957e-75	4.88734e-74	212	208	677	713	178.27	168.81	843.61	836	7.48	7.41	9.72	9.7
APC2	2766.92	6.16651	0.120542	51.1567	0	0	89	95	4329	4709	74.84	77.1	5394.38	5521.38	6.25	6.29	12.39	12.43
APCDD1	195.468	3.13091	0.217553	14.3915	5.84998e-47	6.15477e-46	50	47	262	320	42.04	38.14	326.48	375.21	5.42	5.28	8.34	8.54
APCDD1L	60.4523	-4.1063	0.512854	-8.00675	1.17779e-15	5.34573e-15	130	147	4	7	109.32	119.3	4.98	8.21	6.73	6.85	2.64	3.19
APEH	535.696	-0.93335	0.11503	-8.114	4.89784e-16	2.26023e-15	847	855	307	302	712.24	693.89	382.55	354.1	9.47	9.44	8.58	8.47
APEX1	678.466	-1.3078	0.106822	-12.2427	1.83731e-34	1.47466e-33	1145	1196	296	351	962.83	970.64	368.85	411.55	9.91	9.92	8.53	8.69
APEX2	185.376	-2.35839	0.214462	-10.9968	3.96108e-28	2.7016e-27	368	383	54	46	309.45	310.83	67.29	53.94	8.26	8.27	6.09	5.78
APH1A	616.959	-1.14723	0.109757	-10.4524	1.42881e-25	9.1388e-25	1007	1052	293	343	846.78	853.77	365.11	402.17	9.72	9.74	8.51	8.65
APH1B	105.283	1.82468	0.263365	6.92834	4.25812e-12	1.65505e-11	67	45	127	145	56.34	36.52	158.25	170.01	5.83	5.22	7.29	7.4
API5	266.519	-0.0915138	0.156042	-0.586469	0.557561	0.669161	330	336	191	237	277.5	272.69	238.01	277.89	8.12	8.09	7.9	8.12
APIP	29.3188	-0.757362	0.461183	-1.64221	0.100546	0.152212	49	40	19	17	41.2	32.46	23.68	19.93	5.34	5.01	4.58	4.35
APITD1	59.5767	-0.822408	0.328519	-2.50338	0.0123014	0.0222114	95	89	40	31	79.89	72.23	49.84	36.35	6.31	6.17	5.65	5.21
APLF	4.6085	-2.0393	1.27162	-1.60371	0.108779	0.163831	8	10	1	2	6.73	8.12	1.25	2.35	2.57	2.78	1.02	1.48
APLN	102.79	1.97882	0.268836	7.36072	1.8292e-13	7.58062e-13	39	62	124	148	32.79	50.32	154.52	173.53	5.07	5.67	7.26	7.42
APLNR	354.866	5.18463	0.245222	21.1426	3.22705e-99	7.10475e-98	23	23	529	616	19.34	18.67	659.19	722.27	4.34	4.29	9.35	9.48
APLP1	3753.49	5.96224	0.103395	57.6648	0	0	139	148	5669	6578	116.88	120.11	7064.15	7712.81	6.88	6.92	12.78	12.91
APLP2	3278.3	0.670271	0.0583006	11.4968	1.36854e-30	1.00356e-29	2979	3149	3151	3519	2505.03	2555.63	3926.47	4126.08	11.29	11.32	11.94	12.01
APOA1	1125.58	-7.46346	0.324119	-23.0269	2.50796e-117	6.66292e-116	2759	2658	7	14	2320.03	2157.15	8.72	16.42	11.17	11.07	3.42	4.17
APOA1BP	351.57	-0.48513	0.140347	-3.45664	0.000546955	0.00117801	472	522	216	270	396.9	423.64	269.16	316.58	8.63	8.73	8.07	8.31
APOA2	679.181	-7.66861	0.444121	-17.2669	8.34692e-67	1.22135e-65	1584	1690	4	7	1331.98	1371.55	4.98	8.21	10.37	10.41	2.79	3.29
APOA4	7.64963	-3.54251	1.26794	-2.79392	0.0052074	0.0099583	20	14	1	1	16.82	11.36	1.25	1.17	3.82	3.32	1.07	1.02
APOA5	29.4861	-5.57939	1.09034	-5.11709	3.10284e-07	8.95633e-07	65	75	1	1	54.66	60.87	1.25	1.17	5.67	5.82	1.29	1.22
APOB	3495.89	-8.74059	0.282994	-30.8861	1.83571e-209	1.06786e-207	8118	8779	10	17	6826.4	7124.76	12.46	19.93	12.73	12.79	3.88	4.44
APOB48R	28.8933	0.126625	0.450742	0.280925	0.778768	0.847153	30	37	23	27	25.23	30.03	28.66	31.66	4.67	4.91	4.84	4.98
APOBEC2	1.22799	-0.0415279	2.13141	-0.0194838	0.984455	0.990479	2	1	1	1	1.68	0.81	1.25	1.17	0.49	0.05	0.29	0.25
APOBEC3B	32.4586	-5.72003	1.08523	-5.27082	1.35817e-07	4.02792e-07	83	71	1	1	69.79	57.62	1.25	1.17	6.02	5.76	1.3	1.24
APOBEC3C	66.2817	-3.87965	0.466969	-8.30816	9.71951e-17	4.61519e-16	141	160	4	10	118.57	129.85	4.98	11.73	6.85	6.98	2.66	3.65
APOBEC3D	13.9217	-3.03481	0.851144	-3.56557	0.000363063	0.000798864	31	29	3	2	26.07	23.54	3.74	2.35	4.57	4.44	2.17	1.72
APOBEC3F	22.9979	-2.27298	0.596	-3.81373	0.000136886	0.000314056	51	41	8	5	42.89	33.27	9.97	5.86	5.35	5	3.4	2.76
APOBEC3G	29.1935	-2.81548	0.571969	-4.92243	8.54765e-07	2.38652e-06	53	71	7	5	44.57	57.62	8.72	5.86	5.42	5.78	3.25	2.77
APOBEC3H	2.17019	-0.454925	1.68417	-0.270119	0.787069	0.852211	5	1	2	1	4.2	0.81	2.49	1.17	1.65	0.34	1.15	0.6
APOC1	65.8794	-2.59134	0.370272	-6.99847	2.58768e-12	1.01742e-11	121	153	17	14	101.75	124.17	21.18	16.42	6.64	6.93	4.46	4.12
APOC1P1	1.62645	-0.761631	1.92865	-0.394903	0.692914	0.775148	1	4	1	1	0.84	3.25	1.25	1.17	0.22	1.22	0.47	0.43
APOC2	77.2285	-1.74296	0.309653	-5.62876	1.81512e-08	5.69944e-08	147	141	23	36	123.61	114.43	28.66	42.21	6.93	6.82	4.89	5.42
APOC3	64.4041	-6.13032	0.874856	-7.00723	2.43086e-12	9.56949e-12	136	172	2	1	114.36	139.59	2.49	1.17	6.78	7.07	1.9	1.36
APOC4	1.85105	0.973699	1.78907	0.544249	0.58627	0.68418	2	1	3	1	1.68	0.81	3.74	1.17	0.74	0.26	1.4	0.5
APOD	864.302	5.98633	0.197149	30.3645	1.61664e-202	8.91354e-201	30	35	1383	1433	25.23	28.4	1723.36	1680.22	4.72	4.88	10.74	10.71
APOE	4877.58	1.29032	0.0598658	21.5535	4.90705e-103	1.13142e-101	3481	3371	5321	6155	2927.16	2735.8	6630.51	7216.84	11.52	11.42	12.69	12.82
APOF	5.96783	-3.15023	1.32237	-2.38226	0.0172066	0.0302393	12	14	1	1	10.09	11.36	1.25	1.17	3.11	3.25	1.03	0.97
APOH	238.927	-7.29675	0.66029	-11.0508	2.17202e-28	1.49156e-27	559	591	2	3	470.06	479.64	2.49	3.52	8.86	8.89	2.07	2.33
APOL1	163.777	-2.10846	0.219767	-9.59406	8.46823e-22	4.85189e-21	308	336	52	50	259	272.69	64.8	58.63	8.01	8.08	6.04	5.89
APOL2	434.81	1.13122	0.123901	9.13003	6.84787e-20	3.68383e-19	328	332	467	522	275.81	269.44	581.93	612.05	8.11	8.08	9.18	9.26
APOL3	45.5926	0.274676	0.366005	0.750472	0.45297	0.561037	50	50	33	50	42.04	40.58	41.12	58.63	5.4	5.35	5.37	5.86
APOL4	15.1427	0.956894	0.636977	1.50224	0.133035	0.196139	9	16	18	15	7.57	12.99	22.43	17.59	3.03	3.71	4.42	4.1
APOL6	92.3859	-0.89347	0.261678	-3.41438	0.000639268	0.00136616	137	154	53	54	115.2	124.98	66.04	63.32	6.84	6.96	6.05	6
APOLD1	164.286	1.45146	0.19779	7.33839	2.16185e-13	8.93779e-13	104	109	198	200	87.45	88.46	246.73	234.5	6.46	6.48	7.94	7.87
APOM	68.8346	-4.44697	0.522204	-8.51576	1.655e-17	8.14525e-17	151	168	4	6	126.98	136.34	4.98	7.04	6.95	7.05	2.64	3.01
APOO	61.3337	0.560795	0.30965	1.81106	0.0701313	0.110105	59	61	59	62	49.61	49.51	73.52	72.7	5.64	5.64	6.19	6.18
APOOL	84.2145	-0.0804851	0.280395	-0.287042	0.77408	0.844637	117	92	75	60	98.38	74.66	93.46	70.35	6.62	6.23	6.54	6.14
APP	7008.56	1.67895	0.0486206	34.5317	2.68462e-261	2.17305e-259	3956	4122	8465	9223	3326.59	3345.29	10548.26	10814.12	11.7	11.71	13.36	13.4
APPBP2	311.875	0.168441	0.141731	1.18845	0.234655	0.323344	350	361	272	274	294.31	292.98	338.94	321.27	8.2	8.2	8.4	8.33
APPL1	194.298	0.49927	0.177148	2.81838	0.00482672	0.00926986	189	201	178	199	158.93	163.13	221.81	233.33	7.31	7.35	7.79	7.86
APPL2	177.344	-0.107425	0.189245	-0.567647	0.570274	0.679855	203	243	131	152	170.7	197.21	163.24	178.22	7.42	7.62	7.35	7.48
APRT	500.344	-2.27453	0.132973	-17.1052	1.35761e-65	1.95049e-64	970	1039	129	155	815.67	843.22	160.75	181.74	9.67	9.72	7.34	7.51
APTX	120.415	-0.41631	0.231879	-1.79538	0.0725933	0.113549	146	188	79	92	122.77	152.57	98.44	107.87	6.94	7.25	6.63	6.76
AQP1	911.338	4.86962	0.144904	33.6058	1.37804e-247	1.02796e-245	71	75	1373	1547	59.7	60.87	1710.9	1813.88	5.92	5.95	10.74	10.82
AQP10	11.9114	-3.59657	1.03745	-3.46676	0.000526781	0.00113662	33	20	2	1	27.75	16.23	2.49	1.17	4.6	3.89	1.71	1.13
AQP11	37.1898	1.15173	0.406189	2.83547	0.00457588	0.00880997	24	32	40	45	20.18	25.97	49.84	52.76	4.37	4.72	5.62	5.7
AQP12B	1.3293	1.14383	2.08688	0.548102	0.583622	0.68418	1	1	2	1	0.84	0.81	2.49	1.17	0.08	0.05	0.8	0.27
AQP3	209.459	-3.15147	0.230322	-13.6829	1.28515e-42	1.24598e-41	457	454	41	29	384.29	368.45	51.09	34	8.57	8.51	5.7	5.13
AQP4	918.218	9.79514	0.650394	15.0603	2.95311e-51	3.3617e-50	3	2	1433	1606	2.52	1.62	1785.66	1883.06	1.98	1.63	10.79	10.87
AQP5	8.40327	1.42025	0.887778	1.59978	0.109647	0.164877	7	4	14	6	5.89	3.25	17.45	7.04	2.6	1.94	3.94	2.82
AQP6	6.27948	1.74384	1.00632	1.7329	0.0831142	0.128338	3	4	8	8	2.52	3.25	9.97	9.38	1.63	1.88	3.14	3.07
AQP7	7.05756	1.71251	0.95132	1.80014	0.071838	0.112479	4	4	7	11	3.36	3.25	8.72	12.9	1.95	1.91	3.02	3.5
AQP7P1	2.04661	0.571458	1.6982	0.336508	0.736488	0.815594	1	3	3	1	0.84	2.43	3.74	1.17	0.35	1.11	1.48	0.57
AQP8	2.54996	0.557961	1.49518	0.373173	0.70902	0.790515	2	3	3	2	1.68	2.43	3.74	2.35	0.99	1.29	1.67	1.26
AQP9	5.41645	2.95938	1.23799	2.39047	0.0168269	0.0296317	1	2	6	10	0.84	1.62	7.48	11.73	0.62	1.09	2.68	3.22
AQPEP	2.74552	0.303215	1.47884	0.205035	0.837545	0.88953	1	5	3	2	0.84	4.06	3.74	2.35	0.51	1.78	1.68	1.26
AQR	135.413	-1.01843	0.219009	-4.65016	3.31675e-06	8.8289e-06	213	226	76	72	179.11	183.41	94.7	84.42	7.48	7.51	6.57	6.41
AR	14.4405	-1.13049	0.661943	-1.70784	0.0876661	0.1347	24	24	7	8	20.18	19.48	8.72	9.38	4.28	4.24	3.21	3.3
ARAF	342.468	-1.35648	0.145572	-9.31827	1.18251e-20	6.53886e-20	596	596	165	153	501.17	483.69	205.61	179.39	8.97	8.91	7.69	7.49
ARAP1	626.197	-0.360801	0.107858	-3.34515	0.000822393	0.00173644	850	855	412	497	714.76	693.89	513.39	582.74	9.48	9.44	9	9.19
ARAP2	109.977	3.21052	0.290084	11.0676	1.80254e-28	1.24141e-27	21	31	154	175	17.66	25.16	191.9	205.19	4.21	4.69	7.56	7.66
ARAP3	157.661	-0.398761	0.197468	-2.01937	0.0434486	0.0711561	217	217	112	113	182.47	176.11	139.56	132.49	7.51	7.46	7.13	7.05
ARC	153.586	3.11547	0.241363	12.9078	4.06517e-38	3.5553e-37	34	43	220	236	28.59	34.9	274.14	276.71	4.88	5.15	8.08	8.1
ARCN1	669.035	-0.642436	0.103745	-6.19248	5.92266e-10	2.04689e-09	935	1041	419	446	786.24	844.84	522.12	522.94	9.62	9.72	9.03	9.03
AREG	1.43089	-0.450916	1.99113	-0.226463	0.820841	0.877342	2	2	1	1	1.68	1.62	1.25	1.17	0.63	0.6	0.43	0.39
ARF1	3388.47	0.00546549	0.05631	0.0970606	0.922678	0.958804	4012	4178	2685	2937	3373.68	3390.73	3345.78	3443.68	11.72	11.73	11.71	11.75
ARF3	2441.63	1.57292	0.0702437	22.3923	4.68134e-111	1.17323e-109	1392	1585	2823	3234	1170.53	1286.34	3517.75	3791.92	10.19	10.33	11.78	11.89
ARF4	285.52	-1.06449	0.170266	-6.25189	4.05518e-10	1.41589e-09	433	504	122	185	364.11	409.03	152.02	216.92	8.51	8.67	7.26	7.76
ARF5	765.324	0.560204	0.096363	5.81348	6.11886e-09	1.98657e-08	758	739	745	764	637.4	599.75	928.35	895.8	9.32	9.23	9.86	9.81
ARF6	477.434	-1.42776	0.1291	-11.0594	1.9748e-28	1.35858e-27	861	824	190	239	724.01	668.73	236.76	280.23	9.5	9.38	7.89	8.13
ARFGAP1	1174.33	-0.280602	0.0816172	-3.43803	0.00058597	0.00125819	1521	1599	822	935	1279	1297.7	1024.3	1096.3	10.32	10.34	10	10.1
ARFGAP2	670.682	0.720456	0.109036	6.60753	3.90785e-11	1.44593e-10	610	617	613	772	512.95	500.74	763.86	905.18	9	8.97	9.58	9.82
ARFGAP3	153.25	-0.525361	0.200653	-2.61825	0.00883809	0.0163476	212	226	101	107	178.27	183.41	125.86	125.46	7.48	7.52	6.98	6.97
ARFGEF1	186.428	-0.359816	0.189205	-1.90172	0.0572077	0.0915843	226	282	139	131	190.04	228.86	173.21	153.6	7.57	7.84	7.44	7.27
ARFGEF2	437.439	-0.11407	0.127572	-0.894168	0.371232	0.478459	526	576	309	388	442.31	467.46	385.05	454.94	8.79	8.87	8.59	8.83
ARFIP1	64.9776	-0.384233	0.309202	-1.24266	0.213993	0.298934	88	90	52	41	74	73.04	64.8	48.07	6.2	6.19	6.02	5.6
ARFIP2	329.784	0.400831	0.146465	2.7367	0.00620583	0.0117507	328	361	270	353	275.81	292.98	336.45	413.9	8.11	8.2	8.39	8.69
ARFRP1	364.829	0.181494	0.135499	1.33945	0.180425	0.256909	414	414	289	354	348.13	335.99	360.12	415.07	8.44	8.39	8.49	8.7
ARG1	4.40158	-0.94349	1.18187	-0.7983	0.424696	0.533944	8	6	2	3	6.73	4.87	2.49	3.52	2.59	2.23	1.58	1.89
ARG2	115.952	-0.2397	0.227633	-1.05301	0.292337	0.39125	150	154	86	90	126.13	124.98	107.16	105.53	6.98	6.96	6.75	6.72
ARGFXP2	3.2562	0.329186	1.31942	0.249493	0.80298	0.866597	3	4	3	3	2.52	3.25	3.74	3.52	1.46	1.7	1.83	1.77
ARGLU1	499.707	0.214205	0.115332	1.85729	0.0632694	0.100485	566	554	420	469	475.95	449.61	523.36	549.91	8.89	8.81	9.03	9.1
ARHGAP1	572.958	0.232992	0.109018	2.1372	0.032582	0.0545673	622	654	476	550	523.04	530.77	593.14	644.88	9.03	9.05	9.21	9.33
ARHGAP10	41.3473	-0.667891	0.385068	-1.73448	0.0828334	0.127967	59	64	23	30	49.61	51.94	28.66	35.18	5.62	5.69	4.87	5.15
ARHGAP11A	123.69	-4.44209	0.39058	-11.3731	5.69552e-30	4.09914e-29	269	304	10	8	226.2	246.72	12.46	9.38	7.8	7.92	3.76	3.4
ARHGAP11B	4.30804	-2.6167	1.42339	-1.83835	0.0660102	0.10426	7	11	1	1	5.89	8.93	1.25	1.17	2.36	2.84	0.94	0.89
ARHGAP12	114.119	0.310675	0.238277	1.30384	0.192289	0.271646	118	129	86	124	99.23	104.69	107.16	145.39	6.64	6.71	6.74	7.18
ARHGAP15	14.8381	-2.8446	0.797252	-3.56801	0.000359703	0.000791654	33	30	3	3	27.75	24.35	3.74	3.52	4.68	4.5	2.2	2.13
ARHGAP17	275.49	-1.22019	0.158527	-7.69705	1.39242e-14	6.0527e-14	475	458	130	144	399.43	371.7	161.99	168.84	8.64	8.53	7.35	7.4
ARHGAP18	64.7581	-3.45228	0.433972	-7.95509	1.79008e-15	8.0632e-15	128	160	6	12	107.63	129.85	7.48	14.07	6.72	6.98	3.12	3.9
ARHGAP19	137.028	-1.66013	0.227712	-7.29048	3.08847e-13	1.26778e-12	249	255	54	55	209.38	206.95	67.29	64.49	7.7	7.68	6.09	6.03
ARHGAP20	61.0287	3.31587	0.392029	8.45821	2.71513e-17	1.32259e-16	12	15	83	101	10.09	12.17	103.43	118.42	3.44	3.69	6.65	6.85
ARHGAP21	564.207	2.42494	0.119525	20.2882	1.63621e-91	3.29354e-90	208	221	759	816	174.91	179.36	945.79	956.77	7.46	7.49	9.88	9.9
ARHGAP22	134.605	0.788302	0.212281	3.71349	0.000204421	0.000460832	117	122	141	141	98.38	99.01	175.7	165.32	6.63	6.63	7.45	7.36
ARHGAP23	1240.37	2.96069	0.0971251	30.4833	4.34375e-204	2.4302e-202	371	312	1808	1828	311.97	253.21	2252.95	2143.36	8.29	7.99	11.14	11.06
ARHGAP24	61.3526	1.80439	0.334619	5.39238	6.9531e-08	2.10642e-07	39	27	74	84	32.79	21.91	92.21	98.49	5.06	4.5	6.5	6.6
ARHGAP25	21.9812	-0.258701	0.523615	-0.494067	0.621259	0.713148	26	32	19	14	21.86	25.97	23.68	16.42	4.45	4.68	4.56	4.07
ARHGAP26	452.2	2.89877	0.1417	20.4571	5.19028e-93	1.06619e-91	127	132	609	713	106.79	107.13	758.88	836	6.75	6.75	9.56	9.7
ARHGAP27	163.899	-0.064833	0.198806	-0.326112	0.74434	0.821898	201	205	113	153	169.02	166.37	140.81	179.39	7.4	7.38	7.14	7.49
ARHGAP28	11.7797	-0.857517	0.751168	-1.14158	0.253629	0.346242	13	24	4	10	10.93	19.48	4.98	11.73	3.45	4.19	2.53	3.53
ARHGAP29	184.017	0.209312	0.185221	1.13007	0.258448	0.351987	217	196	151	176	182.47	159.07	188.16	206.36	7.51	7.32	7.56	7.69
ARHGAP30	76.304	-1.03637	0.297255	-3.48647	0.000489443	0.0010603	108	141	36	47	90.82	114.43	44.86	55.11	6.5	6.83	5.51	5.79
ARHGAP31	135.141	1.31124	0.215416	6.08702	1.15029e-09	3.91149e-09	92	96	153	166	77.36	77.91	190.65	194.64	6.28	6.29	7.57	7.6
ARHGAP32	532.045	2.13457	0.120513	17.7123	3.368e-70	5.17915e-69	236	242	674	762	198.45	196.4	839.87	893.46	7.64	7.62	9.71	9.8
ARHGAP33	553.537	1.46608	0.117409	12.4869	8.80236e-36	7.24528e-35	373	339	625	722	313.65	275.12	778.81	846.56	8.3	8.11	9.6	9.72
ARHGAP36	6.48941	2.40303	1.05369	2.28058	0.0225734	0.0388206	2	3	10	8	1.68	2.43	12.46	9.38	1.23	1.55	3.4	3.05
ARHGAP39	367.455	1.80321	0.14583	12.3651	4.03803e-35	3.27973e-34	214	182	432	515	179.95	147.71	538.32	603.85	7.5	7.21	9.07	9.23
ARHGAP4	347.175	-1.30804	0.14545	-8.99301	2.4054e-19	1.26782e-18	615	582	151	180	517.15	472.33	188.16	211.05	9.01	8.88	7.56	7.73
ARHGAP40	2.56865	-0.858658	1.53343	-0.559958	0.575508	0.683395	4	4	2	1	3.36	3.25	2.49	1.17	1.59	1.56	1.31	0.76
ARHGAP42	14.0893	-0.0655272	0.661093	-0.0991195	0.921043	0.957382	16	19	7	16	13.45	15.42	8.72	18.76	3.75	3.93	3.21	4.18
ARHGAP5	277.428	1.1211	0.154756	7.24432	4.34623e-13	1.7726e-12	218	205	290	340	183.32	166.37	361.37	398.66	7.52	7.38	8.49	8.64
ARHGAP6	46.474	-0.857224	0.378331	-2.26581	0.0234633	0.0402633	77	68	20	35	64.75	55.19	24.92	41.04	6	5.78	4.68	5.36
ARHGAP8	1.42356	-0.441859	2.0152	-0.219263	0.826445	0.879651	1	3	1	1	0.84	2.43	1.25	1.17	0.16	0.89	0.39	0.36
ARHGAP9	52.2289	1.65298	0.35077	4.71243	2.44776e-06	6.59229e-06	30	31	67	64	25.23	25.16	83.49	75.04	4.69	4.69	6.36	6.21
ARHGDIA	2568.5	-0.318463	0.0617548	-5.15689	2.51083e-07	7.28287e-07	3342	3563	1807	1979	2810.28	2891.62	2251.71	2320.41	11.46	11.5	11.14	11.18
ARHGDIB	358.622	-2.71351	0.16339	-16.6076	6.14499e-62	8.37921e-61	735	772	79	78	618.06	626.53	98.44	91.46	9.27	9.29	6.63	6.53
ARHGDIG	582.029	5.4268	0.205377	26.4236	7.33188e-154	2.85793e-152	39	25	913	970	32.79	20.29	1137.69	1137.34	5.07	4.42	10.14	10.14
ARHGEF1	469.413	-1.01531	0.12412	-8.18009	2.83626e-16	1.32428e-15	724	798	236	279	608.81	647.63	294.08	327.13	9.25	9.34	8.2	8.36
ARHGEF10	298.306	0.0636787	0.146436	0.434858	0.663666	0.752698	352	354	258	246	296	287.3	321.49	288.44	8.21	8.17	8.33	8.17
ARHGEF10L	736.003	2.1405	0.106841	20.0345	2.7563e-89	5.38852e-88	329	330	916	1073	276.65	267.82	1141.43	1258.11	8.12	8.07	10.15	10.29
ARHGEF11	741.449	1.36952	0.0991136	13.8176	1.995e-43	1.95916e-42	494	508	837	934	415.4	412.28	1042.99	1095.13	8.7	8.69	10.02	10.1
ARHGEF12	834.64	1.08875	0.100784	10.8028	3.33891e-27	2.21917e-26	601	693	855	1028	505.38	562.42	1065.42	1205.35	8.98	9.14	10.06	10.23
ARHGEF15	18.9843	4.45759	0.871508	5.11479	3.14085e-07	9.0633e-07	2	2	31	29	1.68	1.62	38.63	34	1.3	1.26	5.12	4.95
ARHGEF16	70.8765	-2.19139	0.340944	-6.42743	1.29778e-10	4.65779e-10	149	132	25	17	125.29	107.13	31.15	19.93	6.95	6.72	4.99	4.38
ARHGEF17	964.528	2.02257	0.0934994	21.6319	9.00346e-104	2.09369e-102	441	482	1204	1361	370.84	391.18	1500.31	1595.79	8.54	8.61	10.55	10.64
ARHGEF18	528.647	0.526303	0.111327	4.72753	2.2727e-06	6.13124e-06	520	529	500	533	437.27	429.32	623.05	624.95	8.77	8.75	9.28	9.29
ARHGEF19	46.9812	-3.23282	0.484796	-6.66842	2.58579e-11	9.65584e-11	95	111	5	10	79.89	90.08	6.23	11.73	6.28	6.45	2.89	3.64
ARHGEF2	1030.35	0.689462	0.0851501	8.09702	5.63222e-16	2.58845e-15	963	946	1029	1076	809.78	767.74	1282.24	1261.63	9.66	9.59	10.32	10.3
ARHGEF3	242.496	2.51416	0.179165	14.0327	9.83618e-45	9.92593e-44	82	93	336	347	68.95	75.48	418.69	406.86	6.12	6.25	8.7	8.66
ARHGEF33	36.3441	6.44308	1.08022	5.96461	2.45214e-09	8.15751e-09	1	1	57	62	0.84	0.81	71.03	72.7	0.83	0.79	6.04	6.08
ARHGEF35	1.63378	-0.769205	1.8957	-0.405764	0.684916	0.768551	2	3	1	1	1.68	2.43	1.25	1.17	0.72	1.01	0.52	0.48
ARHGEF37	188.961	3.09234	0.218608	14.1456	1.98843e-45	2.03245e-44	47	49	287	272	39.52	39.77	357.63	318.92	5.33	5.34	8.47	8.3
ARHGEF4	927.193	4.07779	0.122069	33.4057	1.13307e-244	8.22643e-243	130	121	1372	1528	109.32	98.2	1709.65	1791.6	6.78	6.63	10.74	10.8
ARHGEF5	12.5863	-1.85737	0.776335	-2.39249	0.0167345	0.0294717	16	32	5	4	13.45	25.97	6.23	4.69	3.71	4.57	2.76	2.44
ARHGEF6	104.907	0.647675	0.238585	2.71465	0.00663452	0.0125138	95	103	103	109	79.89	83.59	128.35	127.8	6.33	6.39	7	6.99
ARHGEF7	831.696	1.47767	0.0979237	15.0901	1.8829e-51	2.14856e-50	496	569	952	1076	417.08	461.78	1186.29	1261.63	8.71	8.85	10.21	10.3
ARHGEF9	673.128	3.22551	0.122743	26.2786	3.37064e-152	1.2849e-150	148	167	950	1065	124.45	135.53	1183.8	1248.73	6.97	7.09	10.2	10.28
ARID1A	1190.18	-0.522958	0.0816734	-6.40303	1.52319e-10	5.43707e-10	1718	1679	781	836	1444.66	1362.62	973.21	980.22	10.5	10.41	9.93	9.94
ARID1B	697.21	0.527141	0.0989134	5.32932	9.85796e-08	2.95304e-07	688	695	654	709	578.54	564.04	814.95	831.31	9.18	9.14	9.67	9.7
ARID2	183.458	-0.874438	0.190707	-4.58525	4.53449e-06	1.19401e-05	271	304	113	101	227.88	246.72	140.81	118.42	7.83	7.94	7.14	6.89
ARID3A	204.781	-3.53245	0.247968	-14.2456	4.77222e-46	4.9416e-45	451	462	22	32	379.24	374.94	27.41	37.52	8.55	8.54	4.84	5.27
ARID3B	81.2726	-2.79219	0.340761	-8.19397	2.52739e-16	1.18181e-15	171	173	14	20	143.79	140.4	17.45	23.45	7.14	7.11	4.21	4.6
ARID3C	6.26137	1.02636	0.976268	1.05131	0.293118	0.392213	5	5	5	9	4.2	4.06	6.23	10.55	2.18	2.14	2.62	3.24
ARID4A	79.5472	0.777348	0.277584	2.80041	0.00510383	0.00977424	65	77	87	79	54.66	62.49	108.41	92.63	5.78	5.97	6.75	6.53
ARID4B	185.857	0.652939	0.181408	3.59929	0.000319087	0.000705611	167	183	185	191	140.43	148.52	230.53	223.95	7.14	7.22	7.85	7.8
ARID5A	211.984	0.0732399	0.171245	0.427692	0.668876	0.756667	257	243	170	190	216.11	197.21	211.84	222.78	7.76	7.62	7.73	7.8
ARID5B	205.58	0.298335	0.175622	1.69873	0.0893698	0.137041	208	239	171	205	174.91	193.96	213.08	240.37	7.45	7.6	7.73	7.91
ARIH1	471.523	0.0162639	0.118799	0.136903	0.891107	0.934589	535	601	381	404	449.88	487.75	474.76	473.7	8.81	8.93	8.89	8.89
ARIH2	554.481	-0.0866812	0.11267	-0.76934	0.441691	0.550328	696	686	456	433	585.26	556.74	568.22	507.7	9.19	9.12	9.15	8.99
ARL1	277.542	0.463616	0.149807	3.09475	0.0019698	0.00397513	280	285	251	282	235.45	231.3	312.77	330.65	7.88	7.86	8.29	8.37
ARL10	33.5867	2.26417	0.45843	4.93897	7.85363e-07	2.19758e-06	15	13	45	47	12.61	10.55	56.07	55.11	3.72	3.49	5.76	5.74
ARL11	3.90527	-0.182919	1.22732	-0.149039	0.881523	0.926683	6	4	4	2	5.05	3.25	4.98	2.35	2.22	1.76	2.2	1.48
ARL13A	1.42356	-0.441859	2.0152	-0.219263	0.826445	0.879651	1	3	1	1	0.84	2.43	1.25	1.17	0.16	0.89	0.39	0.36
ARL13B	30.5402	-0.204221	0.44531	-0.458603	0.646519	0.736368	45	34	22	25	37.84	27.59	27.41	29.31	5.23	4.79	4.79	4.88
