Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm
ANKRD9	464.688	0.13728	0.124102	1.10619	0.268642	0.36402	557	514	367	440	468.38	417.15	457.32	515.91
ANKS1A	395.181	0.269367	0.128099	2.10281	0.0354822	0.0589882	423	445	331	385	355.7	361.15	412.46	451.42
ANKS1B	281.982	7.39538	0.512818	13.5418	8.86383e-42	8.43039e-41	3	4	447	482	2.52	3.25	557.01	565.15
ANKS3	155.329	0.654243	0.197355	3.31504	0.00091631	0.00192491	145	147	146	169	121.93	119.3	181.93	198.16
ANKS4B	18.6158	-1.57326	0.588903	-2.66154	0.00777838	0.0145159	35	33	9	6	29.43	26.78	11.21	7.04
ANKS6	371.144	0.166775	0.130503	1.27795	0.201269	0.282924	407	440	314	336	342.24	357.09	391.28	393.97
ANKZF1	411.956	-0.758348	0.129032	-5.87697	4.17834e-09	1.37343e-08	631	623	233	274	530.61	505.61	290.34	321.27
ANLN	479.865	-0.598748	0.123258	-4.85756	1.18839e-06	3.2814e-06	647	754	321	310	544.06	611.92	400	363.48
ANO1	24.9681	0.892351	0.476622	1.87184	0.0612284	0.0974634	19	23	26	28	15.98	18.67	32.4	32.83
ANO10	163.118	-0.212573	0.192326	-1.10526	0.269046	0.36449	211	213	123	127	177.43	172.86	153.27	148.91
ANO2	13.7896	0.532342	0.630185	0.844768	0.39824	0.507764	14	13	16	11	11.77	10.55	19.94	12.9
ANO3	44.1958	5.41814	0.698887	7.21978	5.20701e-13	2.11686e-12	2	2	63	81	1.68	1.62	78.5	94.97
ANO4	48.1452	2.56501	0.393743	6.49558	8.27155e-11	3.00212e-10	13	20	65	72	10.93	16.23	81	84.42
ANO5	53.6986	2.22984	0.357706	6.22336	4.8663e-10	1.69072e-09	21	24	72	75	17.66	19.48	89.72	87.94
ANO6	258.525	-1.83349	0.170592	-10.7436	6.35205e-27	4.20273e-26	492	486	91	96	413.72	394.42	113.4	112.56
ANO7	25.887	-0.517216	0.471717	-1.09608	0.273043	0.36844	36	38	19	16	30.27	30.84	23.68	18.76
ANO8	490.782	1.13682	0.119706	9.49659	2.1687e-21	1.2234e-20	385	357	527	591	323.75	289.73	656.7	692.96
ANO9	61.473	-5.3634	0.679792	-7.33033	2.29582e-13	9.47929e-13	139	153	2	2	116.88	124.17	2.49	2.35
ANP32A	674.335	-0.616986	0.103894	-5.93848	2.87677e-09	9.53177e-09	958	1020	405	477	805.58	827.8	504.67	559.29
ANP32B	727.554	-2.17835	0.110593	-19.693	2.47634e-86	4.6964e-85	1400	1487	219	216	1177.25	1206.8	272.9	253.26
ANP32C	10.2947	-0.332551	0.717532	-0.463253	0.643183	0.733227	12	16	7	8	10.09	12.99	8.72	9.38
ANP32D	2.56865	-0.703678	1.25037	-0.560168	0.575365	0.683225	4	4	2	1	3.36	3.25	2.49	1.17
ANP32E	356.329	-0.502042	0.13599	-3.69166	0.000222799	0.000500187	518	493	237	251	435.58	400.1	295.33	294.3
ANPEP	246.094	-3.97646	0.24838	-15.9367	3.52305e-57	4.47965e-56	552	570	18	30	464.17	462.59	22.43	35.18
ANTXR1	279.728	-0.421423	0.150156	-2.8065	0.00500822	0.00959959	377	399	187	209	317.02	323.82	233.02	245.06
ANTXR2	109.544	-3.48915	0.330568	-10.4889	9.71169e-26	6.25375e-25	247	241	12	17	207.7	195.59	14.95	19.93
ANUBL1	35.6459	2.20684	0.471849	4.66616	3.06884e-06	8.18844e-06	8	22	58	39	6.73	17.85	72.27	45.73
ANXA1	186.735	-3.19939	0.241683	-13.2024	8.49595e-40	7.76598e-39	414	402	30	30	348.13	326.25	37.38	35.18
ANXA10	1.64111	-0.581543	1.41079	-0.410189	0.681667	0.767304	3	2	1	1	2.52	1.62	1.25	1.17
ANXA11	747.148	-0.51695	0.100119	-5.16328	2.42661e-07	7.04609e-07	1090	1039	478	540	916.58	843.22	595.64	633.16
ANXA13	1.52112	0.396509	1.42865	0.277559	0.781351	0.848143	2	1	1	2	1.68	0.81	1.25	2.35
ANXA2	680.471	-4.35595	0.16702	-26.0189	3.02667e-149	1.1201e-147	1529	1614	59	45	1285.73	1309.87	73.52	52.76
ANXA2P1	17.5846	-3.21945	0.744798	-4.194	2.74083e-05	6.70387e-05	35	43	2	3	29.43	34.9	2.49	3.52
ANXA2P2	330.979	-4.97332	0.274193	-17.976	3.0019e-72	4.77044e-71	752	803	16	17	632.35	651.69	19.94	19.93
ANXA2P3	57.8186	-3.93623	0.494165	-7.81487	5.50208e-15	2.43397e-14	123	141	7	4	103.43	114.43	8.72	4.69
ANXA3	30.1569	-1.05638	0.45135	-2.33813	0.0193806	0.0337754	49	50	18	14	41.2	40.58	22.43	16.42
ANXA4	141.54	-2.0636	0.233043	-8.84651	9.02996e-19	4.67014e-18	273	281	41	49	229.56	228.05	51.09	57.45
ANXA5	792.784	-2.23149	0.106601	-20.9287	2.93212e-97	6.33085e-96	1554	1612	228	232	1306.75	1308.25	284.11	272.02
ANXA6	1106.73	1.08873	0.0842534	12.922	3.38295e-38	2.96546e-37	833	881	1169	1326	700.47	714.99	1456.69	1554.76
ANXA7	395.039	0.248448	0.12995	1.91189	0.0558905	0.0896793	427	447	367	342	359.06	362.77	457.32	401
ANXA9	39.391	-0.00952362	0.392846	-0.0242425	0.980659	0.990472	37	59	32	33	31.11	47.88	39.88	38.69
AOAH	9.41109	3.46105	0.936404	3.52776	0.000419089	0.000916312	1	2	16	13	0.84	1.62	19.94	15.24
AOC2	30.7581	0.519254	0.430445	1.20633	0.22769	0.31499	28	33	32	28	23.55	26.78	39.88	32.83
AOC3	42.3212	-0.717847	0.382949	-1.87382	0.0609548	0.097036	61	67	20	33	51.29	54.38	24.92	38.69
AOX1	37.7187	-2.42275	0.465772	-5.17268	2.30762e-07	6.71289e-07	68	87	11	8	57.18	70.61	13.71	9.38
AOX2P	1.73508	0.115548	1.38838	0.0832588	0.933646	0.966941	1	3	2	1	0.84	2.43	2.49	1.17
AP1AR	96.7172	0.111498	0.24813	0.449359	0.653173	0.742652	110	115	87	79	92.5	93.33	108.41	92.63
AP1B1	1188.59	0.603818	0.0845137	7.14461	9.0251e-13	3.62873e-12	1068	1218	1113	1263	898.08	988.49	1386.91	1480.89
AP1G1	448.237	-0.158279	0.120221	-1.31656	0.187987	0.266321	556	589	346	355	467.54	478.01	431.15	416.24
AP1G2	596.617	0.186362	0.110716	1.68324	0.0923277	0.140997	689	662	478	575	579.38	537.26	595.64	674.2
AP1M1	687.312	0.203622	0.100214	2.03187	0.0421665	0.0691816	765	782	571	648	643.29	634.65	711.52	759.79
AP1M2	55.5195	-5.21468	0.685193	-7.08892	1.35165e-12	5.38225e-12	127	136	3	1	106.79	110.37	3.74	1.17
AP1S1	497.65	0.202858	0.115483	1.75662	0.0789832	0.122556	530	591	423	459	445.68	479.64	527.1	538.18
AP1S2	118.11	0.0388029	0.223939	0.173275	0.862435	0.910088	141	141	99	99	118.57	114.43	123.36	116.08
AP1S3	13.9335	0.472609	0.624319	0.757025	0.449035	0.557033	16	12	12	15	13.45	9.74	14.95	17.59
AP2A1	1557.84	0.876138	0.0743656	11.7815	4.86458e-32	3.68515e-31	1325	1335	1565	1777	1114.19	1083.44	1950.15	2083.56
AP2A2	1373	1.94817	0.0795496	24.489	1.93333e-132	5.97216e-131	655	713	1748	1863	550.79	578.65	2178.19	2184.4
AP2B1	1720.95	0.578711	0.0713748	8.10806	5.14352e-16	2.36729e-15	1623	1720	1601	1815	1364.77	1395.9	1995.01	2128.12
AP2M1	3302.39	0.691732	0.0597331	11.5804	5.18283e-31	3.83312e-30	2910	3208	3212	3545	2447.01	2603.51	4002.48	4156.57
AP2S1	723.144	-0.227954	0.0982505	-2.32012	0.0203345	0.0352986	906	984	528	575	761.85	798.58	657.94	674.2
AP3B1	169.131	-1.70995	0.214346	-7.97353	1.542e-15	6.96388e-15	294	335	52	79	247.22	271.88	64.8	92.63
AP3B2	498.885	5.72175	0.238011	23.8544	9.12187e-126	2.62903e-124	21	23	764	859	17.66	18.67	952.02	1007.19
AP3D1	1779.29	0.156819	0.0682564	2.29749	0.0215907	0.0372515	2009	2065	1512	1593	1689.36	1675.89	1884.11	1867.82
AP3M1	198.986	-1.17526	0.184014	-6.38558	1.70751e-10	6.07675e-10	315	354	94	108	264.88	287.3	117.13	126.63
AP3M2	264.134	1.40153	0.168197	8.33201	7.94798e-17	3.78629e-16	165	186	271	366	138.75	150.95	337.69	429.14
AP3S1	101.55	0.11482	0.241391	0.475663	0.634315	0.725421	120	116	81	94	100.91	94.14	100.93	110.22
AP3S2	403.089	0.807854	0.130815	6.17547	6.59651e-10	2.27358e-09	331	379	389	462	278.34	307.58	484.73	541.7
AP4B1	154.418	-0.000867018	0.20076	-0.00431869	0.996554	0.997078	178	196	135	120	149.68	159.07	168.22	140.7
AP4E1	70.7187	-0.855677	0.294726	-2.90243	0.00370282	0.00722262	106	115	42	41	89.14	93.33	52.34	48.07
AP4M1	71.6667	-0.277464	0.289571	-0.958143	0.337991	0.441934	101	89	55	52	84.93	72.23	68.54	60.97
AP4S1	28.8263	2.13948	0.489307	4.36079	1.29593e-05	3.26678e-05	16	9	42	36	13.45	7.3	52.34	42.21
APAF1	93.2951	-0.0346327	0.256459	-0.135041	0.892579	0.935462	105	124	66	87	88.29	100.63	82.24	102.01
APBA1	742.176	7.15479	0.29923	23.4677	8.7275e-122	2.413e-120	7	17	1197	1243	5.89	13.8	1491.58	1457.44
APBA2	1307.67	3.59549	0.0984784	36.4984	1.17615e-291	1.20934e-289	233	250	1863	2141	195.93	202.89	2321.49	2510.36
APBA3	145.771	-0.276666	0.214274	-1.29115	0.196652	0.277069	216	170	107	111	181.63	137.97	133.33	130.15
APBB1	2009.83	4.71925	0.0984871	47.8842	0	0	174	181	3050	3365	146.32	146.89	3800.61	3945.52
APBB1IP	71.1123	-1.11823	0.302996	-3.6888	0.000225314	0.000505595	127	109	33	41	106.79	88.46	41.12	48.07
APBB2	297.552	1.96434	0.156155	12.5769	2.82802e-36	2.35631e-35	155	138	373	412	130.34	112	464.8	483.08
APBB3	227.995	1.41052	0.170099	8.29159	1.11745e-16	5.29024e-16	158	143	263	286	132.86	116.05	327.72	335.34
APC	506.673	2.27185	0.12372	18.3595	2.77399e-75	4.59642e-74	212	208	677	713	178.27	168.81	843.61	836
APC2	2766.92	6.15812	0.120149	51.1525	0	0	89	95	4329	4709	74.84	77.1	5394.38	5521.38
APCDD1	195.468	3.11708	0.216244	14.3949	5.57379e-47	5.86419e-46	50	47	262	320	42.04	38.14	326.48	375.21
APCDD1L	60.4523	-4.00906	0.490896	-8.00799	1.16599e-15	5.29217e-15	130	147	4	7	109.32	119.3	4.98	8.21
APEH	535.696	-0.932192	0.11486	-8.11556	4.8353e-16	2.23137e-15	847	855	307	302	712.24	693.89	382.55	354.1
APEX1	678.466	-1.3064	0.106686	-12.2445	1.79823e-34	1.44329e-33	1145	1196	296	351	962.83	970.64	368.85	411.55
APEX2	185.376	-2.34825	0.213266	-10.9996	3.84015e-28	2.62006e-27	368	383	54	46	309.45	310.83	67.29	53.94
APH1A	616.959	-1.14593	0.109609	-10.4541	1.40331e-25	8.97875e-25	1007	1052	293	343	846.78	853.77	365.11	402.17
APH1B	105.283	1.81288	0.261456	6.93076	4.18581e-12	1.62694e-11	67	45	127	145	56.34	36.52	158.25	170.01
API5	266.519	-0.0913044	0.155639	-0.586641	0.557445	0.668977	330	336	191	237	277.5	272.69	238.01	277.89
APIP	29.3188	-0.742536	0.451736	-1.64284	0.100416	0.152027	49	40	19	17	41.2	32.46	23.68	19.93
APITD1	59.5767	-0.814157	0.324999	-2.50432	0.0122687	0.0221524	95	89	40	31	79.89	72.23	49.84	36.35
APLF	4.6085	-1.77453	1.08451	-1.60421	0.108667	0.163664	8	10	1	2	6.73	8.12	1.25	2.35
APLN	102.79	1.9655	0.266781	7.36324	1.79498e-13	7.44205e-13	39	62	124	148	32.79	50.32	154.52	173.53
APLNR	354.866	5.15568	0.242276	21.1444	3.10427e-99	6.83443e-98	23	23	529	616	19.34	18.67	659.19	722.27
APLP1	3753.49	5.95626	0.103186	57.6566	0	0	139	148	5669	6578	116.88	120.11	7064.15	7712.81
APLP2	3278.3	0.670057	0.0583037	11.4925	1.43836e-30	1.05233e-29	2979	3149	3151	3519	2505.03	2555.63	3926.47	4126.08
APOA1	1125.58	-7.39212	0.313921	-23.0269	2.50596e-117	6.65759e-116	2759	2658	7	14	2320.03	2157.15	8.72	16.42
APOA1BP	351.57	-0.484234	0.140048	-3.45755	0.000545105	0.00117403	472	522	216	270	396.9	423.64	269.16	316.58
APOA2	679.181	-7.53488	0.418166	-17.2671	8.32551e-67	1.21821e-65	1584	1690	4	7	1331.98	1371.55	4.98	8.21
APOA4	7.64963	-3.10194	1.04177	-2.79447	0.00519841	0.00994111	20	14	1	1	16.82	11.36	1.25	1.17
APOA5	29.4861	-5.08181	0.87698	-5.11746	3.09679e-07	8.93752e-07	65	75	1	1	54.66	60.87	1.25	1.17
APOB	3495.89	-8.67665	0.275164	-30.8855	1.86773e-209	1.08648e-207	8118	8779	10	17	6826.4	7124.76	12.46	19.93
APOB48R	28.8933	0.124256	0.442144	0.281037	0.778682	0.847059	30	37	23	27	25.23	30.03	28.66	31.66
APOBEC2	1.22799	-0.0291068	1.49356	-0.0194901	0.98445	0.990472	2	1	1	1	1.68	0.81	1.25	1.17
APOBEC3B	32.4586	-5.21628	0.870632	-5.27117	1.35559e-07	4.02027e-07	83	71	1	1	69.79	57.62	1.25	1.17
APOBEC3C	66.2817	-3.80285	0.45109	-8.30963	9.59972e-17	4.55831e-16	141	160	4	10	118.57	129.85	4.98	11.73
APOBEC3D	13.9217	-2.84514	0.777944	-3.56644	0.000361862	0.000796221	31	29	3	2	26.07	23.54	3.74	2.35
APOBEC3F	22.9979	-2.19989	0.572656	-3.8149	0.00013624	0.000312612	51	41	8	5	42.89	33.27	9.97	5.86
APOBEC3G	29.1935	-2.73216	0.549181	-4.92371	8.49174e-07	2.37125e-06	53	71	7	5	44.57	57.62	8.72	5.86
APOBEC3H	2.17019	-0.359185	1.32749	-0.270221	0.78699	0.852123	5	1	2	1	4.2	0.81	2.49	1.17
APOC1	65.8794	-2.55848	0.364118	-7.00035	2.55322e-12	1.00387e-11	121	153	17	14	101.75	124.17	21.18	16.42
APOC1P1	1.62645	-0.565226	1.42379	-0.395049	0.692807	0.775028	1	4	1	1	0.84	3.25	1.25	1.17
APOC2	77.2285	-1.72744	0.306447	-5.63061	1.79571e-08	5.64034e-08	147	141	23	36	123.61	114.43	28.66	42.21
APOC3	64.4041	-5.75793	0.741686	-7.00759	2.42466e-12	9.5451e-12	136	172	2	1	114.36	139.59	2.49	1.17
APOC4	1.85105	0.748493	1.37338	0.544452	0.586131	0.684023	2	1	3	1	1.68	0.81	3.74	1.17
APOD	864.302	5.96466	0.195346	30.3652	1.58438e-202	8.73568e-201	30	35	1383	1433	25.23	28.4	1723.36	1680.22
APOE	4877.58	1.28988	0.0598731	21.5436	6.08591e-103	1.40323e-101	3481	3371	5321	6155	2927.16	2735.8	6630.51	7216.84
APOF	5.96783	-2.7245	1.0848	-2.38281	0.017181	0.0301937	12	14	1	1	10.09	11.36	1.25	1.17
APOH	238.927	-7.0321	0.586289	-11.0511	2.16663e-28	1.48786e-27	559	591	2	3	470.06	479.64	2.49	3.52
APOL1	163.777	-2.09895	0.218527	-9.59666	8.25805e-22	4.73147e-21	308	336	52	50	259	272.69	64.8	58.63
APOL2	434.81	1.12959	0.123691	9.13214	6.71575e-20	3.61377e-19	328	332	467	522	275.81	269.44	581.93	612.05
APOL3	45.5926	0.27127	0.361326	0.750775	0.452788	0.560811	50	50	33	50	42.04	40.58	41.12	58.63
APOL4	15.1427	0.921802	0.613134	1.50284	0.132881	0.195928	9	16	18	15	7.57	12.99	22.43	17.59
APOL6	92.3859	-0.887765	0.259852	-3.41559	0.000636447	0.00136013	137	154	53	54	115.2	124.98	66.04	63.32
APOLD1	164.286	1.44615	0.196973	7.34076	2.12387e-13	8.78267e-13	104	109	198	200	87.45	88.46	246.73	234.5
APOM	68.8346	-4.33832	0.497309	-8.51686	1.63934e-17	8.06689e-17	151	168	4	6	126.98	136.34	4.98	7.04
APOO	61.3337	0.555793	0.30677	1.81176	0.0700237	0.109946	59	61	59	62	49.61	49.51	73.52	72.7
APOOL	84.2145	-0.0798959	0.278235	-0.287152	0.773996	0.844545	117	92	75	60	98.38	74.66	93.46	70.35
APP	7008.56	1.67858	0.0486427	34.5082	6.05244e-261	4.89913e-259	3956	4122	8465	9223	3326.59	3345.29	10548.26	10814.12
APPBP2	311.875	0.168123	0.141424	1.18879	0.234523	0.323125	350	361	272	274	294.31	292.98	338.94	321.27
APPL1	194.298	0.497804	0.17657	2.81931	0.00481275	0.00924542	189	201	178	199	158.93	163.13	221.81	233.33
APPL2	177.344	-0.107065	0.188547	-0.567837	0.570146	0.679701	203	243	131	152	170.7	197.21	163.24	178.22
APRT	500.344	-2.27076	0.132685	-17.1081	1.29239e-65	1.85819e-64	970	1039	129	155	815.67	843.22	160.75	181.74
APTX	120.415	-0.414221	0.230621	-1.79601	0.0724927	0.113392	146	188	79	92	122.77	152.57	98.44	107.87
AQP1	911.338	4.86005	0.144351	33.607	1.3278e-247	9.9049e-246	71	75	1373	1547	59.7	60.87	1710.9	1813.88
AQP10	11.9114	-3.27901	0.901152	-3.46745	0.000525428	0.0011337	33	20	2	1	27.75	16.23	2.49	1.17
AQP11	37.1898	1.13418	0.399717	2.83656	0.00456028	0.00877991	24	32	40	45	20.18	25.97	49.84	52.76
AQP12B	1.3293	0.812205	1.47743	0.548298	0.583487	0.684023	1	1	2	1	0.84	0.81	2.49	1.17
AQP3	209.459	-3.13586	0.228627	-13.6857	1.23646e-42	1.19878e-41	457	454	41	29	384.29	368.45	51.09	34
AQP4	918.218	9.45986	0.563056	15.0604	2.95201e-51	3.36045e-50	3	2	1433	1606	2.52	1.62	1785.66	1883.06
AQP5	8.40327	1.32236	0.824576	1.60039	0.109511	0.164687	7	4	14	6	5.89	3.25	17.45	7.04
AQP6	6.27948	1.59297	0.914154	1.73353	0.0830021	0.128165	3	4	8	8	2.52	3.25	9.97	9.38
AQP7	7.05756	1.57885	0.872796	1.80081	0.0717334	0.112315	4	4	7	11	3.36	3.25	8.72	12.9
AQP7P1	2.04661	0.449622	1.33598	0.336633	0.736394	0.815491	1	3	3	1	0.84	2.43	3.74	1.17
AQP8	2.54996	0.461144	1.23544	0.373314	0.708915	0.790398	2	3	3	2	1.68	2.43	3.74	2.35
AQP9	5.41645	2.59512	1.05496	2.39117	0.016795	0.0295755	1	2	6	10	0.84	1.62	7.48	11.73
AQPEP	2.74552	0.251577	1.22682	0.205111	0.837485	0.889462	1	5	3	2	0.84	4.06	3.74	2.35
AQR	135.413	-1.01386	0.217909	-4.65171	3.29189e-06	8.76271e-06	213	226	76	72	179.11	183.41	94.7	84.42
AR	14.4405	-1.0859	0.634176	-1.70847	0.0875489	0.13452	24	24	7	8	20.18	19.48	8.72	9.38
ARAF	342.468	-1.35378	0.145225	-9.32059	1.15691e-20	6.3973e-20	596	596	165	153	501.17	483.69	205.61	179.39
ARAP1	626.197	-0.360407	0.107721	-3.34571	0.000820725	0.00173272	850	855	412	497	714.76	693.89	513.39	582.74
ARAP2	109.977	3.18541	0.286974	11.0704	1.74604e-28	1.20251e-27	21	31	154	175	17.66	25.16	191.9	205.19
ARAP3	157.661	-0.397307	0.196673	-2.02006	0.0433773	0.0710395	217	217	112	113	182.47	176.11	139.56	132.49
ARC	153.586	3.09855	0.239577	12.911	3.90029e-38	3.41424e-37	34	43	220	236	28.59	34.9	274.14	276.71
ARCN1	669.035	-0.641788	0.103622	-6.19341	5.88769e-10	2.03481e-09	935	1041	419	446	786.24	844.84	522.12	522.94
AREG	1.43089	-0.328792	1.44811	-0.226546	0.820777	0.877272	2	2	1	1	1.68	1.62	1.25	1.17
ARF1	3388.47	0.00546376	0.0563157	0.0970201	0.92271	0.958773	4012	4178	2685	2937	3373.68	3390.73	3345.78	3443.68
ARF3	2441.63	1.57219	0.0702265	22.3871	5.25513e-111	1.31704e-109	1392	1585	2823	3234	1170.53	1286.34	3517.75	3791.92
ARF4	285.52	-1.0616	0.169738	-6.25366	4.00948e-10	1.39993e-09	433	504	122	185	364.11	409.03	152.02	216.92
ARF5	765.324	0.559716	0.096267	5.8142	6.09232e-09	1.97727e-08	758	739	745	764	637.4	599.75	928.35	895.8
ARF6	477.434	-1.42553	0.128857	-11.0616	1.92602e-28	1.32502e-27	861	824	190	239	724.01	668.73	236.76	280.23
ARFGAP1	1174.33	-0.280427	0.0815652	-3.43805	0.000585911	0.00125764	1521	1599	822	935	1279	1297.7	1024.3	1096.3
ARFGAP2	670.682	0.719653	0.108897	6.60852	3.8817e-11	1.43625e-10	610	617	613	772	512.95	500.74	763.86	905.18
ARFGAP3	153.25	-0.523384	0.199818	-2.61914	0.00881516	0.0163051	212	226	101	107	178.27	183.41	125.86	125.46
ARFGEF1	186.428	-0.358612	0.188505	-1.90235	0.057126	0.0914492	226	282	139	131	190.04	228.86	173.21	153.6
ARFGEF2	437.439	-0.113896	0.127346	-0.894376	0.371121	0.478302	526	576	309	388	442.31	467.46	385.05	454.94
ARFIP1	64.9776	-0.380815	0.306308	-1.24314	0.213816	0.298686	88	90	52	41	74	73.04	64.8	48.07
ARFIP2	329.784	0.400026	0.146131	2.73746	0.00619153	0.0117236	328	361	270	353	275.81	292.98	336.45	413.9
ARFRP1	364.829	0.181182	0.135231	1.33981	0.180308	0.256752	414	414	289	354	348.13	335.99	360.12	415.07
ARG1	4.40158	-0.83445	1.04049	-0.798595	0.424525	0.533729	8	6	2	3	6.73	4.87	2.49	3.52
ARG2	115.952	-0.23854	0.226444	-1.05339	0.292163	0.391018	150	154	86	90	126.13	124.98	107.16	105.53
ARGFXP2	3.2562	0.28295	1.13394	0.249589	0.802905	0.866512	3	4	3	3	2.52	3.25	3.74	3.52
ARGLU1	499.707	0.213938	0.115163	1.85769	0.0632126	0.100395	566	554	420	469	475.95	449.61	523.36	549.91
ARHGAP1	572.958	0.232733	0.108876	2.1376	0.0325491	0.0545121	622	654	476	550	523.04	530.77	593.14	644.88
ARHGAP10	41.3473	-0.658729	0.379515	-1.73514	0.0827165	0.127797	59	64	23	30	49.61	51.94	28.66	35.18
ARHGAP11A	123.69	-4.38008	0.379826	-11.3745	5.60477e-30	4.03382e-29	269	304	10	8	226.2	246.72	12.46	9.38
ARHGAP11B	4.30804	-2.21055	1.15705	-1.83885	0.0659369	0.104139	7	11	1	1	5.89	8.93	1.25	1.17
ARHGAP12	114.119	0.30903	0.236929	1.30432	0.192124	0.271413	118	129	86	124	99.23	104.69	107.16	145.39
ARHGAP15	14.8381	-2.68677	0.738196	-3.56893	0.000358447	0.00078889	33	30	3	3	27.75	24.35	3.74	3.52
ARHGAP17	275.49	-1.21732	0.158087	-7.69914	1.36983e-14	5.95452e-14	475	458	130	144	399.43	371.7	161.99	168.84
ARHGAP18	64.7581	-3.39283	0.422321	-7.95724	1.75914e-15	7.92384e-15	128	160	6	12	107.63	129.85	7.48	14.07
ARHGAP19	137.028	-1.65209	0.22641	-7.29269	3.03829e-13	1.24745e-12	249	255	54	55	209.38	206.95	67.29	64.49
ARHGAP20	61.0287	3.26891	0.384315	8.46037	2.66531e-17	1.29866e-16	12	15	83	101	10.09	12.17	103.43	118.42
ARHGAP21	564.207	2.42169	0.119322	20.2914	1.53169e-91	3.08315e-90	208	221	759	816	174.91	179.36	945.79	956.77
ARHGAP22	134.605	0.784981	0.211308	3.71479	0.000203372	0.000458466	117	122	141	141	98.38	99.01	175.7	165.32
ARHGAP23	1240.37	2.95807	0.0970239	30.483	4.37529e-204	2.44784e-202	371	312	1808	1828	311.97	253.21	2252.95	2143.36
ARHGAP24	61.3526	1.78563	0.33078	5.39433	6.87813e-08	2.08404e-07	39	27	74	84	32.79	21.91	92.21	98.49
ARHGAP25	21.9812	-0.252211	0.510202	-0.49427	0.621116	0.712984	26	32	19	14	21.86	25.97	23.68	16.42
ARHGAP26	452.2	2.89331	0.141345	20.4607	4.8256e-93	9.91279e-92	127	132	609	713	106.79	107.13	758.88	836
ARHGAP27	163.899	-0.0645922	0.198002	-0.326218	0.744259	0.821809	201	205	113	153	169.02	166.37	140.81	179.39
ARHGAP28	11.7797	-0.814508	0.712043	-1.14202	0.253446	0.345992	13	24	4	10	10.93	19.48	4.98	11.73
ARHGAP29	184.017	0.208641	0.184566	1.13045	0.258287	0.351757	217	196	151	176	182.47	159.07	188.16	206.36
ARHGAP30	76.304	-1.02785	0.294593	-3.4877	0.000487192	0.00105563	108	141	36	47	90.82	114.43	44.86	55.11
ARHGAP31	135.141	1.30556	0.214381	6.08909	1.13556e-09	3.86276e-09	92	96	153	166	77.36	77.91	190.65	194.64
ARHGAP32	532.045	2.13166	0.120311	17.7155	3.18557e-70	4.90259e-69	236	242	674	762	198.45	196.4	839.87	893.46
ARHGAP33	553.537	1.46419	0.117231	12.4892	8.54813e-36	7.03603e-35	373	339	625	722	313.65	275.12	778.81	846.56
ARHGAP36	6.48941	2.17821	0.942413	2.28133	0.0225292	0.0387443	2	3	10	8	1.68	2.43	12.46	9.38
ARHGAP39	367.455	1.79961	0.145487	12.3681	3.8887e-35	3.15845e-34	214	182	432	515	179.95	147.71	538.32	603.85
ARHGAP4	347.175	-1.30545	0.145107	-8.99522	2.35758e-19	1.24261e-18	615	582	151	180	517.15	472.33	188.16	211.05
ARHGAP40	2.56865	-0.703678	1.25037	-0.560168	0.575365	0.683225	4	4	2	1	3.36	3.25	2.49	1.17
ARHGAP42	14.0893	-0.062945	0.63476	-0.0991535	0.921016	0.957354	16	19	7	16	13.45	15.42	8.72	18.76
ARHGAP5	277.428	1.11858	0.154358	7.24642	4.27938e-13	1.74571e-12	218	205	290	340	183.32	166.37	361.37	398.66
ARHGAP6	46.474	-0.84587	0.373012	-2.26666	0.0234108	0.0401732	77	68	20	35	64.75	55.19	24.92	41.04
ARHGAP8	1.42356	-0.320144	1.45616	-0.219346	0.826381	0.879594	1	3	1	1	0.84	2.43	1.25	1.17
ARHGAP9	52.2289	1.63411	0.346411	4.71412	2.42752e-06	6.53777e-06	30	31	67	64	25.23	25.16	83.49	75.04
ARHGDIA	2568.5	-0.318349	0.0617496	-5.15547	2.52998e-07	7.33506e-07	3342	3563	1807	1979	2810.28	2891.62	2251.71	2320.41
ARHGDIB	358.622	-2.70673	0.162821	-16.6106	5.84267e-62	7.96697e-61	735	772	79	78	618.06	626.53	98.44	91.46
ARHGDIG	582.029	5.40547	0.203555	26.4252	7.03829e-154	2.74349e-152	39	25	913	970	32.79	20.29	1137.69	1137.34
ARHGEF1	469.413	-1.01384	0.123907	-8.18183	2.79565e-16	1.30564e-15	724	798	236	279	608.81	647.63	294.08	327.13
ARHGEF10	298.306	0.0635504	0.1461	0.434981	0.663576	0.752594	352	354	258	246	296	287.3	321.49	288.44
ARHGEF10L	736.003	2.13821	0.106703	20.0368	2.6293e-89	5.14023e-88	329	330	916	1073	276.65	267.82	1141.43	1258.11
ARHGEF11	741.449	1.36825	0.099007	13.8194	1.94681e-43	1.91183e-42	494	508	837	934	415.4	412.28	1042.99	1095.13
ARHGEF12	834.64	1.08771	0.100677	10.8039	3.30041e-27	2.19282e-26	601	693	855	1028	505.38	562.42	1065.42	1205.35
ARHGEF15	18.9843	4.17304	0.776847	5.11567	3.12624e-07	9.0204e-07	2	2	31	29	1.68	1.62	38.63	34
